#frame chA chB nCorr nA nB MNR GNR DICE
2 0 1 0 324 427 0 0 0
3 0 1 0 308 415 0 0 0
4 0 1 0 286 394 0 0 0
5 0 1 0 297 401 0 0 0
6 0 1 8 295 410 0.0271186 0.0230031 0.022695
7 0 1 16 297 419 0.0538721 0.045356 0.0446927
8 0 1 9 253 400 0.0355731 0.0282913 0.0275651
9 0 1 10 225 337 0.0444444 0.0363156 0.0355872
10 0 1 14 224 380 0.0625 0.0479857 0.0463576
11 0 1 15 207 316 0.0724638 0.0586493 0.0573614
12 0 1 15 206 339 0.0728155 0.056762 0.0550459
13 0 1 13 181 273 0.0718232 0.0584821 0.0572687
14 0 1 12 205 286 0.0585366 0.0495589 0.0488798
15 0 1 9 182 251 0.0494506 0.0421085 0.0415704
16 0 1 12 184 325 0.0652174 0.0490716 0.0471513
17 0 1 8 168 263 0.047619 0.038059 0.037123
18 0 1 7 217 299 0.0322581 0.027481 0.0271318
19 0 1 8 183 255 0.0437158 0.0370335 0.0365297
20 0 1 9 198 285 0.0454545 0.0378868 0.0372671
21 0 1 9 175 241 0.0514286 0.0438243 0.0432692
22 0 1 3 192 268 0.015625 0.0132252 0.0130435
23 0 1 1 140 194 0.00714286 0.00606785 0.00598802
24 0 1 3 140 201 0.0214286 0.0178838 0.0175953
25 0 1 1 108 158 0.00925926 0.00765525 0.0075188
26 0 1 0 109 182 0 0 0
27 0 1 2 89 114 0.0224719 0.0198556 0.0197044
28 0 1 0 92 160 0 0 0
29 0 1 0 80 117 0 0 0
30 0 1 0 106 184 0 0 0
31 0 1 0 97 130 0 0 0
32 0 1 3 122 180 0.0245902 0.0202444 0.0198676
33 0 1 5 107 144 0.046729 0.0402807 0.0398406
34 0 1 4 122 223 0.0327869 0.0242509 0.0231884
35 0 1 4 112 156 0.0357143 0.0302614 0.0298507
36 0 1 0 110 205 0 0 0
37 0 1 0 87 168 0 0 0
38 0 1 0 128 243 0 0 0
39 0 1 1 133 209 0.0075188 0.00599793 0.00584795
40 0 1 1 108 184 0.00925926 0.0070938 0.00684932
41 0 1 2 157 282 0.0127389 0.00950508 0.00911162
42 0 1 3 138 233 0.0217391 0.0167303 0.0161725
43 0 1 2 125 206 0.016 0.0124635 0.0120846
44 0 1 3 154 282 0.0194805 0.0143958 0.0137615
45 0 1 2 129 248 0.0155039 0.0111817 0.0106101
