#frame chA chB nCorr nA nB MNR GNR DICE
16 0 1 0 120 357 0 0 0
17 0 1 0 137 366 0 0 0
18 0 1 0 127 350 0 0 0
19 0 1 0 116 338 0 0 0
20 0 1 2 158 368 0.0126582 0.00829426 0.00760456
21 0 1 6 139 372 0.0431655 0.0263859 0.0234834
22 0 1 15 140 355 0.107143 0.0672842 0.0606061
23 0 1 15 143 337 0.104895 0.0683295 0.0625
24 0 1 14 134 335 0.104478 0.0660774 0.0597015
25 0 1 25 139 344 0.179856 0.114328 0.10352
26 0 1 29 136 318 0.213235 0.139449 0.127753
27 0 1 30 136 327 0.220588 0.142258 0.12959
28 0 1 20 128 306 0.15625 0.101057 0.0921659
29 0 1 32 200 389 0.16 0.114726 0.108659
30 0 1 21 189 366 0.111111 0.079845 0.0756757
31 0 1 31 174 336 0.178161 0.128209 0.121569
32 0 1 27 164 308 0.164634 0.120134 0.114407
33 0 1 33 183 298 0.180328 0.141312 0.137214
34 0 1 22 206 354 0.106796 0.0814681 0.0785714
35 0 1 29 214 365 0.135514 0.103764 0.100173
36 0 1 30 209 355 0.143541 0.110137 0.106383
37 0 1 37 218 355 0.169725 0.133002 0.129145
38 0 1 28 215 363 0.130233 0.100227 0.0968858
39 0 1 39 210 367 0.185714 0.140482 0.135182
40 0 1 38 242 452 0.157025 0.114896 0.10951
41 0 1 38 219 438 0.173516 0.122694 0.115677
42 0 1 41 221 452 0.18552 0.129723 0.121842
43 0 1 42 241 456 0.174274 0.126695 0.120517
44 0 1 46 231 461 0.199134 0.140962 0.132948
45 0 1 57 235 477 0.242553 0.170248 0.160112
46 0 1 65 248 502 0.262097 0.18422 0.173333
47 0 1 72 261 498 0.275862 0.199709 0.189723
48 0 1 61 245 503 0.24898 0.173765 0.163102
49 0 1 58 241 476 0.240664 0.171244 0.161785
50 0 1 60 224 460 0.267857 0.186917 0.175439
51 0 1 67 221 452 0.303167 0.211987 0.199108
52 0 1 71 221 442 0.321267 0.22717 0.214178
53 0 1 77 222 435 0.346847 0.247782 0.234399
54 0 1 75 275 542 0.272727 0.194265 0.183599
55 0 1 58 253 505 0.229249 0.162264 0.153034
56 0 1 58 251 521 0.231076 0.160388 0.150259
57 0 1 76 245 514 0.310204 0.214165 0.200264
58 0 1 60 232 480 0.258621 0.179799 0.168539
59 0 1 66 249 488 0.26506 0.189336 0.179104
60 0 1 60 248 484 0.241935 0.173182 0.163934
61 0 1 63 244 474 0.258197 0.185249 0.175487
62 0 1 65 234 462 0.277778 0.19769 0.186782
63 0 1 60 224 461 0.267857 0.186714 0.175182
64 0 1 71 223 449 0.318386 0.224379 0.21131
65 0 1 81 225 429 0.36 0.260714 0.247706
66 0 1 70 279 527 0.250896 0.182554 0.173697
67 0 1 64 259 509 0.247104 0.176267 0.166667
68 0 1 62 259 490 0.239382 0.174038 0.165554
69 0 1 78 248 485 0.314516 0.224904 0.212824
70 0 1 61 229 455 0.266376 0.188976 0.178363
71 0 1 70 206 436 0.339806 0.233572 0.218069
72 0 1 53 196 389 0.270408 0.191943 0.181197
73 0 1 15 187 283 0.0802139 0.0652044 0.0638298
74 0 1 29 194 320 0.149485 0.116392 0.11284
75 0 1 14 197 294 0.071066 0.058173 0.0570265
76 0 1 13 171 262 0.0760234 0.0614179 0.0600462
77 0 1 12 177 274 0.0677966 0.0544903 0.0532151
78 0 1 25 161 244 0.15528 0.126134 0.123457
79 0 1 23 162 239 0.141975 0.116888 0.114713
80 0 1 31 165 246 0.187879 0.153869 0.150852
81 0 1 29 155 236 0.187097 0.151627 0.148338
82 0 1 29 171 235 0.169591 0.144666 0.142857
83 0 1 35 171 256 0.204678 0.167282 0.163934
84 0 1 36 183 259 0.196721 0.165359 0.162896
85 0 1 34 191 268 0.17801 0.150278 0.148148
86 0 1 37 184 277 0.201087 0.16389 0.160521
87 0 1 40 184 284 0.217391 0.174981 0.17094
88 0 1 55 232 362 0.237069 0.189786 0.185185
89 0 1 43 203 301 0.211823 0.173955 0.170635
90 0 1 35 192 272 0.182292 0.153156 0.150862
91 0 1 62 229 409 0.270742 0.202587 0.194357
92 0 1 56 269 481 0.208178 0.155682 0.149333
93 0 1 65 259 473 0.250965 0.185709 0.177596
94 0 1 80 295 525 0.271186 0.203282 0.195122
95 0 1 89 311 631 0.286174 0.200907 0.18896
96 0 1 82 311 621 0.263666 0.18659 0.175966
97 0 1 93 312 573 0.298077 0.219952 0.210169
98 0 1 109 320 612 0.340625 0.246306 0.233906
99 0 1 114 323 609 0.352941 0.257037 0.244635
100 0 1 99 312 574 0.317308 0.233939 0.223476
101 0 1 115 309 577 0.372168 0.272352 0.259594
102 0 1 127 306 572 0.415033 0.30356 0.289294
103 0 1 98 331 628 0.296073 0.214947 0.20438
104 0 1 102 333 629 0.306306 0.222871 0.212058
105 0 1 107 317 604 0.337539 0.244532 0.232356
106 0 1 106 305 579 0.347541 0.252242 0.239819
107 0 1 103 300 552 0.343333 0.253109 0.241784
108 0 1 87 277 511 0.314079 0.231243 0.220812
109 0 1 89 299 539 0.297659 0.221697 0.21241
110 0 1 77 284 520 0.271127 0.200369 0.191542
111 0 1 82 264 479 0.310606 0.230592 0.220727
112 0 1 55 279 507 0.197133 0.146237 0.139949
113 0 1 64 277 488 0.231047 0.174073 0.16732
114 0 1 69 266 456 0.259398 0.198119 0.191136
115 0 1 56 249 414 0.2249 0.174417 0.168929
116 0 1 69 292 468 0.236301 0.186653 0.181579
117 0 1 64 274 464 0.233577 0.179492 0.173442
118 0 1 61 270 418 0.225926 0.181577 0.177326
119 0 1 47 260 410 0.180769 0.143953 0.140299
120 0 1 58 258 388 0.224806 0.183317 0.179567
121 0 1 52 283 458 0.183746 0.144437 0.140351
122 0 1 41 262 422 0.156489 0.123304 0.119883
123 0 1 64 263 415 0.243346 0.193722 0.188791
124 0 1 50 261 412 0.191571 0.152476 0.148588
125 0 1 46 236 362 0.194915 0.157379 0.153846
126 0 1 33 244 372 0.135246 0.109534 0.107143
127 0 1 44 247 381 0.178138 0.143431 0.140127
128 0 1 43 245 369 0.17551 0.143012 0.140065
129 0 1 46 258 381 0.178295 0.146719 0.143975
130 0 1 49 267 390 0.183521 0.151848 0.149163
131 0 1 56 272 429 0.205882 0.163936 0.159772
132 0 1 63 265 453 0.237736 0.181831 0.175487
133 0 1 63 276 456 0.228261 0.177584 0.172131
134 0 1 91 293 499 0.31058 0.237989 0.229798
135 0 1 87 283 521 0.30742 0.226572 0.216418
136 0 1 89 285 521 0.312281 0.230966 0.220844
137 0 1 86 288 537 0.298611 0.218683 0.208485
138 0 1 90 289 563 0.311419 0.22312 0.211268
139 0 1 95 304 563 0.3125 0.229632 0.219146
140 0 1 105 298 562 0.352349 0.256574 0.244186
141 0 1 106 326 558 0.325153 0.248531 0.239819
142 0 1 101 324 583 0.311728 0.232388 0.222712
143 0 1 97 319 580 0.304075 0.225508 0.215795
144 0 1 97 315 543 0.307937 0.23454 0.226107
145 0 1 116 330 603 0.351515 0.260041 0.24866
146 0 1 107 340 595 0.314706 0.237895 0.228877
147 0 1 115 321 575 0.358255 0.267677 0.256696
148 0 1 117 316 591 0.370253 0.270738 0.257993
149 0 1 118 322 582 0.36646 0.272579 0.261062
150 0 1 125 320 595 0.390625 0.286468 0.273224
151 0 1 118 318 594 0.371069 0.271503 0.258772
152 0 1 115 327 605 0.351682 0.258551 0.246781
153 0 1 108 313 582 0.345048 0.253041 0.241341
154 0 1 88 281 503 0.313167 0.23407 0.22449
155 0 1 76 298 518 0.255034 0.193437 0.186275
156 0 1 109 307 610 0.355049 0.251879 0.237732
157 0 1 104 314 619 0.33121 0.235897 0.222937
158 0 1 102 310 590 0.329032 0.238503 0.226667
159 0 1 116 317 580 0.365931 0.270529 0.25864
160 0 1 113 314 552 0.359873 0.271421 0.26097
161 0 1 115 333 593 0.345345 0.258791 0.24838
162 0 1 104 319 559 0.326019 0.246282 0.236902
163 0 1 97 319 562 0.304075 0.229091 0.220204
164 0 1 97 308 523 0.314935 0.241683 0.233454
165 0 1 100 307 534 0.325733 0.246979 0.237812
166 0 1 94 314 562 0.299363 0.223766 0.214612
167 0 1 112 319 571 0.351097 0.262425 0.251685
168 0 1 112 309 586 0.36246 0.263202 0.250279
169 0 1 113 313 593 0.361022 0.262288 0.249448
170 0 1 119 324 584 0.367284 0.27357 0.262115
171 0 1 128 322 593 0.397516 0.292924 0.279781
172 0 1 107 298 579 0.35906 0.257594 0.244014
173 0 1 105 284 548 0.369718 0.266158 0.252404
174 0 1 82 267 468 0.307116 0.231972 0.223129
175 0 1 78 271 457 0.287823 0.221642 0.214286
176 0 1 54 218 313 0.247706 0.206725 0.20339
177 0 1 57 236 328 0.241525 0.204872 0.202128
178 0 1 68 232 336 0.293103 0.243554 0.239437
179 0 1 37 234 329 0.15812 0.133351 0.131439
180 0 1 42 222 282 0.189189 0.16786 0.166667
181 0 1 46 193 294 0.238342 0.19311 0.188912
182 0 1 32 206 267 0.15534 0.136446 0.135307
183 0 1 33 209 298 0.157895 0.132231 0.130178
184 0 1 32 220 335 0.145455 0.117874 0.115315
185 0 1 16 199 307 0.080402 0.0647328 0.0632411
186 0 1 23 211 319 0.109005 0.0886526 0.0867925
187 0 1 33 206 294 0.160194 0.134093 0.132
188 0 1 32 195 299 0.164103 0.132525 0.129555
189 0 1 24 212 309 0.113208 0.09377 0.0921305
