#frame chA chB nCorr nA nB MNR GNR DICE
56 0 1 0 102 241 0 0 0
57 0 1 0 102 209 0 0 0
58 0 1 0 100 187 0 0 0
59 0 1 0 107 196 0 0 0
60 0 1 9 99 194 0.0909091 0.0649418 0.0614334
61 0 1 14 98 201 0.142857 0.0997509 0.0936455
62 0 1 17 96 182 0.177083 0.128611 0.122302
63 0 1 10 75 155 0.133333 0.0927478 0.0869565
64 0 1 11 61 158 0.180328 0.112047 0.100457
65 0 1 10 55 109 0.181818 0.129153 0.121951
66 0 1 4 39 76 0.102564 0.0734718 0.0695652
67 0 1 2 39 81 0.0512821 0.035584 0.0333333
68 0 1 2 33 58 0.0606061 0.045715 0.043956
69 0 1 1 33 55 0.030303 0.0234726 0.0227273
70 0 1 0 51 85 0 0 0
71 0 1 1 43 79 0.0232558 0.0171574 0.0163934
72 0 1 0 36 58 0 0 0
73 0 1 1 112 114 0.00892857 0.0088499 0.00884956
74 0 1 2 104 80 0.025 0.0219264 0.0217391
75 0 1 1 135 114 0.00877193 0.00806085 0.00803213
76 0 1 2 132 105 0.0190476 0.0169882 0.0168776
77 0 1 6 117 102 0.0588235 0.0549235 0.0547945
78 0 1 5 151 133 0.037594 0.0352822 0.0352113
79 0 1 14 155 126 0.111111 0.100179 0.0996441
80 0 1 15 155 121 0.123967 0.10953 0.108696
81 0 1 16 147 128 0.125 0.116642 0.116364
82 0 1 20 155 138 0.144928 0.136749 0.136519
83 0 1 20 140 142 0.142857 0.141848 0.141844
84 0 1 17 166 132 0.128788 0.114844 0.114094
85 0 1 16 148 123 0.130081 0.118587 0.118081
86 0 1 9 145 119 0.0756303 0.0685149 0.0681818
87 0 1 17 162 143 0.118881 0.111692 0.111475
88 0 1 18 152 135 0.133333 0.125656 0.125436
89 0 1 17 161 156 0.108974 0.107269 0.107256
90 0 1 20 166 168 0.120482 0.119763 0.11976
91 0 1 17 160 166 0.10625 0.104312 0.104294
92 0 1 17 161 190 0.10559 0.0971984 0.0968661
93 0 1 21 154 181 0.136364 0.125782 0.125373
94 0 1 15 148 178 0.101351 0.0924167 0.0920245
95 0 1 23 132 173 0.174242 0.152201 0.15082
96 0 1 12 125 158 0.096 0.0853882 0.0848057
97 0 1 11 115 127 0.0956522 0.0910211 0.0909091
98 0 1 12 129 125 0.096 0.0944999 0.0944882
99 0 1 14 141 124 0.112903 0.105878 0.10566
100 0 1 20 159 134 0.149254 0.137018 0.136519
101 0 1 21 165 134 0.156716 0.141229 0.140468
102 0 1 22 151 139 0.158273 0.151854 0.151724
103 0 1 32 168 151 0.211921 0.200912 0.200627
104 0 1 32 172 140 0.228571 0.206216 0.205128
105 0 1 36 174 130 0.276923 0.239363 0.236842
106 0 1 28 160 127 0.220472 0.196425 0.195122
107 0 1 23 183 156 0.147436 0.136126 0.135693
108 0 1 29 184 158 0.183544 0.170083 0.169591
109 0 1 32 178 169 0.189349 0.1845 0.184438
110 0 1 33 177 172 0.19186 0.189131 0.189112
111 0 1 37 189 176 0.210227 0.202868 0.20274
112 0 1 34 185 169 0.201183 0.192287 0.19209
113 0 1 37 200 175 0.211429 0.197773 0.197333
114 0 1 35 189 179 0.195531 0.190288 0.190217
115 0 1 39 187 175 0.222857 0.215588 0.21547
116 0 1 32 156 156 0.205128 0.205128 0.205128
117 0 1 30 170 180 0.176471 0.171499 0.171429
118 0 1 25 160 158 0.158228 0.157236 0.157233
119 0 1 15 144 196 0.104167 0.0892857 0.0882353
120 0 1 17 137 184 0.124088 0.107073 0.105919
121 0 1 14 139 150 0.100719 0.0969561 0.0968858
122 0 1 21 137 185 0.153285 0.131909 0.130435
123 0 1 28 133 200 0.210526 0.171679 0.168168
124 0 1 22 140 155 0.157143 0.149346 0.149153
125 0 1 22 131 179 0.167939 0.143668 0.141935
126 0 1 26 147 186 0.176871 0.157238 0.156156
127 0 1 33 159 168 0.207547 0.201911 0.201835
128 0 1 43 194 188 0.228723 0.225159 0.225131
129 0 1 31 182 167 0.185629 0.177815 0.17765
130 0 1 36 173 169 0.213018 0.210541 0.210526
131 0 1 34 197 194 0.175258 0.173918 0.173913
132 0 1 31 188 167 0.185629 0.174954 0.174648
133 0 1 35 204 182 0.192308 0.181642 0.181347
134 0 1 36 187 169 0.213018 0.202506 0.202247
135 0 1 36 182 143 0.251748 0.223151 0.221538
136 0 1 35 166 139 0.251799 0.230413 0.229508
137 0 1 37 204 221 0.181373 0.174257 0.174118
138 0 1 46 217 229 0.211982 0.206353 0.206278
