# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.09294 avgA: 99.3792 avgB: 155.48 MNR: 0.0403102 GNR: 0.0310575 DICE: 0.029929

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.02974 avgA: 96.3941 avgB: 152.301 MNR: 0.0399834 GNR: 0.03059 DICE: 0.0294154

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.57993 avgA: 89.8401 avgB: 141.743 MNR: 0.0410941 GNR: 0.0312392 DICE: 0.029989

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.22305 avgA: 88.1041 avgB: 140.349 MNR: 0.0375818 GNR: 0.0284654 DICE: 0.0272816

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.03717 avgA: 98.4015 avgB: 153.011 MNR: 0.0419996 GNR: 0.0320915 DICE: 0.0308315

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.24535 avgA: 107.346 avgB: 166.825 MNR: 0.0390942 GNR: 0.0304994 DICE: 0.0294776

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.16357 avgA: 103.836 avgB: 161.677 MNR: 0.040225 GNR: 0.031118 DICE: 0.0300222

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.12268 avgA: 94.5465 avgB: 147.97 MNR: 0.0447868 GNR: 0.0343059 DICE: 0.0329964

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.60595 avgA: 93.0967 avgB: 145.803 MNR: 0.0401196 GNR: 0.0307781 DICE: 0.0296315

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.06691 avgA: 96.368 avgB: 153.799 MNR: 0.041408 GNR: 0.0315078 DICE: 0.0302706

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.59851 avgA: 88.539 avgB: 139.572 MNR: 0.0439989 GNR: 0.032991 DICE: 0.0315202

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.45353 avgA: 85.803 avgB: 135.922 MNR: 0.0409537 GNR: 0.0311365 DICE: 0.0299043

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.95539 avgA: 93.7509 avgB: 148.9 MNR: 0.0417773 GNR: 0.0317259 DICE: 0.030461

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.92565 avgA: 100.379 avgB: 158.32 MNR: 0.0399864 GNR: 0.0307414 DICE: 0.0296091

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.83271 avgA: 100.892 avgB: 157.435 MNR: 0.0380268 GNR: 0.0293991 DICE: 0.0283612

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.1487 avgA: 82.6468 avgB: 130.97 MNR: 0.0376503 GNR: 0.0283873 DICE: 0.0271669

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.37175 avgA: 103.877 avgB: 159.152 MNR: 0.0428189 GNR: 0.0333075 DICE: 0.0321689

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.94796 avgA: 94.2268 avgB: 148.796 MNR: 0.0434647 GNR: 0.0329045 DICE: 0.0315387

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.32342 avgA: 90.9851 avgB: 145.561 MNR: 0.0373517 GNR: 0.0283696 DICE: 0.0272323

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.6171 avgA: 87.5204 avgB: 136.268 MNR: 0.0431826 GNR: 0.0331601 DICE: 0.0318929

