# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 21.9006 avgA: 192.068 avgB: 357.289 MNR: 0.134107 GNR: 0.0865633 DICE: 0.0783236

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 23.3085 avgA: 194.624 avgB: 363.366 MNR: 0.13822 GNR: 0.0891118 DICE: 0.0806126

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.0712 avgA: 193.506 avgB: 359.7 MNR: 0.138047 GNR: 0.0874134 DICE: 0.0784741

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 21.4015 avgA: 191.512 avgB: 356.785 MNR: 0.134562 GNR: 0.0855361 DICE: 0.0768952

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.7229 avgA: 197.652 avgB: 368.25 MNR: 0.136506 GNR: 0.0873676 DICE: 0.0787939

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.4824 avgA: 194.926 avgB: 362.855 MNR: 0.134294 GNR: 0.0862862 DICE: 0.0779273

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.1573 avgA: 194.924 avgB: 362.003 MNR: 0.132735 GNR: 0.0858611 DICE: 0.0777458

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 24.0268 avgA: 196.163 avgB: 361.669 MNR: 0.142613 GNR: 0.0921507 DICE: 0.0834006

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 23.6045 avgA: 199.641 avgB: 367.244 MNR: 0.136832 GNR: 0.0896455 DICE: 0.0816115

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.9565 avgA: 198.441 avgB: 366.418 MNR: 0.135158 GNR: 0.0874926 DICE: 0.0792533

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.3871 avgA: 194.442 avgB: 361.117 MNR: 0.136331 GNR: 0.0877272 DICE: 0.0792795

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.0167 avgA: 194.509 avgB: 359.883 MNR: 0.135652 GNR: 0.086964 DICE: 0.0784512

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.2641 avgA: 190.908 avgB: 356.424 MNR: 0.140072 GNR: 0.0893837 DICE: 0.0805272

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.4311 avgA: 193.835 avgB: 360.69 MNR: 0.133964 GNR: 0.08704 DICE: 0.0789668

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.9551 avgA: 195.852 avgB: 365.198 MNR: 0.135155 GNR: 0.0878623 DICE: 0.0797532

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.4551 avgA: 194.803 avgB: 362.801 MNR: 0.135794 GNR: 0.0868323 DICE: 0.0782546

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 23.0463 avgA: 196.496 avgB: 364.226 MNR: 0.13755 GNR: 0.0889548 DICE: 0.080555

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 21.7993 avgA: 193.546 avgB: 359.877 MNR: 0.138942 GNR: 0.0872482 DICE: 0.0780584

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 23.2021 avgA: 197.354 avgB: 361.815 MNR: 0.140024 GNR: 0.0907014 DICE: 0.0821654

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.8085 avgA: 194.441 avgB: 360.659 MNR: 0.138575 GNR: 0.0890872 DICE: 0.0804666

