# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.18771 avgA: 136.453 avgB: 145.89 MNR: 0.0573819 GNR: 0.0506072 DICE: 0.0499954

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.91121 avgA: 134.709 avgB: 142.735 MNR: 0.0573637 GNR: 0.0504529 DICE: 0.0498254

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.00749 avgA: 135.468 avgB: 143.207 MNR: 0.0581207 GNR: 0.0511632 DICE: 0.0505256

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.22141 avgA: 139.392 avgB: 147.972 MNR: 0.0572223 GNR: 0.0503831 DICE: 0.049777

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.91364 avgA: 134.943 avgB: 144.199 MNR: 0.0573674 GNR: 0.0502377 DICE: 0.0495722

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.29346 avgA: 138.519 avgB: 146.641 MNR: 0.0574819 GNR: 0.0505926 DICE: 0.0499797

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.16215 avgA: 136.342 avgB: 145.843 MNR: 0.0583042 GNR: 0.0515032 DICE: 0.0508936

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.27517 avgA: 137.236 avgB: 145.082 MNR: 0.058978 GNR: 0.0519155 DICE: 0.0512836

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.83631 avgA: 135.218 avgB: 143.791 MNR: 0.057159 GNR: 0.0503338 DICE: 0.0497115

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.92708 avgA: 135.757 avgB: 142.714 MNR: 0.0578097 GNR: 0.0506931 DICE: 0.0500377

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.03327 avgA: 136.359 avgB: 144.428 MNR: 0.0575829 GNR: 0.0506327 DICE: 0.0499954

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.03944 avgA: 135.999 avgB: 144.756 MNR: 0.0571998 GNR: 0.0505261 DICE: 0.0499188

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.38885 avgA: 137.697 avgB: 147.404 MNR: 0.0583627 GNR: 0.0513716 DICE: 0.0507409

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.44547 avgA: 139.135 avgB: 146.842 MNR: 0.058832 GNR: 0.0517816 DICE: 0.0511508

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.46927 avgA: 137.97 avgB: 147.969 MNR: 0.05929 GNR: 0.0521928 DICE: 0.0515486

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.08989 avgA: 138.307 avgB: 147.084 MNR: 0.0565765 GNR: 0.0500889 DICE: 0.0495235

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.80723 avgA: 127.388 avgB: 138.342 MNR: 0.0530298 GNR: 0.0464415 DICE: 0.0458157

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.16281 avgA: 131.007 avgB: 141.175 MNR: 0.0539703 GNR: 0.0477053 DICE: 0.0471526

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.36374 avgA: 137.765 avgB: 147.099 MNR: 0.0578411 GNR: 0.0510301 DICE: 0.0504185

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.9284 avgA: 128.4 avgB: 139.364 MNR: 0.0533572 GNR: 0.0469335 DICE: 0.046343

