# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.304833 avgA: 132.691 avgB: 278.911 MNR: 0.00227361 GNR: 0.00157892 DICE: 0.00147352

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.29368 avgA: 131.933 avgB: 277.368 MNR: 0.00199419 GNR: 0.00141164 DICE: 0.00132779

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.163569 avgA: 135.108 avgB: 279.167 MNR: 0.00111429 GNR: 0.000810146 DICE: 0.000768921

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.230483 avgA: 127.792 avgB: 270.413 MNR: 0.00166625 GNR: 0.00120054 DICE: 0.00113465

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.182156 avgA: 124.268 avgB: 259.706 MNR: 0.00131652 GNR: 0.000952205 DICE: 0.000901762

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.230483 avgA: 131.814 avgB: 273.844 MNR: 0.00175894 GNR: 0.00125093 DICE: 0.00117836

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.174721 avgA: 133.431 avgB: 281.814 MNR: 0.00116431 GNR: 0.000836173 DICE: 0.00078951

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.189591 avgA: 133.721 avgB: 278.595 MNR: 0.00139673 GNR: 0.000974807 DICE: 0.000912105

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.301115 avgA: 136.877 avgB: 284.446 MNR: 0.00196733 GNR: 0.00140936 DICE: 0.00133029

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.282528 avgA: 135.13 avgB: 283.595 MNR: 0.00188779 GNR: 0.00137197 DICE: 0.00130194

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.371747 avgA: 128.881 avgB: 272.483 MNR: 0.00254315 GNR: 0.00186611 DICE: 0.00177425

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.204461 avgA: 129.487 avgB: 269.784 MNR: 0.00149329 GNR: 0.00110803 DICE: 0.0010556

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.197026 avgA: 134.361 avgB: 280.978 MNR: 0.00135003 GNR: 0.000976646 DICE: 0.000924265

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.30855 avgA: 132.398 avgB: 278.788 MNR: 0.00220055 GNR: 0.00152078 DICE: 0.00141769

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.126394 avgA: 129.454 avgB: 274.364 MNR: 0.000944208 GNR: 0.000673064 DICE: 0.000633992

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.178439 avgA: 135.691 avgB: 284.762 MNR: 0.00126244 GNR: 0.000913971 DICE: 0.000864594

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.282528 avgA: 130.167 avgB: 272.219 MNR: 0.00207898 GNR: 0.00147263 DICE: 0.00138641

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.245353 avgA: 133.368 avgB: 277.208 MNR: 0.00175517 GNR: 0.00126539 DICE: 0.00119691

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.126394 avgA: 130.572 avgB: 279.119 MNR: 0.000870206 GNR: 0.000608418 DICE: 0.000569806

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.189591 avgA: 138.03 avgB: 288.394 MNR: 0.00113761 GNR: 0.000808589 DICE: 0.000761069

