# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.02007 avgA: 174.071 avgB: 375.467 MNR: 0.0149333 GNR: 0.0109371 DICE: 0.0103896

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.23631 avgA: 175.288 avgB: 376.571 MNR: 0.0189106 GNR: 0.0138119 DICE: 0.0131167

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.23449 avgA: 175.878 avgB: 376.338 MNR: 0.0169643 GNR: 0.0125228 DICE: 0.0119252

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.38686 avgA: 167.168 avgB: 364.694 MNR: 0.0188757 GNR: 0.0138638 DICE: 0.0131977

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.84124 avgA: 176.087 avgB: 376.241 MNR: 0.017696 GNR: 0.012954 DICE: 0.0123105

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.17518 avgA: 167.968 avgB: 362.774 MNR: 0.0183951 GNR: 0.0137555 DICE: 0.0131468

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.27099 avgA: 164.005 avgB: 356.025 MNR: 0.016699 GNR: 0.0122692 DICE: 0.0116752

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.64507 avgA: 164.154 avgB: 357.839 MNR: 0.0172151 GNR: 0.0125375 DICE: 0.0118981

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.00821 avgA: 178.745 avgB: 378.261 MNR: 0.0175114 GNR: 0.0129332 DICE: 0.0123248

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.44982 avgA: 162.243 avgB: 349.094 MNR: 0.015086 GNR: 0.0113659 DICE: 0.0108765

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.8604 avgA: 173.627 avgB: 379.932 MNR: 0.017557 GNR: 0.0126942 DICE: 0.0120208

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.50821 avgA: 169.557 avgB: 371.165 MNR: 0.0164277 GNR: 0.0119445 DICE: 0.0113311

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.89051 avgA: 165.379 avgB: 359.008 MNR: 0.0176446 GNR: 0.0129629 DICE: 0.0123392

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.84945 avgA: 157.305 avgB: 346.219 MNR: 0.0166476 GNR: 0.0124139 DICE: 0.0118578

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.20712 avgA: 185.763 avgB: 393.559 MNR: 0.0182137 GNR: 0.0133173 DICE: 0.0126533

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.2865 avgA: 163.849 avgB: 358.37 MNR: 0.0171683 GNR: 0.0126201 DICE: 0.0120058

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.85493 avgA: 156.681 avgB: 345.674 MNR: 0.0142889 GNR: 0.0105383 DICE: 0.0100278

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.5885 avgA: 162.918 avgB: 356.968 MNR: 0.0171574 GNR: 0.0125963 DICE: 0.0119848

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.50091 avgA: 166.954 avgB: 358.094 MNR: 0.0166837 GNR: 0.0122098 DICE: 0.0115977

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.42518 avgA: 175.287 avgB: 370.955 MNR: 0.0158126 GNR: 0.0117117 DICE: 0.0111607

