# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.773 avgA: 157.092 avgB: 100.328 MNR: 0.173459 GNR: 0.139597 DICE: 0.135063

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.9865 avgA: 122.863 avgB: 72.0899 MNR: 0.152555 GNR: 0.119917 DICE: 0.115403

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.71672 avgA: 99.2218 avgB: 50.9863 MNR: 0.0903848 GNR: 0.0579819 DICE: 0.0524642

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.97921 avgA: 88.97 avgB: 47.515 MNR: 0.0925804 GNR: 0.0623121 DICE: 0.0574414

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.08782 avgA: 77.7365 avgB: 43.6969 MNR: 0.0943702 GNR: 0.0590853 DICE: 0.0530536

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.37423 avgA: 84.9693 avgB: 44.6442 MNR: 0.0753611 GNR: 0.0482785 DICE: 0.04359

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.10732 avgA: 72.7415 avgB: 40.2756 MNR: 0.0745213 GNR: 0.0464832 DICE: 0.0415899

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 45.759 avgA: 248.518 avgB: 132.782 MNR: 0.326768 GNR: 0.248575 DICE: 0.237871

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.49107 avgA: 83.5714 avgB: 37.8542 MNR: 0.0864415 GNR: 0.0563101 DICE: 0.0511352

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.8292 avgA: 129.094 avgB: 78.1461 MNR: 0.166517 GNR: 0.13327 DICE: 0.128895

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.43881 avgA: 85.4328 avgB: 42.9045 MNR: 0.0886397 GNR: 0.0551728 DICE: 0.0493443

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.63158 avgA: 54.3469 avgB: 29.0981 MNR: 0.0485865 GNR: 0.0322405 DICE: 0.0295012

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.6337 avgA: 106.169 avgB: 66.8652 MNR: 0.158817 GNR: 0.125866 DICE: 0.121501

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.39862 avgA: 59.7005 avgB: 29.6659 MNR: 0.0650603 GNR: 0.0402058 DICE: 0.0358903

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 23.3888 avgA: 190.831 avgB: 113.436 MNR: 0.197432 GNR: 0.156352 DICE: 0.150924

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.0045 avgA: 144.744 avgB: 84.7753 MNR: 0.176341 GNR: 0.137487 DICE: 0.132179

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.5056 avgA: 198.378 avgB: 103.373 MNR: 0.240888 GNR: 0.180963 DICE: 0.172482

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 43.991 avgA: 246.184 avgB: 130.357 MNR: 0.31631 GNR: 0.239837 DICE: 0.229449

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.0697 avgA: 124.281 avgB: 77.3169 MNR: 0.186466 GNR: 0.152185 DICE: 0.147834

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.54593 avgA: 71.7743 avgB: 42.9029 MNR: 0.0507883 GNR: 0.0363178 DICE: 0.0341119

