# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.2113 avgA: 162.706 avgB: 321.498 MNR: 0.157715 GNR: 0.11256 DICE: 0.106277

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.7804 avgA: 165.355 avgB: 333.893 MNR: 0.160246 GNR: 0.112702 DICE: 0.105916

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.3902 avgA: 167.051 avgB: 330.323 MNR: 0.161371 GNR: 0.115219 DICE: 0.108836

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.5992 avgA: 153.842 avgB: 309.418 MNR: 0.163679 GNR: 0.115453 DICE: 0.108629

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.3303 avgA: 159.188 avgB: 319.509 MNR: 0.154797 GNR: 0.109306 DICE: 0.102882

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 29.3573 avgA: 170.017 avgB: 336.723 MNR: 0.163799 GNR: 0.116823 DICE: 0.110291

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.2242 avgA: 160.867 avgB: 319.874 MNR: 0.160249 GNR: 0.114131 DICE: 0.107678

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.1444 avgA: 168.235 avgB: 333.347 MNR: 0.158571 GNR: 0.112936 DICE: 0.106582

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.9546 avgA: 159.25 avgB: 321.036 MNR: 0.158344 GNR: 0.111143 DICE: 0.104388

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.9539 avgA: 163.468 avgB: 323.783 MNR: 0.162335 GNR: 0.11537 DICE: 0.10878

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.3292 avgA: 165.076 avgB: 332.207 MNR: 0.156121 GNR: 0.110351 DICE: 0.10387

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.9217 avgA: 164.729 avgB: 324.145 MNR: 0.160271 GNR: 0.114227 DICE: 0.107826

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.6529 avgA: 167.854 avgB: 332.726 MNR: 0.162229 GNR: 0.115242 DICE: 0.108681

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.2507 avgA: 160.582 avgB: 322.69 MNR: 0.159764 GNR: 0.112606 DICE: 0.105894

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.3864 avgA: 159.75 avgB: 320.919 MNR: 0.159521 GNR: 0.11273 DICE: 0.106111

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.5804 avgA: 162.478 avgB: 321.79 MNR: 0.159372 GNR: 0.113116 DICE: 0.106639

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.6945 avgA: 159.761 avgB: 320.243 MNR: 0.161474 GNR: 0.114176 DICE: 0.107511

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.6151 avgA: 164.685 avgB: 334.181 MNR: 0.159493 GNR: 0.111913 DICE: 0.105082

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.0189 avgA: 164.318 avgB: 324.036 MNR: 0.154015 GNR: 0.109962 DICE: 0.103828

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.6136 avgA: 159.31 avgB: 315.765 MNR: 0.15533 GNR: 0.110248 DICE: 0.103919

