# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.6542 avgA: 109.637 avgB: 131.7 MNR: 0.128413 GNR: 0.110076 DICE: 0.108391

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.8062 avgA: 108.314 avgB: 129.845 MNR: 0.119154 GNR: 0.101397 DICE: 0.0996536

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.1374 avgA: 111.768 avgB: 135.596 MNR: 0.14548 GNR: 0.123542 DICE: 0.121461

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.3039 avgA: 107.105 avgB: 132.696 MNR: 0.135126 GNR: 0.112926 DICE: 0.110655

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.495 avgA: 112.779 avgB: 135.857 MNR: 0.149657 GNR: 0.128141 DICE: 0.126082

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.7743 avgA: 107.668 avgB: 130.806 MNR: 0.129134 GNR: 0.109046 DICE: 0.107129

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.6542 avgA: 115.237 avgB: 137.035 MNR: 0.131995 GNR: 0.112795 DICE: 0.110981

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.7416 avgA: 114.107 avgB: 138.313 MNR: 0.141865 GNR: 0.120687 DICE: 0.118672

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.2047 avgA: 97.6597 avgB: 123.198 MNR: 0.132939 GNR: 0.112151 DICE: 0.110025

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.1984 avgA: 112.208 avgB: 138.129 MNR: 0.140777 GNR: 0.117671 DICE: 0.115294

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.2038 avgA: 107.823 avgB: 129.393 MNR: 0.141733 GNR: 0.119399 DICE: 0.117233

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.9727 avgA: 114.461 avgB: 136.59 MNR: 0.141814 GNR: 0.122355 DICE: 0.12056

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.4022 avgA: 114.361 avgB: 136.389 MNR: 0.14832 GNR: 0.128049 DICE: 0.126204

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.5261 avgA: 105.975 avgB: 128.872 MNR: 0.155546 GNR: 0.129672 DICE: 0.126945

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.8025 avgA: 109.731 avgB: 133.578 MNR: 0.127903 GNR: 0.109225 DICE: 0.107424

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.556 avgA: 114.54 avgB: 138.129 MNR: 0.138183 GNR: 0.118848 DICE: 0.117082

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.465 avgA: 106.259 avgB: 125.705 MNR: 0.139684 GNR: 0.119891 DICE: 0.117986

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.444 avgA: 108.793 avgB: 133.891 MNR: 0.139136 GNR: 0.117844 DICE: 0.115804

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.1501 avgA: 117.833 avgB: 138.235 MNR: 0.142559 GNR: 0.122506 DICE: 0.120656

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.2302 avgA: 109.357 avgB: 132.564 MNR: 0.140949 GNR: 0.118347 DICE: 0.116017

