# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.6031 avgA: 90.2911 avgB: 106.838 MNR: 0.0270217 GNR: 0.0243302 DICE: 0.0241415

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.8458 avgA: 93.125 avgB: 117.885 MNR: 0.0318265 GNR: 0.0273479 DICE: 0.0269555

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.30292 avgA: 94.677 avgB: 116.307 MNR: 0.0336143 GNR: 0.0293036 DICE: 0.0289631

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.99818 avgA: 84.615 avgB: 103.641 MNR: 0.0317223 GNR: 0.027689 DICE: 0.0273685

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.86328 avgA: 101.924 avgB: 134.748 MNR: 0.0428545 GNR: 0.0357602 DICE: 0.0350564

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.20164 avgA: 90.5219 avgB: 111.232 MNR: 0.0304685 GNR: 0.0269507 DICE: 0.0266929

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.84215 avgA: 91.6761 avgB: 111.928 MNR: 0.0352872 GNR: 0.0308861 DICE: 0.0305492

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.73474 avgA: 97.6687 avgB: 120.877 MNR: 0.0342743 GNR: 0.0304711 DICE: 0.0301957

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.78832 avgA: 91.3412 avgB: 111.08 MNR: 0.0349033 GNR: 0.0308274 DICE: 0.0305329

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.0146 avgA: 88.1004 avgB: 107.879 MNR: 0.0299257 GNR: 0.0263477 DICE: 0.0260762

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.17792 avgA: 89.7172 avgB: 107.538 MNR: 0.0319322 GNR: 0.0287448 DICE: 0.0285388

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.00365 avgA: 92.0155 avgB: 111.84 MNR: 0.0279123 GNR: 0.0247391 DICE: 0.0245091

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.27007 avgA: 90.3266 avgB: 111.87 MNR: 0.0326129 GNR: 0.0287677 DICE: 0.0284786

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.29015 avgA: 90.4097 avgB: 113.06 MNR: 0.0319874 GNR: 0.0274281 DICE: 0.0270241

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.28376 avgA: 92.8057 avgB: 112.836 MNR: 0.0313731 GNR: 0.0276763 DICE: 0.0274044

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.0739 avgA: 89.5018 avgB: 111.347 MNR: 0.0280167 GNR: 0.0242377 DICE: 0.0239153

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.47993 avgA: 90.8759 avgB: 115.261 MNR: 0.0400705 GNR: 0.0337931 DICE: 0.0331999

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.2865 avgA: 95.2509 avgB: 117.516 MNR: 0.0348633 GNR: 0.0304297 DICE: 0.0300785

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.42792 avgA: 97.7272 avgB: 123.06 MNR: 0.0284251 GNR: 0.0245966 DICE: 0.0242647

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.91697 avgA: 77.3732 avgB: 93.9781 MNR: 0.0352623 GNR: 0.0304489 DICE: 0.0300326

