# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.03054 avgA: 172.454 avgB: 339.762 MNR: 0.0376735 GNR: 0.0213259 DICE: 0.0183997

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.94216 avgA: 178.382 avgB: 345.588 MNR: 0.0312051 GNR: 0.0190408 DICE: 0.0169021

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.14438 avgA: 176.005 avgB: 349.852 MNR: 0.0359018 GNR: 0.0207576 DICE: 0.0180613

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.34567 avgA: 178.125 avgB: 358.006 MNR: 0.0419846 GNR: 0.0225695 DICE: 0.0190352

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.03656 avgA: 177.371 avgB: 348.838 MNR: 0.0346677 GNR: 0.0201907 DICE: 0.0176268

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.6423 avgA: 169.034 avgB: 339.075 MNR: 0.0349155 GNR: 0.0196889 DICE: 0.0170087

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.00046 avgA: 178.793 avgB: 352.121 MNR: 0.0331986 GNR: 0.0197526 DICE: 0.0173691

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.68764 avgA: 173.963 avgB: 348.404 MNR: 0.0341556 GNR: 0.0193122 DICE: 0.0166603

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.64785 avgA: 181.278 avgB: 359.689 MNR: 0.0447102 GNR: 0.0236243 DICE: 0.0198594

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.01805 avgA: 175.968 avgB: 348.373 MNR: 0.0394558 GNR: 0.0215593 DICE: 0.0183074

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.80102 avgA: 170.894 avgB: 349.011 MNR: 0.0367433 GNR: 0.0204584 DICE: 0.0174964

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.48194 avgA: 178.394 avgB: 352.77 MNR: 0.0403999 GNR: 0.022529 DICE: 0.0192781

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.14345 avgA: 177.027 avgB: 354.086 MNR: 0.0405781 GNR: 0.0215824 DICE: 0.0182071

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.37621 avgA: 180.435 avgB: 354.182 MNR: 0.0443316 GNR: 0.0229223 DICE: 0.0190998

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.01064 avgA: 178.672 avgB: 348.126 MNR: 0.0333198 GNR: 0.0195769 DICE: 0.0171548

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.30125 avgA: 181.754 avgB: 356.684 MNR: 0.0409153 GNR: 0.0220687 DICE: 0.018674

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.00972 avgA: 180.22 avgB: 351.063 MNR: 0.0356025 GNR: 0.0202631 DICE: 0.0175547

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.30356 avgA: 178.077 avgB: 354.634 MNR: 0.0449317 GNR: 0.0231491 DICE: 0.0191936

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.33457 avgA: 180.231 avgB: 359.284 MNR: 0.0396385 GNR: 0.0219375 DICE: 0.0187331

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.04211 avgA: 176.945 avgB: 350.043 MNR: 0.0325926 GNR: 0.0195964 DICE: 0.0172827

