# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.93913 avgA: 247.971 avgB: 86.341 MNR: 0.0217786 GNR: 0.0129063 DICE: 0.0113135

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.08458 avgA: 255.343 avgB: 87.0046 MNR: 0.0220278 GNR: 0.0129625 DICE: 0.0113263

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.23043 avgA: 272.554 avgB: 96.1217 MNR: 0.0226352 GNR: 0.0134851 DICE: 0.0118522

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.03832 avgA: 255.347 avgB: 90.3812 MNR: 0.0218994 GNR: 0.0131062 DICE: 0.0115423

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.09494 avgA: 252.386 avgB: 88.4995 MNR: 0.0236034 GNR: 0.0140246 DICE: 0.0123107

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.04812 avgA: 245.558 avgB: 83.3608 MNR: 0.0239496 GNR: 0.0138397 DICE: 0.0119891

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.82391 avgA: 269.825 avgB: 95.4117 MNR: 0.0300962 GNR: 0.0180282 DICE: 0.0158875

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.09677 avgA: 259.1 avgB: 92.1468 MNR: 0.0225367 GNR: 0.0134186 DICE: 0.0117898

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.48152 avgA: 270.528 avgB: 97.5098 MNR: 0.0248116 GNR: 0.0150884 DICE: 0.0133845

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.25217 avgA: 266.612 avgB: 93.5579 MNR: 0.024058 GNR: 0.0141792 DICE: 0.0124

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.05708 avgA: 254.616 avgB: 87.0361 MNR: 0.0231138 GNR: 0.0134869 DICE: 0.0117389

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.49878 avgA: 271.647 avgB: 95.9826 MNR: 0.0260938 GNR: 0.0154799 DICE: 0.013581

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.20441 avgA: 254.707 avgB: 87.6294 MNR: 0.0238358 GNR: 0.0140556 DICE: 0.0122933

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.85136 avgA: 273.763 avgB: 95.8041 MNR: 0.0311828 GNR: 0.0184313 DICE: 0.0161395

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.41413 avgA: 271.245 avgB: 97.6707 MNR: 0.0242383 GNR: 0.0145277 DICE: 0.0128052

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.70598 avgA: 226.605 avgB: 80.3152 MNR: 0.0230764 GNR: 0.0135393 DICE: 0.0118148

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.5248 avgA: 268.417 avgB: 95.8188 MNR: 0.0252503 GNR: 0.0152503 DICE: 0.0134896

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.91522 avgA: 239.474 avgB: 88.9397 MNR: 0.0202911 GNR: 0.0124145 DICE: 0.0110481

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.17527 avgA: 259.208 avgB: 90.6864 MNR: 0.0244659 GNR: 0.0144123 DICE: 0.0126015

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.09331 avgA: 242.44 avgB: 84.7293 MNR: 0.0240845 GNR: 0.014341 DICE: 0.0126019

