# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.71464 avgA: 103.702 avgB: 25.598 MNR: 0.116234 GNR: 0.0571437 DICE: 0.0454593

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.8014 avgA: 133.669 avgB: 36.2718 MNR: 0.153743 GNR: 0.0826859 DICE: 0.0691678

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.6946 avgA: 123.988 avgB: 32.9641 MNR: 0.170102 GNR: 0.0916356 DICE: 0.0767038

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.7477 avgA: 126.596 avgB: 28.4498 MNR: 0.221364 GNR: 0.101753 DICE: 0.0781389

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.02928 avgA: 115.561 avgB: 29.7928 MNR: 0.15854 GNR: 0.0838612 DICE: 0.0695849

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.09955 avgA: 121.799 avgB: 28.4638 MNR: 0.149781 GNR: 0.0718491 DICE: 0.0565844

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.27928 avgA: 114.005 avgB: 25.9707 MNR: 0.0964584 GNR: 0.0459931 DICE: 0.0359551

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.22348 avgA: 117.847 avgB: 30.5734 MNR: 0.185386 GNR: 0.0958771 DICE: 0.0788586

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 54.0809 avgA: 311.991 avgB: 109.099 MNR: 0.475462 GNR: 0.285397 DICE: 0.25184

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.99551 avgA: 130.497 avgB: 33.0427 MNR: 0.212019 GNR: 0.108524 DICE: 0.0884326

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.86517 avgA: 121.769 avgB: 35.173 MNR: 0.163966 GNR: 0.0908069 DICE: 0.0771612

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 56.4202 avgA: 317.973 avgB: 112.519 MNR: 0.481249 GNR: 0.290605 DICE: 0.257119

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.09663 avgA: 119.049 avgB: 27.1124 MNR: 0.216981 GNR: 0.101877 DICE: 0.0789232

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.81174 avgA: 133.056 avgB: 36.3154 MNR: 0.133056 GNR: 0.0695018 DICE: 0.0574516

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.89663 avgA: 127.515 avgB: 29.4292 MNR: 0.22363 GNR: 0.102556 DICE: 0.0797487

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.64029 avgA: 122.945 avgB: 25.2158 MNR: 0.222274 GNR: 0.0922759 DICE: 0.0679298

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.4529 avgA: 165.644 avgB: 31.7824 MNR: 0.207639 GNR: 0.0894139 DICE: 0.0664119

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.72809 avgA: 135.676 avgB: 32.2652 MNR: 0.153661 GNR: 0.075471 DICE: 0.0603336

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.3556 avgA: 120.222 avgB: 30.6698 MNR: 0.147447 GNR: 0.076655 DICE: 0.0629972

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.24642 avgA: 108.307 avgB: 28.106 MNR: 0.141618 GNR: 0.0718791 DICE: 0.058238

