# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 52.4493 avgA: 276.971 avgB: 234.842 MNR: 0.229315 GNR: 0.196626 DICE: 0.192255

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 52.3164 avgA: 267.243 avgB: 232.308 MNR: 0.231314 GNR: 0.199808 DICE: 0.195863

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 52.6379 avgA: 274.019 avgB: 229.891 MNR: 0.23552 GNR: 0.200066 DICE: 0.195364

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 52.6297 avgA: 270.758 avgB: 229.881 MNR: 0.238769 GNR: 0.201658 DICE: 0.196518

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 52.284 avgA: 270.303 avgB: 231.576 MNR: 0.233465 GNR: 0.200362 DICE: 0.196037

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 48.2205 avgA: 263.873 avgB: 216.227 MNR: 0.228765 GNR: 0.193026 DICE: 0.188178

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 50.8301 avgA: 269.037 avgB: 221.685 MNR: 0.230023 GNR: 0.19476 DICE: 0.190019

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 53.1795 avgA: 278.794 avgB: 237.476 MNR: 0.234407 GNR: 0.198601 DICE: 0.193703

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 54.9991 avgA: 276.26 avgB: 237.105 MNR: 0.240958 GNR: 0.205054 DICE: 0.200265

