# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.373263 avgA: 38.1655 avgB: 192.285 MNR: 0.00747052 GNR: 0.00311868 DICE: 0.00225344

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.407497 avgA: 35.086 avgB: 178.897 MNR: 0.00796798 GNR: 0.0033683 DICE: 0.00244148

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.443144 avgA: 36.5138 avgB: 187.382 MNR: 0.0107644 GNR: 0.0043557 DICE: 0.0030743

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.407015 avgA: 37.9457 avgB: 192.069 MNR: 0.00874531 GNR: 0.00362993 DICE: 0.00260023

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.437486 avgA: 38.1974 avgB: 197.386 MNR: 0.0104801 GNR: 0.00406894 DICE: 0.00281662

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.529996 avgA: 40.9954 avgB: 199.023 MNR: 0.0102879 GNR: 0.00440242 DICE: 0.00321322

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.441581 avgA: 37.2264 avgB: 187.106 MNR: 0.0086773 GNR: 0.00369821 DICE: 0.00269448

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.472351 avgA: 37.5856 avgB: 189.131 MNR: 0.00878039 GNR: 0.00380616 DICE: 0.00280458

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.422712 avgA: 36.8035 avgB: 188.366 MNR: 0.0110443 GNR: 0.00434918 DICE: 0.00302511

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.492055 avgA: 39.4426 avgB: 195.735 MNR: 0.0113232 GNR: 0.00470358 DICE: 0.00336651

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.427499 avgA: 38.8903 avgB: 194.197 MNR: 0.00762423 GNR: 0.00324517 DICE: 0.00237315

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.459208 avgA: 38.8534 avgB: 191.356 MNR: 0.00813465 GNR: 0.00352434 DICE: 0.00260292

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.358657 avgA: 37.4574 avgB: 185.282 MNR: 0.00646409 GNR: 0.00279981 DICE: 0.00207255

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.260889 avgA: 32.3781 avgB: 172.45 MNR: 0.00721854 GNR: 0.00281259 DICE: 0.00194597

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.483721 avgA: 34.9412 avgB: 179.929 MNR: 0.0128503 GNR: 0.00515712 DICE: 0.00360682

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.374504 avgA: 35.5159 avgB: 182.492 MNR: 0.00815998 GNR: 0.0034857 DICE: 0.00254926

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.27795 avgA: 31.11 avgB: 166.292 MNR: 0.00756677 GNR: 0.00302729 DICE: 0.00211981

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.302382 avgA: 31.4464 avgB: 167.59 MNR: 0.00798696 GNR: 0.00326985 DICE: 0.00231823

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.419035 avgA: 41.2765 avgB: 203.468 MNR: 0.0072549 GNR: 0.00311955 DICE: 0.00229297

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.681658 avgA: 46.2877 avgB: 218.101 MNR: 0.0115776 GNR: 0.00497365 DICE: 0.00364983

