# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.82778 avgA: 118.411 avgB: 29.05 MNR: 0.137991 GNR: 0.0708656 DICE: 0.0576154

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.76771 avgA: 68.9858 avgB: 17.8187 MNR: 0.107215 GNR: 0.0569119 DICE: 0.04721

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 42.2551 avgA: 263.588 avgB: 98.2916 MNR: 0.411575 GNR: 0.256968 DICE: 0.230522

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 38.371 avgA: 245.452 avgB: 94.6765 MNR: 0.383023 GNR: 0.242075 DICE: 0.218463

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 39.1357 avgA: 250.658 avgB: 93.7376 MNR: 0.396767 GNR: 0.248181 DICE: 0.222762

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.55932 avgA: 110.992 avgB: 31.5508 MNR: 0.159706 GNR: 0.0895201 DICE: 0.0762285

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.22047 avgA: 117.512 avgB: 34.5236 MNR: 0.162613 GNR: 0.0931824 DICE: 0.0803022

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 39.767 avgA: 253.955 avgB: 93.4095 MNR: 0.407336 GNR: 0.252734 DICE: 0.226103

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.5136 avgA: 78.2991 avgB: 20.9456 MNR: 0.126069 GNR: 0.0708199 DICE: 0.0603812

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.9163 avgA: 148.113 avgB: 52.4887 MNR: 0.274852 GNR: 0.16875 DICE: 0.149826

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.62617 avgA: 121.668 avgB: 35.4299 MNR: 0.151792 GNR: 0.0840995 DICE: 0.0711145

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.80144 avgA: 81.6354 avgB: 19.6101 MNR: 0.11605 GNR: 0.0602628 DICE: 0.0493883

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.483 avgA: 192.789 avgB: 74.4898 MNR: 0.309903 GNR: 0.19669 DICE: 0.177541

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 37.776 avgA: 239.337 avgB: 92.4955 MNR: 0.382559 GNR: 0.24262 DICE: 0.219178

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 35.6538 avgA: 232.844 avgB: 90.3371 MNR: 0.367543 GNR: 0.233891 DICE: 0.211552

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 37.1176 avgA: 235.747 avgB: 89.3778 MNR: 0.384912 GNR: 0.242998 DICE: 0.218982

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 35.3778 avgA: 233.025 avgB: 88.0362 MNR: 0.381438 GNR: 0.23867 DICE: 0.21432

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.69507 avgA: 100.964 avgB: 23.4619 MNR: 0.156859 GNR: 0.0783829 DICE: 0.0629314

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 39.2472 avgA: 246.224 avgB: 96.3084 MNR: 0.387401 GNR: 0.246516 DICE: 0.222915

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.16487 avgA: 110.168 avgB: 32.6129 MNR: 0.164692 GNR: 0.0940302 DICE: 0.0808679

