# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.7429 avgA: 157.98 avgB: 192.846 MNR: 0.186226 GNR: 0.158397 DICE: 0.155067

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.1697 avgA: 151.813 avgB: 181.883 MNR: 0.195186 GNR: 0.16315 DICE: 0.158911

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.9354 avgA: 161.531 avgB: 185.414 MNR: 0.200225 GNR: 0.16456 DICE: 0.159908

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 31.3791 avgA: 142.9 avgB: 182.786 MNR: 0.229251 GNR: 0.187864 DICE: 0.182676

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.6997 avgA: 133.86 avgB: 165.337 MNR: 0.208453 GNR: 0.175836 DICE: 0.171888

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.2804 avgA: 155.692 avgB: 182.114 MNR: 0.203421 GNR: 0.165068 DICE: 0.159878

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 25.8877 avgA: 150.355 avgB: 164.096 MNR: 0.179985 GNR: 0.145084 DICE: 0.140165

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 25.7503 avgA: 142.925 avgB: 167.683 MNR: 0.167114 GNR: 0.14459 DICE: 0.14187

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.5976 avgA: 149.764 avgB: 186.032 MNR: 0.183989 GNR: 0.155065 DICE: 0.151503

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.4074 avgA: 151.811 avgB: 169.35 MNR: 0.190691 GNR: 0.156783 DICE: 0.152185

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 33.7764 avgA: 165.067 avgB: 188.426 MNR: 0.206486 GNR: 0.169944 DICE: 0.165077

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 31.128 avgA: 156.429 avgB: 179.405 MNR: 0.203206 GNR: 0.166655 DICE: 0.161752

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.6804 avgA: 160.208 avgB: 194.611 MNR: 0.186396 GNR: 0.157027 DICE: 0.153425

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.1513 avgA: 153.796 avgB: 187.083 MNR: 0.17646 GNR: 0.150436 DICE: 0.147216

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.8006 avgA: 150.72 avgB: 179.946 MNR: 0.182386 GNR: 0.155135 DICE: 0.151918

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.1865 avgA: 159.434 avgB: 177.413 MNR: 0.200635 GNR: 0.164112 DICE: 0.15919

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 31.0128 avgA: 156.005 avgB: 188.597 MNR: 0.198259 GNR: 0.164286 DICE: 0.159971

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.3566 avgA: 156.909 avgB: 192.241 MNR: 0.190152 GNR: 0.16087 DICE: 0.157347

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.3943 avgA: 151.101 avgB: 173.792 MNR: 0.182621 GNR: 0.156524 DICE: 0.153372

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.5245 avgA: 149.35 avgB: 183.178 MNR: 0.182916 GNR: 0.152687 DICE: 0.148991

