# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.1185 avgA: 23.9886 avgB: 173.387 MNR: 0.451932 GNR: 0.175028 DICE: 0.121387

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.0818 avgA: 22.575 avgB: 187.511 MNR: 0.413154 GNR: 0.151388 DICE: 0.100844

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.2636 avgA: 21.7 avgB: 156.83 MNR: 0.451953 GNR: 0.177495 DICE: 0.124656

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.84568 avgA: 9.45062 avgB: 132.722 MNR: 0.168461 GNR: 0.0498013 DICE: 0.0305938

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.20513 avgA: 10.4359 avgB: 212.308 MNR: 0.282673 GNR: 0.0624376 DICE: 0.0267902

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.0636 avgA: 23.4636 avgB: 178.489 MNR: 0.415037 GNR: 0.154055 DICE: 0.10407

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.6036 avgA: 25.0114 avgB: 180.326 MNR: 0.398101 GNR: 0.1551 DICE: 0.108074

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.3607 avgA: 22.1804 avgB: 170.689 MNR: 0.448616 GNR: 0.167918 DICE: 0.113881

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.31429 avgA: 7.71429 avgB: 168.743 MNR: 0.116672 GNR: 0.0258369 DICE: 0.0110668

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.25325 avgA: 10.3377 avgB: 126.084 MNR: 0.110131 GNR: 0.025506 DICE: 0.0120628

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.46341 avgA: 9.43902 avgB: 206.012 MNR: 0.231723 GNR: 0.0500791 DICE: 0.0210427

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.1723 avgA: 23.2426 avgB: 170.49 MNR: 0.429393 GNR: 0.162723 DICE: 0.111053

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.6871 avgA: 21.839 avgB: 184.107 MNR: 0.474432 GNR: 0.169555 DICE: 0.110827

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.6629 avgA: 22.1754 avgB: 164.066 MNR: 0.476247 GNR: 0.179527 DICE: 0.121791

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.06349 avgA: 12.4868 avgB: 134.878 MNR: 0.198444 GNR: 0.063395 DICE: 0.0394779

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.38961 avgA: 10.5584 avgB: 221.87 MNR: 0.217784 GNR: 0.0480266 DICE: 0.0205359

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.62812 avgA: 23.7574 avgB: 176.864 MNR: 0.400085 GNR: 0.153034 DICE: 0.105179

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.40964 avgA: 10.1566 avgB: 194.554 MNR: 0.278589 GNR: 0.0625064 DICE: 0.0269945

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.79545 avgA: 22.2091 avgB: 169.616 MNR: 0.415938 GNR: 0.15975 DICE: 0.109985

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.4589 avgA: 22.6941 avgB: 169.221 MNR: 0.446283 GNR: 0.170718 DICE: 0.117729

