# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.3361 avgA: 103.787 avgB: 116.735 MNR: 0.15335 GNR: 0.132136 DICE: 0.130206

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.5763 avgA: 101.176 avgB: 113.049 MNR: 0.150356 GNR: 0.129839 DICE: 0.128021

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.0858 avgA: 101.575 avgB: 112.562 MNR: 0.149214 GNR: 0.128898 DICE: 0.12704

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.0055 avgA: 102.013 avgB: 110.69 MNR: 0.1505 GNR: 0.131294 DICE: 0.129556

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.4612 avgA: 105.967 avgB: 114.412 MNR: 0.146915 GNR: 0.13099 DICE: 0.129638

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.5123 avgA: 99.9397 avgB: 107.148 MNR: 0.145709 GNR: 0.128675 DICE: 0.127232

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.0374 avgA: 103.197 avgB: 115.81 MNR: 0.150874 GNR: 0.130625 DICE: 0.128791

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.4511 avgA: 108.594 avgB: 118.35 MNR: 0.146947 GNR: 0.128891 DICE: 0.127284

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.6932 avgA: 104.897 avgB: 113.412 MNR: 0.145545 GNR: 0.12667 DICE: 0.124979

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.3132 avgA: 103.256 avgB: 113.117 MNR: 0.153762 GNR: 0.134579 DICE: 0.132904

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.0137 avgA: 105.239 avgB: 112.596 MNR: 0.146667 GNR: 0.130846 DICE: 0.129406

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.5333 avgA: 104.32 avgB: 114.455 MNR: 0.145898 GNR: 0.127001 DICE: 0.12531

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.8447 avgA: 106.007 avgB: 113.571 MNR: 0.147815 GNR: 0.132056 DICE: 0.130673

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.2575 avgA: 109.404 avgB: 118.644 MNR: 0.158666 GNR: 0.140201 DICE: 0.13861

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.5169 avgA: 104.166 avgB: 113.454 MNR: 0.147482 GNR: 0.129864 DICE: 0.128371

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.2447 avgA: 96.4018 avgB: 105.295 MNR: 0.1507 GNR: 0.131802 DICE: 0.130135

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.3589 avgA: 98.884 avgB: 105.022 MNR: 0.138069 GNR: 0.121693 DICE: 0.120225

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.6219 avgA: 101.389 avgB: 114.191 MNR: 0.152887 GNR: 0.130818 DICE: 0.128732

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.6091 avgA: 102.491 avgB: 107.901 MNR: 0.147001 GNR: 0.130898 DICE: 0.129431

