# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 43.7557 avgA: 414.939 avgB: 589.436 MNR: 0.104366 GNR: 0.0873033 DICE: 0.0857677

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 45.1888 avgA: 411.005 avgB: 586.183 MNR: 0.108816 GNR: 0.0907792 DICE: 0.0891254

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 46.5573 avgA: 413.665 avgB: 592.398 MNR: 0.111475 GNR: 0.0925378 DICE: 0.0907665

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 42.8725 avgA: 407.224 avgB: 586.331 MNR: 0.104277 GNR: 0.0865369 DICE: 0.0848709

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 44.7612 avgA: 416.9 avgB: 588.785 MNR: 0.105978 GNR: 0.0889176 DICE: 0.0874006

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 45.1343 avgA: 414.343 avgB: 587.178 MNR: 0.108763 GNR: 0.0905538 DICE: 0.0888739

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 44.5874 avgA: 417.735 avgB: 591.634 MNR: 0.105983 GNR: 0.0885081 DICE: 0.0869231

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 43.8315 avgA: 413.626 avgB: 589.778 MNR: 0.104463 GNR: 0.0872688 DICE: 0.0857058

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 46.2036 avgA: 411.425 avgB: 589.159 MNR: 0.110838 GNR: 0.0922074 DICE: 0.0904922

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 45.722 avgA: 419.44 avgB: 597.452 MNR: 0.107671 GNR: 0.0896834 DICE: 0.0880393

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 43.9672 avgA: 413.271 avgB: 587.966 MNR: 0.104906 GNR: 0.0876067 DICE: 0.0860399

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 44.194 avgA: 412.551 avgB: 596.306 MNR: 0.106076 GNR: 0.0879447 DICE: 0.0862741

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 46.2022 avgA: 413.121 avgB: 594.732 MNR: 0.110383 GNR: 0.0917383 DICE: 0.0900051

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 45.3401 avgA: 412.453 avgB: 598.875 MNR: 0.109372 GNR: 0.0901278 DICE: 0.0882724

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 45.2741 avgA: 414.594 avgB: 593.449 MNR: 0.108388 GNR: 0.0901047 DICE: 0.0884068

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 44.2175 avgA: 409.662 avgB: 591.198 MNR: 0.107146 GNR: 0.088612 DICE: 0.0868501

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 46.1518 avgA: 413.361 avgB: 592.917 MNR: 0.110728 GNR: 0.0918401 DICE: 0.0900831

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 43.8372 avgA: 413.623 avgB: 596.244 MNR: 0.104931 GNR: 0.0868109 DICE: 0.0850945

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 44.8148 avgA: 416.752 avgB: 588.118 MNR: 0.106074 GNR: 0.0891395 DICE: 0.0876439

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 45.4066 avgA: 412.119 avgB: 589.922 MNR: 0.109154 GNR: 0.0907647 DICE: 0.0890622

