# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.288 avgA: 209.455 avgB: 345.635 MNR: 0.0843607 GNR: 0.0638133 DICE: 0.0611689

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.6889 avgA: 206.519 avgB: 344.135 MNR: 0.0833783 GNR: 0.0626416 DICE: 0.0599386

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.1329 avgA: 209.175 avgB: 348.792 MNR: 0.0837904 GNR: 0.0630308 DICE: 0.0603097

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.2188 avgA: 214.365 avgB: 351.012 MNR: 0.0867119 GNR: 0.0656542 DICE: 0.0629332

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.4406 avgA: 210.27 avgB: 347.53 MNR: 0.0859361 GNR: 0.0647031 DICE: 0.0619246

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.1548 avgA: 207.787 avgB: 342.042 MNR: 0.0839482 GNR: 0.0637648 DICE: 0.0611507

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.1681 avgA: 202.862 avgB: 337.393 MNR: 0.0869216 GNR: 0.0654035 DICE: 0.0625763

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.1045 avgA: 208.42 avgB: 341.076 MNR: 0.0881499 GNR: 0.0671484 DICE: 0.0644716

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.2082 avgA: 211.734 avgB: 347.559 MNR: 0.0830996 GNR: 0.0628692 DICE: 0.0602234

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.4932 avgA: 210.518 avgB: 350.98 MNR: 0.085589 GNR: 0.0642589 DICE: 0.0614564

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.6737 avgA: 208.302 avgB: 345.229 MNR: 0.0824047 GNR: 0.0621096 DICE: 0.0594561

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.3948 avgA: 208.662 avgB: 347.355 MNR: 0.0861167 GNR: 0.0643936 DICE: 0.0614834

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.7226 avgA: 206.345 avgB: 344.737 MNR: 0.0816763 GNR: 0.061826 DICE: 0.0592472

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.3145 avgA: 203.231 avgB: 341.49 MNR: 0.0835031 GNR: 0.0622008 DICE: 0.0593443

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.9137 avgA: 202.562 avgB: 339.745 MNR: 0.0870846 GNR: 0.0647997 DICE: 0.061764

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.3308 avgA: 203.071 avgB: 338.377 MNR: 0.0828891 GNR: 0.0623577 DICE: 0.0596708

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.0553 avgA: 206.196 avgB: 343.255 MNR: 0.0861253 GNR: 0.0647327 DICE: 0.0619257

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.24 avgA: 207.5 avgB: 344.145 MNR: 0.0855634 GNR: 0.0643586 DICE: 0.0615747

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.2275 avgA: 209.501 avgB: 348.012 MNR: 0.0886812 GNR: 0.0668189 DICE: 0.0639723

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.1045 avgA: 207.146 avgB: 345.602 MNR: 0.0865352 GNR: 0.0644298 DICE: 0.0614625

