# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.2732 avgA: 133.121 avgB: 213.928 MNR: 0.182152 GNR: 0.138156 DICE: 0.132349

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 29.8497 avgA: 131.977 avgB: 213.993 MNR: 0.182163 GNR: 0.138537 DICE: 0.132843

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.7284 avgA: 134.836 avgB: 216.378 MNR: 0.183527 GNR: 0.139488 DICE: 0.133705

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.0502 avgA: 133.155 avgB: 214.692 MNR: 0.182554 GNR: 0.138833 DICE: 0.133116

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.9883 avgA: 136.215 avgB: 219.972 MNR: 0.183867 GNR: 0.139821 DICE: 0.134062

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.4807 avgA: 135.827 avgB: 217.056 MNR: 0.180183 GNR: 0.136972 DICE: 0.1313

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.6314 avgA: 135.66 avgB: 217.378 MNR: 0.182697 GNR: 0.138931 DICE: 0.133226

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 31.9535 avgA: 140.294 avgB: 223.373 MNR: 0.181633 GNR: 0.13898 DICE: 0.133468

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 31.0381 avgA: 135.527 avgB: 218.918 MNR: 0.182699 GNR: 0.138932 DICE: 0.133227

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.0753 avgA: 134.277 avgB: 213.811 MNR: 0.180059 GNR: 0.137188 DICE: 0.131595

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.5955 avgA: 136.668 avgB: 220.054 MNR: 0.185077 GNR: 0.140254 DICE: 0.134333

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.3164 avgA: 134.095 avgB: 215.582 MNR: 0.181653 GNR: 0.137663 DICE: 0.13185

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.6973 avgA: 134.074 avgB: 216.07 MNR: 0.180592 GNR: 0.137912 DICE: 0.132371

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.4781 avgA: 134.494 avgB: 215.879 MNR: 0.183397 GNR: 0.139041 DICE: 0.13321

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.885 avgA: 134.956 avgB: 217.698 MNR: 0.182642 GNR: 0.138682 DICE: 0.13291

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.3003 avgA: 135.746 avgB: 219.618 MNR: 0.182207 GNR: 0.138419 DICE: 0.132698

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 31.6634 avgA: 138.378 avgB: 220.646 MNR: 0.181377 GNR: 0.138608 DICE: 0.133059

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 29.9566 avgA: 132.693 avgB: 214.608 MNR: 0.180883 GNR: 0.137277 DICE: 0.131552

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 31.9467 avgA: 138.704 avgB: 221.741 MNR: 0.182016 GNR: 0.13933 DICE: 0.133842

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.7513 avgA: 136.729 avgB: 220.169 MNR: 0.180301 GNR: 0.137173 DICE: 0.13153

