# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.7658 avgA: 82.8513 avgB: 155.915 MNR: 0.0750494 GNR: 0.0537949 DICE: 0.050703

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.51673 avgA: 84.658 avgB: 157.353 MNR: 0.0685816 GNR: 0.0494285 DICE: 0.0466542

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.60967 avgA: 76.0669 avgB: 140.978 MNR: 0.0648754 GNR: 0.0469548 DICE: 0.0443819

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.11896 avgA: 79.2974 avgB: 145.052 MNR: 0.070886 GNR: 0.0512303 DICE: 0.0484141

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.12639 avgA: 91.6691 avgB: 166.97 MNR: 0.0700526 GNR: 0.0512371 DICE: 0.0485888

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.00372 avgA: 85.5874 avgB: 154.766 MNR: 0.0733454 GNR: 0.0540696 DICE: 0.0513902

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.40892 avgA: 81.1896 avgB: 150.346 MNR: 0.0709987 GNR: 0.0518587 DICE: 0.0491637

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.60967 avgA: 83.8848 avgB: 158.398 MNR: 0.0695202 GNR: 0.0504032 DICE: 0.0476679

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.75465 avgA: 84.5576 avgB: 156.431 MNR: 0.0734552 GNR: 0.0525908 DICE: 0.0495696

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.84387 avgA: 85.7844 avgB: 156.937 MNR: 0.0717592 GNR: 0.0525725 DICE: 0.0498543

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.65427 avgA: 82.7472 avgB: 153.483 MNR: 0.0727298 GNR: 0.0525117 DICE: 0.0495981

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.2342 avgA: 79.6022 avgB: 149.97 MNR: 0.0690578 GNR: 0.0499484 DICE: 0.0471823

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.49071 avgA: 82.658 avgB: 152.922 MNR: 0.0694232 GNR: 0.0500649 DICE: 0.0472612

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.76952 avgA: 84.6617 avgB: 159.13 MNR: 0.0717633 GNR: 0.0520639 DICE: 0.0492364

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.171 avgA: 77.658 avgB: 145.439 MNR: 0.0698938 GNR: 0.0507505 DICE: 0.048038

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.70632 avgA: 82.8364 avgB: 153.327 MNR: 0.0743865 GNR: 0.0537504 DICE: 0.0508084

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.4684 avgA: 77.777 avgB: 146.156 MNR: 0.0729674 GNR: 0.0527934 DICE: 0.0499016

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.78067 avgA: 82.8773 avgB: 152.063 MNR: 0.0724933 GNR: 0.0533913 DICE: 0.0507303

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.46468 avgA: 81.9182 avgB: 152.892 MNR: 0.0703278 GNR: 0.0506776 DICE: 0.0478506

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.35316 avgA: 78.6952 avgB: 145.138 MNR: 0.0737914 GNR: 0.053748 DICE: 0.0509253

