# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.9145 avgA: 52.2416 avgB: 97.4201 MNR: 0.039064 GNR: 0.02864 DICE: 0.0272465

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.99257 avgA: 52.0892 avgB: 100.011 MNR: 0.0386372 GNR: 0.0279313 DICE: 0.0264471

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.5539 avgA: 45.3643 avgB: 84.881 MNR: 0.0357277 GNR: 0.0262847 DICE: 0.0250219

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.59851 avgA: 41.8141 avgB: 79.9963 MNR: 0.0391043 GNR: 0.0287221 DICE: 0.0273186

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.60223 avgA: 47.684 avgB: 88.3569 MNR: 0.0346843 GNR: 0.0260033 DICE: 0.024882

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.69888 avgA: 45.4275 avgB: 84.6394 MNR: 0.0395984 GNR: 0.0294406 DICE: 0.0281002

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.53903 avgA: 41.5948 avgB: 79.8067 MNR: 0.0396493 GNR: 0.0286122 DICE: 0.027085

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.4684 avgA: 46.8216 avgB: 91.3123 MNR: 0.0329231 GNR: 0.0235895 DICE: 0.0222728

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.54647 avgA: 46.2937 avgB: 88.8253 MNR: 0.0362395 GNR: 0.0266975 DICE: 0.0254274

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.62082 avgA: 49.9071 avgB: 92.7695 MNR: 0.0339385 GNR: 0.0249989 DICE: 0.0237724

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.19703 avgA: 53.9591 avgB: 101.212 MNR: 0.0417918 GNR: 0.0309463 DICE: 0.0295132

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.86989 avgA: 47.9963 avgB: 90.1822 MNR: 0.0432642 GNR: 0.0314397 DICE: 0.0297961

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.69888 avgA: 52.7621 avgB: 98.4535 MNR: 0.033482 GNR: 0.0249561 DICE: 0.0238497

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.43866 avgA: 41.6134 avgB: 79.1338 MNR: 0.0360067 GNR: 0.026163 DICE: 0.0248114

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.69888 avgA: 47.6208 avgB: 92.1784 MNR: 0.0356913 GNR: 0.0260096 DICE: 0.0246881

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.7881 avgA: 51.1338 avgB: 95.948 MNR: 0.0361501 GNR: 0.0267346 DICE: 0.0254859

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.829 avgA: 55.7658 avgB: 105.755 MNR: 0.0355483 GNR: 0.0255117 DICE: 0.0240884

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.60223 avgA: 48.9554 avgB: 92.2416 MNR: 0.0330434 GNR: 0.0242291 DICE: 0.023049

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.72491 avgA: 49.9294 avgB: 93.8216 MNR: 0.0370127 GNR: 0.0271105 DICE: 0.0257755

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.91822 avgA: 53.9071 avgB: 102.554 MNR: 0.0394903 GNR: 0.0284984 DICE: 0.0269708

