# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.2961 avgA: 73.2425 avgB: 179.939 MNR: 0.340216 GNR: 0.208502 DICE: 0.185921

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 20.2321 avgA: 76.1476 avgB: 165.533 MNR: 0.305499 GNR: 0.181658 DICE: 0.160039

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 20.3656 avgA: 64.4502 avgB: 164.264 MNR: 0.315227 GNR: 0.189235 DICE: 0.167101

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 21.4953 avgA: 75.1776 avgB: 191.137 MNR: 0.301645 GNR: 0.176154 DICE: 0.153849

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 20.616 avgA: 63.141 avgB: 165.232 MNR: 0.326827 GNR: 0.191108 DICE: 0.166861

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 23.3195 avgA: 82.6739 avgB: 193.201 MNR: 0.288524 GNR: 0.174989 DICE: 0.155148

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 21.8055 avgA: 77.0695 avgB: 183.384 MNR: 0.267813 GNR: 0.164445 DICE: 0.146853

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.6485 avgA: 72.8543 avgB: 173.782 MNR: 0.283437 GNR: 0.168211 DICE: 0.148056

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 23.4539 avgA: 79.8797 avgB: 191.279 MNR: 0.309137 GNR: 0.180704 DICE: 0.158296

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.1541 avgA: 65.7594 avgB: 172.414 MNR: 0.366253 GNR: 0.204471 DICE: 0.175309

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.1701 avgA: 70.4821 avgB: 172.488 MNR: 0.326796 GNR: 0.192035 DICE: 0.168325

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.7566 avgA: 63.7566 avgB: 154.521 MNR: 0.307544 GNR: 0.168862 DICE: 0.143527

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 23.5545 avgA: 78.9934 avgB: 182.069 MNR: 0.295833 GNR: 0.184646 DICE: 0.165697

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.3477 avgA: 73.0808 avgB: 167.017 MNR: 0.279368 GNR: 0.164944 DICE: 0.145081

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.8382 avgA: 69.0814 avgB: 162.754 MNR: 0.299878 GNR: 0.176907 DICE: 0.155411

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 23.6128 avgA: 78.6898 avgB: 184.112 MNR: 0.310529 GNR: 0.186881 DICE: 0.165734

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 22.5423 avgA: 72.2331 avgB: 176.593 MNR: 0.333829 GNR: 0.199728 DICE: 0.176208

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 20.6487 avgA: 63.1076 avgB: 151.891 MNR: 0.313193 GNR: 0.197033 DICE: 0.177348

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 21.7625 avgA: 76.6475 avgB: 186.955 MNR: 0.318274 GNR: 0.18461 DICE: 0.160716

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.0855 avgA: 68.1241 avgB: 165.589 MNR: 0.312024 GNR: 0.170106 DICE: 0.144564

