# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 4 | avgC: 0.568513 avgA: 4.87464 avgB: 19.9825 MNR: 0.0707977 GNR: 0.0370281 DICE: 0.0305041
chA: 1 chB: 2 | avgC: 3.6036 avgA: 45.1486 avgB: 36.5428 MNR: 0.14806 GNR: 0.092229 DICE: 0.0824566
chA: 1 chB: 3 | avgC: 26.3986 avgA: 45.1486 avgB: 110.27 MNR: 0.539697 GNR: 0.280424 DICE: 0.230851
chA: 1 chB: 4 | avgC: 2.45045 avgA: 45.1486 avgB: 17.3356 MNR: 0.114061 GNR: 0.0722585 DICE: 0.0647025
chA: 2 chB: 3 | avgC: 9.8 avgA: 36.4809 avgB: 110.038 MNR: 0.239999 GNR: 0.140816 DICE: 0.122405
chA: 2 chB: 4 | avgC: 2.00899 avgA: 36.4809 avgB: 17.3011 MNR: 0.0925268 GNR: 0.0642038 DICE: 0.0597953
chA: 3 chB: 4 | avgC: 7.21798 avgA: 110.038 avgB: 17.3011 MNR: 0.329197 GNR: 0.137332 DICE: 0.0994062

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.37469 avgA: 4.9206 avgB: 49.1861 MNR: 0.0352805 GNR: 0.0123432 DICE: 0.00838682
chA: 0 chB: 2 | avgC: 1.96278 avgA: 4.9206 avgB: 35.4094 MNR: 0.414406 GNR: 0.133667 DICE: 0.0827371
chA: 0 chB: 3 | avgC: 1.88337 avgA: 4.9206 avgB: 110.4 MNR: 0.412563 GNR: 0.0738363 DICE: 0.027944
chA: 0 chB: 4 | avgC: 0.508685 avgA: 4.9206 avgB: 19.866 MNR: 0.0818594 GNR: 0.0370381 DICE: 0.0287026
chA: 1 chB: 2 | avgC: 3.87359 avgA: 45.7359 avgB: 33.7833 MNR: 0.143692 GNR: 0.0966451 DICE: 0.088879
chA: 1 chB: 3 | avgC: 28.7698 avgA: 45.7359 avgB: 103.138 MNR: 0.649635 GNR: 0.349458 DICE: 0.292269
chA: 1 chB: 4 | avgC: 2.75847 avgA: 45.7359 avgB: 18.5937 MNR: 0.140303 GNR: 0.0884232 DICE: 0.0789459
chA: 2 chB: 3 | avgC: 10.6494 avgA: 33.6697 avgB: 102.715 MNR: 0.290109 GNR: 0.173702 DICE: 0.152336
chA: 2 chB: 4 | avgC: 2.32809 avgA: 33.6697 avgB: 18.5258 MNR: 0.121696 GNR: 0.0777486 DICE: 0.0702515
chA: 3 chB: 4 | avgC: 7.9236 avgA: 102.715 avgB: 18.5258 MNR: 0.385402 GNR: 0.159875 DICE: 0.116596

