# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 29.0746 avgA: 292.577 avgB: 555.926 MNR: 0.0992886 GNR: 0.0712332 DICE: 0.0672609

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.8358 avgA: 301.073 avgB: 563.163 MNR: 0.09705 GNR: 0.0696824 DICE: 0.0658047

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.7848 avgA: 297.352 avgB: 555.529 MNR: 0.0965022 GNR: 0.0699144 DICE: 0.0662213

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.5665 avgA: 296.955 avgB: 560.059 MNR: 0.0928343 GNR: 0.0667679 DICE: 0.063049

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.433 avgA: 293.662 avgB: 551.084 MNR: 0.0972016 GNR: 0.0698812 DICE: 0.0660111

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.9131 avgA: 301.068 avgB: 561.406 MNR: 0.0889202 GNR: 0.0646929 DICE: 0.0613627

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 31.5182 avgA: 304.501 avgB: 570.493 MNR: 0.104415 GNR: 0.0748488 DICE: 0.0706245

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 29.2662 avgA: 305.325 avgB: 566.496 MNR: 0.0953479 GNR: 0.0694169 DICE: 0.0658391

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.6564 avgA: 289.842 avgB: 544.854 MNR: 0.0955137 GNR: 0.0690224 DICE: 0.0653234

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.7954 avgA: 293.13 avgB: 552.016 MNR: 0.0939157 GNR: 0.0681282 DICE: 0.0645848

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 29.0321 avgA: 292.937 avgB: 555.129 MNR: 0.0990392 GNR: 0.0712121 DICE: 0.0672841

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.215 avgA: 301.289 avgB: 567.856 MNR: 0.101001 GNR: 0.0725308 DICE: 0.0684964

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.7562 avgA: 296.938 avgB: 558.002 MNR: 0.0961653 GNR: 0.0697989 DICE: 0.0661522

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.1179 avgA: 299.376 avgB: 554.835 MNR: 0.10154 GNR: 0.073409 DICE: 0.0694876

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.8399 avgA: 301.452 avgB: 563.793 MNR: 0.09563 GNR: 0.0691375 DICE: 0.0654416

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.7894 avgA: 291.947 avgB: 550.443 MNR: 0.098602 GNR: 0.0711444 DICE: 0.0673064

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.9515 avgA: 296.808 avgB: 563.037 MNR: 0.097874 GNR: 0.0701026 DICE: 0.0661569

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 29.1629 avgA: 305.053 avgB: 570.744 MNR: 0.0938748 GNR: 0.068727 DICE: 0.0653121

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.9142 avgA: 296.585 avgB: 562.908 MNR: 0.0966399 GNR: 0.069723 DICE: 0.0659693

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 28.3672 avgA: 304.256 avgB: 567.521 MNR: 0.0930665 GNR: 0.0675717 DICE: 0.0640467

