# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.5361 avgA: 315.395 avgB: 168.484 MNR: 0.0900319 GNR: 0.0656654 DICE: 0.0624254

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.2978 avgA: 325.906 avgB: 169.753 MNR: 0.08754 GNR: 0.0628055 DICE: 0.0593388

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.2685 avgA: 324.679 avgB: 172.421 MNR: 0.0874906 GNR: 0.0635043 DICE: 0.0602823

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.5459 avgA: 322.494 avgB: 173.927 MNR: 0.0929845 GNR: 0.0683059 DICE: 0.0650729

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.1043 avgA: 315.455 avgB: 170.274 MNR: 0.0865829 GNR: 0.063445 DICE: 0.0604239

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.3986 avgA: 321.021 avgB: 172.194 MNR: 0.0880897 GNR: 0.0640263 DICE: 0.06076

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.3927 avgA: 317.312 avgB: 173.616 MNR: 0.0873232 GNR: 0.0644678 DICE: 0.0614759

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.974 avgA: 316.352 avgB: 170.385 MNR: 0.0861441 GNR: 0.0629079 DICE: 0.059824

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.8593 avgA: 323.643 avgB: 173.589 MNR: 0.0896598 GNR: 0.0653633 DICE: 0.0621277

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.899 avgA: 345.555 avgB: 193.788 MNR: 0.0908928 GNR: 0.0672751 DICE: 0.0641388

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.6256 avgA: 317.412 avgB: 173.693 MNR: 0.088806 GNR: 0.0652229 DICE: 0.0621037

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.0183 avgA: 326.537 avgB: 161.677 MNR: 0.0830452 GNR: 0.0575198 DICE: 0.0537352

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.887 avgA: 330.513 avgB: 176.384 MNR: 0.0884826 GNR: 0.0645239 DICE: 0.0613283

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.1273 avgA: 309.449 avgB: 172.405 MNR: 0.0858935 GNR: 0.0639091 DICE: 0.0610297

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.561 avgA: 325.3 avgB: 174.629 MNR: 0.0880565 GNR: 0.0642209 DICE: 0.0610491

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.4908 avgA: 312.987 avgB: 171.128 MNR: 0.0884744 GNR: 0.065175 DICE: 0.0621352

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.3155 avgA: 345.392 avgB: 190.451 MNR: 0.0893417 GNR: 0.0657606 DICE: 0.0626703

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.8656 avgA: 329.18 avgB: 173.889 MNR: 0.0894673 GNR: 0.0647843 DICE: 0.0614639

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.7381 avgA: 322.364 avgB: 179.46 MNR: 0.0858484 GNR: 0.0639252 DICE: 0.0611121

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.7898 avgA: 323.173 avgB: 160.184 MNR: 0.0833807 GNR: 0.0579856 DICE: 0.0542605

