# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 47.9301 avgA: 239.751 avgB: 263.391 MNR: 0.201644 GNR: 0.187592 DICE: 0.186877

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 48.2446 avgA: 244.857 avgB: 265.152 MNR: 0.198849 GNR: 0.186168 DICE: 0.185529

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 49.4944 avgA: 243.987 avgB: 267.442 MNR: 0.203227 GNR: 0.190047 DICE: 0.189408

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 49.8084 avgA: 244.253 avgB: 264.689 MNR: 0.205899 GNR: 0.192989 DICE: 0.19234

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 48.1248 avgA: 242.163 avgB: 263.505 MNR: 0.200631 GNR: 0.187559 DICE: 0.186885

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 47.6279 avgA: 236.586 avgB: 258.652 MNR: 0.203402 GNR: 0.189511 DICE: 0.188797

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 49.4653 avgA: 244.338 avgB: 261.941 MNR: 0.205399 GNR: 0.192319 DICE: 0.191648

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 48.975 avgA: 242.574 avgB: 257.314 MNR: 0.20936 GNR: 0.193612 DICE: 0.192811

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 49.2438 avgA: 242.426 avgB: 265.477 MNR: 0.204294 GNR: 0.190928 DICE: 0.190241

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 49.0043 avgA: 237.124 avgB: 263.805 MNR: 0.208238 GNR: 0.193479 DICE: 0.192714

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 48.8777 avgA: 241.445 avgB: 262.167 MNR: 0.20443 GNR: 0.19125 DICE: 0.190627

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 48.7507 avgA: 241.894 avgB: 263.409 MNR: 0.203017 GNR: 0.18994 DICE: 0.189293

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 49.5542 avgA: 241.378 avgB: 265.301 MNR: 0.207237 GNR: 0.192805 DICE: 0.192098

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 49.212 avgA: 241.505 avgB: 266.48 MNR: 0.205029 GNR: 0.190785 DICE: 0.190062

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 49.0864 avgA: 243.8 avgB: 266.549 MNR: 0.202974 GNR: 0.189289 DICE: 0.18859

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 50.028 avgA: 242.479 avgB: 264.603 MNR: 0.207766 GNR: 0.194284 DICE: 0.193591

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 48.0158 avgA: 241.657 avgB: 264.576 MNR: 0.201064 GNR: 0.186805 DICE: 0.186099

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 49.1968 avgA: 245.194 avgB: 264.838 MNR: 0.202658 GNR: 0.190403 DICE: 0.189802

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 49.9364 avgA: 243.755 avgB: 263.757 MNR: 0.20779 GNR: 0.194566 DICE: 0.193887

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 48.2601 avgA: 241.861 avgB: 264.444 MNR: 0.201022 GNR: 0.187318 DICE: 0.186655

