# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.07063 avgA: 29.1078 avgB: 106.859 MNR: 0.0979963 GNR: 0.0515153 DICE: 0.0425262

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.13011 avgA: 38.2751 avgB: 125.952 MNR: 0.0779306 GNR: 0.0440196 DICE: 0.0377128

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.55762 avgA: 31.4981 avgB: 114.803 MNR: 0.11977 GNR: 0.0607805 DICE: 0.0492355

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.54647 avgA: 31.8327 avgB: 126.97 MNR: 0.112282 GNR: 0.0547428 DICE: 0.0432864

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.17844 avgA: 25.0818 avgB: 98.026 MNR: 0.112981 GNR: 0.0561431 DICE: 0.0448369

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.63197 avgA: 29.1264 avgB: 120.639 MNR: 0.104813 GNR: 0.0495798 DICE: 0.0385493

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.76208 avgA: 31.7955 avgB: 120.123 MNR: 0.118048 GNR: 0.0597542 DICE: 0.0482223

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.67286 avgA: 23.2937 avgB: 88.8216 MNR: 0.12006 GNR: 0.0607779 DICE: 0.049104

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.53903 avgA: 37.2082 avgB: 134.487 MNR: 0.116978 GNR: 0.0616875 DICE: 0.0510016

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.42379 avgA: 26.803 avgB: 102.175 MNR: 0.117059 GNR: 0.0604603 DICE: 0.049377

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.28253 avgA: 37.803 avgB: 140.23 MNR: 0.0816757 GNR: 0.0425056 DICE: 0.0348745

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.20446 avgA: 31.2342 avgB: 117.896 MNR: 0.100276 GNR: 0.051166 DICE: 0.0415064

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.57249 avgA: 33.4461 avgB: 122.431 MNR: 0.103308 GNR: 0.0533396 DICE: 0.043557

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.30112 avgA: 26.9033 avgB: 99.5465 MNR: 0.129795 GNR: 0.0677948 DICE: 0.0557399

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.21933 avgA: 33.1561 avgB: 122.606 MNR: 0.130009 GNR: 0.0662633 DICE: 0.0537302

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.71375 avgA: 33.2714 avgB: 130.543 MNR: 0.116651 GNR: 0.0572404 DICE: 0.0453883

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.4684 avgA: 40.0037 avgB: 150.327 MNR: 0.0902165 GNR: 0.0450795 DICE: 0.0361298

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.68401 avgA: 36.0446 avgB: 138.829 MNR: 0.100966 GNR: 0.0496766 DICE: 0.0394619

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.77695 avgA: 34.2788 avgB: 131.297 MNR: 0.112757 GNR: 0.055762 DICE: 0.0444556

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.02231 avgA: 34.8773 avgB: 130.216 MNR: 0.11993 GNR: 0.0600288 DICE: 0.0481856

