# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.10092 avgA: 83.4633 avgB: 116.541 MNR: 0.0303829 GNR: 0.0187446 DICE: 0.0166551

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.48266 avgA: 135.088 avgB: 144.574 MNR: 0.0246223 GNR: 0.0209873 DICE: 0.0206374

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.74945 avgA: 128.604 avgB: 134.208 MNR: 0.0222587 GNR: 0.0190147 DICE: 0.0186897

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.80537 avgA: 132.669 avgB: 146.74 MNR: 0.0237327 GNR: 0.0204315 DICE: 0.0201204

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.04751 avgA: 105.518 avgB: 115.045 MNR: 0.0187345 GNR: 0.0154885 DICE: 0.0151222

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.51597 avgA: 114.513 avgB: 120.187 MNR: 0.0200898 GNR: 0.0170177 DICE: 0.0167036

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.75193 avgA: 120.783 avgB: 123.839 MNR: 0.020747 GNR: 0.0173903 DICE: 0.0170247

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.19167 avgA: 108.323 avgB: 111.619 MNR: 0.0184725 GNR: 0.0155638 DICE: 0.0152668

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.56709 avgA: 129.26 avgB: 138.756 MNR: 0.0223318 GNR: 0.0191107 DICE: 0.018792

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.30566 avgA: 145.717 avgB: 166.733 MNR: 0.032787 GNR: 0.0282073 DICE: 0.0277811

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.17039 avgA: 105.874 avgB: 118.902 MNR: 0.0175915 GNR: 0.0147393 DICE: 0.014439

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.3525 avgA: 122.817 avgB: 130.456 MNR: 0.0225118 GNR: 0.0190451 DICE: 0.0186855

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.77741 avgA: 117.45 avgB: 127.623 MNR: 0.0223723 GNR: 0.0190678 DICE: 0.0187242

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.7091 avgA: 113.843 avgB: 118.679 MNR: 0.0213574 GNR: 0.017879 DICE: 0.0174976

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.44768 avgA: 113.958 avgB: 118.201 MNR: 0.0185498 GNR: 0.0155114 DICE: 0.0151818

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.12324 avgA: 102.928 avgB: 108.67 MNR: 0.0173796 GNR: 0.0146639 DICE: 0.0143739

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.73215 avgA: 123.867 avgB: 135.956 MNR: 0.0244381 GNR: 0.0209654 DICE: 0.0206282

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.60284 avgA: 122.44 avgB: 130.316 MNR: 0.0217535 GNR: 0.0184072 DICE: 0.018059

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.53574 avgA: 112.149 avgB: 116.514 MNR: 0.0194325 GNR: 0.0165779 DICE: 0.0162935

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.47425 avgA: 122.83 avgB: 132.002 MNR: 0.0226374 GNR: 0.0191588 DICE: 0.0188051

