# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.39835 avgA: 56.5705 avgB: 240.558 MNR: 0.075708 GNR: 0.0360223 DICE: 0.0281835

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.89772 avgA: 50.6365 avgB: 233.164 MNR: 0.0698356 GNR: 0.0318031 DICE: 0.0242584

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.96795 avgA: 58.8251 avgB: 246.422 MNR: 0.074565 GNR: 0.0359114 DICE: 0.028322

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.49088 avgA: 56.5575 avgB: 246.995 MNR: 0.0680155 GNR: 0.0319811 DICE: 0.0247955

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.95325 avgA: 48.1998 avgB: 216.344 MNR: 0.0720392 GNR: 0.0327896 DICE: 0.0249715

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.1604 avgA: 53.7745 avgB: 228.649 MNR: 0.0645351 GNR: 0.0306809 DICE: 0.0240051

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.32997 avgA: 49.0779 avgB: 219.9 MNR: 0.0679493 GNR: 0.0320312 DICE: 0.0249295

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.66788 avgA: 48.0684 avgB: 225.811 MNR: 0.0841324 GNR: 0.0382148 DICE: 0.0290374

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.95803 avgA: 53.0465 avgB: 235.385 MNR: 0.0731675 GNR: 0.0344947 DICE: 0.0267819

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.59012 avgA: 52.0558 avgB: 231.714 MNR: 0.0718658 GNR: 0.0335417 DICE: 0.0259436

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.55982 avgA: 50.8311 avgB: 229.672 MNR: 0.0750178 GNR: 0.0350402 DICE: 0.0270934

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.26667 avgA: 51.6877 avgB: 235.237 MNR: 0.08171 GNR: 0.0381322 DICE: 0.0297243

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.48446 avgA: 51.0649 avgB: 231.318 MNR: 0.0703855 GNR: 0.0326907 DICE: 0.0251613

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.6895 avgA: 48.6183 avgB: 219.426 MNR: 0.062583 GNR: 0.0291678 DICE: 0.0225473

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.0367 avgA: 51.8495 avgB: 223.577 MNR: 0.0623601 GNR: 0.0293092 DICE: 0.0228612

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.02192 avgA: 51.8731 avgB: 230.137 MNR: 0.0704899 GNR: 0.0320994 DICE: 0.0244367

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.14429 avgA: 52.3151 avgB: 238.898 MNR: 0.0818001 GNR: 0.0380921 DICE: 0.0295872

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.84644 avgA: 52.6883 avgB: 231.903 MNR: 0.0741644 GNR: 0.0346733 DICE: 0.0268867

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.54562 avgA: 45.9644 avgB: 211.592 MNR: 0.0792498 GNR: 0.0356772 DICE: 0.0270209

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.54247 avgA: 50.39 avgB: 228.365 MNR: 0.0685058 GNR: 0.0317457 DICE: 0.0244244

