# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 128.781 avgA: 341.489 avgB: 498.515 MNR: 0.373913 GNR: 0.309017 DICE: 0.303221

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 133.209 avgA: 344.331 avgB: 503.987 MNR: 0.384425 GNR: 0.317147 DICE: 0.311141

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 132.045 avgA: 341.733 avgB: 499.087 MNR: 0.383319 GNR: 0.316662 DICE: 0.310744

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 124.524 avgA: 326.118 avgB: 493.425 MNR: 0.379842 GNR: 0.308491 DICE: 0.301714

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 123.244 avgA: 325.309 avgB: 487.879 MNR: 0.377336 GNR: 0.307869 DICE: 0.301436

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 131.102 avgA: 342.846 avgB: 499.419 MNR: 0.379011 GNR: 0.313277 DICE: 0.307439

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 129.618 avgA: 340.22 avgB: 499.762 MNR: 0.377386 GNR: 0.310868 DICE: 0.304814

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 129.149 avgA: 339.967 avgB: 496.95 MNR: 0.375688 GNR: 0.310373 DICE: 0.304562

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 133.827 avgA: 341.514 avgB: 507.125 MNR: 0.388887 GNR: 0.318562 DICE: 0.312087

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 130.933 avgA: 344.119 avgB: 504.425 MNR: 0.378303 GNR: 0.311786 DICE: 0.30583

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 132.004 avgA: 342.248 avgB: 500.37 MNR: 0.382338 GNR: 0.315498 DICE: 0.309515

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 131.455 avgA: 343.991 avgB: 503.517 MNR: 0.380315 GNR: 0.313674 DICE: 0.307715

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 133.556 avgA: 344.166 avgB: 505.975 MNR: 0.385005 GNR: 0.316906 DICE: 0.310741

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 132.24 avgA: 343.744 avgB: 502.754 MNR: 0.381855 GNR: 0.315022 DICE: 0.309006

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 131.229 avgA: 339.295 avgB: 502.641 MNR: 0.385229 GNR: 0.315891 DICE: 0.30958

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 129.822 avgA: 340.858 avgB: 503.416 MNR: 0.378158 GNR: 0.31068 DICE: 0.304468

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 131.587 avgA: 344.483 avgB: 503.992 MNR: 0.379812 GNR: 0.313447 DICE: 0.307498

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 134.732 avgA: 343.83 avgB: 508.638 MNR: 0.389385 GNR: 0.319389 DICE: 0.312953

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 129.88 avgA: 341.157 avgB: 504.292 MNR: 0.378435 GNR: 0.310732 DICE: 0.30452

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 128.803 avgA: 336.481 avgB: 506.886 MNR: 0.379841 GNR: 0.308739 DICE: 0.301965

