# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.64583 avgA: 48.4884 avgB: 22.206 MNR: 0.0607276 GNR: 0.0421321 DICE: 0.039356

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.36277 avgA: 31.58 avgB: 14.0692 MNR: 0.0528777 GNR: 0.0317796 DICE: 0.0279667

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.99289 avgA: 38.5047 avgB: 21.3223 MNR: 0.0602478 GNR: 0.0408498 DICE: 0.0376282

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.50583 avgA: 47.7949 avgB: 23.4732 MNR: 0.0614671 GNR: 0.0407446 DICE: 0.0373433

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.13501 avgA: 34.54 avgB: 17.3959 MNR: 0.0481133 GNR: 0.0324413 DICE: 0.0298844

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.7954 avgA: 39.3816 avgB: 22 MNR: 0.0495456 GNR: 0.035853 DICE: 0.0337056

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.85294 avgA: 32.9877 avgB: 20.9681 MNR: 0.0504628 GNR: 0.0350959 DICE: 0.0326377

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.59269 avgA: 35.0026 avgB: 19.0209 MNR: 0.071192 GNR: 0.0467528 DICE: 0.0426518

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.75174 avgA: 64.4246 avgB: 38.5708 MNR: 0.103684 GNR: 0.0769206 DICE: 0.0730288

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.33247 avgA: 38.2655 avgB: 22.7809 MNR: 0.0528136 GNR: 0.0410761 DICE: 0.0395888

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.16941 avgA: 39.0706 avgB: 22.8141 MNR: 0.0520642 GNR: 0.0395461 DICE: 0.0378323

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.917808 avgA: 30.2831 avgB: 14.5479 MNR: 0.0294717 GNR: 0.0193847 DICE: 0.0176814

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.40048 avgA: 38.554 avgB: 22.777 MNR: 0.063296 GNR: 0.0486992 DICE: 0.0467072

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.63426 avgA: 33.0764 avgB: 17.9097 MNR: 0.0447826 GNR: 0.0302464 DICE: 0.0279075

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.26218 avgA: 30.4478 avgB: 14.3179 MNR: 0.0404536 GNR: 0.0255546 DICE: 0.0230318

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.83461 avgA: 64.2494 avgB: 38.7176 MNR: 0.086912 GNR: 0.0652281 DICE: 0.0620988

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.54745 avgA: 36.4866 avgB: 20.1873 MNR: 0.034007 GNR: 0.02511 DICE: 0.0237402

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.990476 avgA: 28.9786 avgB: 13.7 MNR: 0.028086 GNR: 0.0193343 DICE: 0.0179739

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.94588 avgA: 39.9201 avgB: 22.5722 MNR: 0.0559132 GNR: 0.0431074 DICE: 0.0414159

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.32701 avgA: 44.3602 avgB: 24.763 MNR: 0.0681781 GNR: 0.0490823 DICE: 0.0461852

