# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.39945 avgA: 97.4076 avgB: 93.9964 MNR: 0.0678852 GNR: 0.0601707 DICE: 0.0595188

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.2037 avgA: 98.2685 avgB: 93.8519 MNR: 0.0444729 GNR: 0.040439 DICE: 0.0401873

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.74431 avgA: 92.1874 avgB: 90.3567 MNR: 0.061513 GNR: 0.0546672 DICE: 0.054081

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.4486 avgA: 103.85 avgB: 101.841 MNR: 0.0419968 GNR: 0.0380647 DICE: 0.0378048

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.72131 avgA: 89.5984 avgB: 89.8934 MNR: 0.0366542 GNR: 0.0333372 DICE: 0.0331229

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.81347 avgA: 93.8926 avgB: 94.2611 MNR: 0.0701424 GNR: 0.0632308 DICE: 0.0627042

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.55323 avgA: 90.8044 avgB: 90.7398 MNR: 0.0620961 GNR: 0.0556655 DICE: 0.0551614

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.04095 avgA: 97.1483 avgB: 94.9163 MNR: 0.0624619 GNR: 0.0560718 DICE: 0.0555527

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.48113 avgA: 103.66 avgB: 100.123 MNR: 0.045451 GNR: 0.0418794 DICE: 0.0416698

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.23294 avgA: 98.8107 avgB: 95.2748 MNR: 0.0655361 GNR: 0.0579198 DICE: 0.0572963

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.23294 avgA: 99.162 avgB: 92.8835 MNR: 0.0670562 GNR: 0.0592296 DICE: 0.0585683

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.56233 avgA: 90.3567 avgB: 90.0173 MNR: 0.0607155 GNR: 0.0540722 DICE: 0.0535179

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.98544 avgA: 99.6424 avgB: 89.2602 MNR: 0.0661737 GNR: 0.0572845 DICE: 0.0564463

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.72884 avgA: 99.2247 avgB: 95.5696 MNR: 0.0590493 GNR: 0.0525156 DICE: 0.0520021

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.46406 avgA: 90.1583 avgB: 90.7625 MNR: 0.0589191 GNR: 0.0521818 DICE: 0.0516266

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.18835 avgA: 91.2238 avgB: 93.5996 MNR: 0.0685448 GNR: 0.0620186 DICE: 0.0615259

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.96226 avgA: 104.264 avgB: 100.943 MNR: 0.048016 GNR: 0.0438147 DICE: 0.0435579

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.88626 avgA: 92.0601 avgB: 94.4713 MNR: 0.0615474 GNR: 0.0559957 DICE: 0.0555772

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.37489 avgA: 100.167 avgB: 94.8353 MNR: 0.062601 GNR: 0.0556575 DICE: 0.0550567

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.45528 avgA: 84.0081 avgB: 81.8211 MNR: 0.0363847 GNR: 0.0331172 DICE: 0.0329149

