# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.9644 avgA: 103.405 avgB: 64.7546 MNR: 0.217437 GNR: 0.154593 DICE: 0.14431

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.8038 avgA: 101.611 avgB: 60.6861 MNR: 0.251394 GNR: 0.170187 DICE: 0.156563

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.4909 avgA: 101.995 avgB: 65.1305 MNR: 0.263512 GNR: 0.185488 DICE: 0.172983

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.2318 avgA: 105.301 avgB: 67.823 MNR: 0.266611 GNR: 0.188431 DICE: 0.175883

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.2427 avgA: 103.792 avgB: 67.2345 MNR: 0.275551 GNR: 0.194901 DICE: 0.182067

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.1633 avgA: 102.151 avgB: 64.9662 MNR: 0.262789 GNR: 0.179711 DICE: 0.165751

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.4571 avgA: 101.853 avgB: 63.4891 MNR: 0.206367 GNR: 0.143591 DICE: 0.133153

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.2208 avgA: 101.799 avgB: 63.9015 MNR: 0.258095 GNR: 0.182995 DICE: 0.171203

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.937 avgA: 100.913 avgB: 59.8467 MNR: 0.250742 GNR: 0.168026 DICE: 0.15386

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.7345 avgA: 103.78 avgB: 64.9599 MNR: 0.246065 GNR: 0.167911 DICE: 0.154766

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.8193 avgA: 103.739 avgB: 66.6442 MNR: 0.257306 GNR: 0.17945 DICE: 0.166722

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.1113 avgA: 103.695 avgB: 64.3942 MNR: 0.235256 GNR: 0.16444 DICE: 0.152887

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.7153 avgA: 101.711 avgB: 63.8914 MNR: 0.279001 GNR: 0.193043 DICE: 0.178989

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.4398 avgA: 103.571 avgB: 67.0447 MNR: 0.258485 GNR: 0.18325 DICE: 0.171159

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.6971 avgA: 104.693 avgB: 69.229 MNR: 0.257603 GNR: 0.182953 DICE: 0.170942

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.7984 avgA: 100.972 avgB: 64.687 MNR: 0.259001 GNR: 0.180006 DICE: 0.166956

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.1943 avgA: 102.052 avgB: 63.1496 MNR: 0.252208 GNR: 0.176038 DICE: 0.163852

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.5082 avgA: 106.279 avgB: 66.8759 MNR: 0.299152 GNR: 0.208431 DICE: 0.194036

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.7609 avgA: 106.231 avgB: 67.2272 MNR: 0.258356 GNR: 0.177191 DICE: 0.163761

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.7217 avgA: 105.54 avgB: 68.4571 MNR: 0.241897 GNR: 0.172852 DICE: 0.161633

