# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 71.1691 avgA: 227.606 avgB: 333.296 MNR: 0.311133 GNR: 0.254424 DICE: 0.248757
chA: 1 chB: 4 | avgC: 89.093 avgA: 333.769 avgB: 299.011 MNR: 0.292252 GNR: 0.27375 DICE: 0.272837
chA: 1 chB: 5 | avgC: 31.1029 avgA: 333.769 avgB: 544.295 MNR: 0.0928929 GNR: 0.0718187 DICE: 0.069313
chA: 2 chB: 3 | avgC: 145.559 avgA: 363.344 avgB: 474.544 MNR: 0.394015 GNR: 0.343686 DICE: 0.340017
chA: 2 chB: 4 | avgC: 123.208 avgA: 363.344 avgB: 299.011 MNR: 0.399465 GNR: 0.362302 DICE: 0.36
chA: 2 chB: 5 | avgC: 101.92 avgA: 363.344 avgB: 544.295 MNR: 0.277206 GNR: 0.225467 DICE: 0.220212
chA: 3 chB: 4 | avgC: 131.878 avgA: 474.544 avgB: 299.011 MNR: 0.433007 GNR: 0.342635 DICE: 0.33301
chA: 3 chB: 5 | avgC: 56.228 avgA: 474.544 avgB: 544.295 MNR: 0.118749 GNR: 0.109539 DICE: 0.10901
chA: 4 chB: 5 | avgC: 51.2887 avgA: 299.011 avgB: 544.295 MNR: 0.170043 GNR: 0.125073 DICE: 0.119068

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 72.7592 avgA: 226.21 avgB: 334.652 MNR: 0.319183 GNR: 0.260011 DICE: 0.254109
chA: 0 chB: 2 | avgC: 173.328 avgA: 226.21 avgB: 364.977 MNR: 0.757957 GNR: 0.598645 DICE: 0.581375
chA: 0 chB: 3 | avgC: 111.977 avgA: 226.21 avgB: 473.869 MNR: 0.491415 GNR: 0.336805 DICE: 0.313807
chA: 0 chB: 4 | avgC: 75.1305 avgA: 226.21 avgB: 300.537 MNR: 0.332538 GNR: 0.283019 DICE: 0.278985
chA: 0 chB: 5 | avgC: 98.2427 avgA: 226.21 avgB: 543.835 MNR: 0.432 GNR: 0.27785 DICE: 0.252704
chA: 1 chB: 2 | avgC: 102.435 avgA: 334.652 avgB: 364.977 MNR: 0.305972 GNR: 0.285659 DICE: 0.284572
chA: 1 chB: 3 | avgC: 329.345 avgA: 334.652 avgB: 473.869 MNR: 0.96965 GNR: 0.811438 DICE: 0.797799
chA: 1 chB: 4 | avgC: 89.5769 avgA: 334.652 avgB: 300.537 MNR: 0.291823 GNR: 0.27358 DICE: 0.272685
chA: 1 chB: 5 | avgC: 30.5594 avgA: 334.652 avgB: 543.835 MNR: 0.0906522 GNR: 0.0705182 DICE: 0.0681611
chA: 2 chB: 3 | avgC: 143.954 avgA: 364.977 avgB: 473.869 MNR: 0.38787 GNR: 0.339201 DICE: 0.33566
chA: 2 chB: 4 | avgC: 123.439 avgA: 364.977 avgB: 300.537 MNR: 0.398062 GNR: 0.361487 DICE: 0.359228
chA: 2 chB: 5 | avgC: 101.007 avgA: 364.977 avgB: 543.835 MNR: 0.273203 GNR: 0.222988 DICE: 0.2179
chA: 3 chB: 4 | avgC: 132.794 avgA: 473.866 avgB: 300.536 MNR: 0.434901 GNR: 0.345359 DICE: 0.335998
chA: 3 chB: 5 | avgC: 54.8024 avgA: 473.866 avgB: 543.834 MNR: 0.116073 GNR: 0.10691 DICE: 0.106363
chA: 4 chB: 5 | avgC: 47.9089 avgA: 300.536 avgB: 543.834 MNR: 0.157564 GNR: 0.11659 DICE: 0.111213

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 73.2173 avgA: 226.768 avgB: 331.075 MNR: 0.320602 GNR: 0.2632 DICE: 0.257548
chA: 0 chB: 2 | avgC: 171.374 avgA: 226.767 avgB: 362.213 MNR: 0.748276 GNR: 0.593806 DICE: 0.577353
chA: 0 chB: 3 | avgC: 111.967 avgA: 226.767 avgB: 473.02 MNR: 0.491776 GNR: 0.337967 DICE: 0.31519
chA: 0 chB: 4 | avgC: 74.2521 avgA: 226.767 avgB: 297.95 MNR: 0.330998 GNR: 0.282423 DICE: 0.278549
chA: 0 chB: 5 | avgC: 100.47 avgA: 226.767 avgB: 539.777 MNR: 0.441577 GNR: 0.285016 DICE: 0.259591
chA: 1 chB: 2 | avgC: 102.055 avgA: 331.074 avgB: 362.213 MNR: 0.308754 GNR: 0.287162 DICE: 0.285931
chA: 1 chB: 3 | avgC: 326.637 avgA: 331.074 avgB: 473.02 MNR: 0.971611 GNR: 0.810179 DICE: 0.795927
chA: 1 chB: 4 | avgC: 87.9436 avgA: 331.074 avgB: 297.95 MNR: 0.289839 GNR: 0.271048 DICE: 0.270129
chA: 1 chB: 5 | avgC: 31.9828 avgA: 331.074 avgB: 539.777 MNR: 0.0960748 GNR: 0.0744744 DICE: 0.071903
chA: 2 chB: 3 | avgC: 143.624 avgA: 362.213 avgB: 473.02 MNR: 0.390503 GNR: 0.340503 DICE: 0.336803
chA: 2 chB: 4 | avgC: 121.608 avgA: 362.213 avgB: 297.95 MNR: 0.397923 GNR: 0.360747 DICE: 0.358357
chA: 2 chB: 5 | avgC: 98.5394 avgA: 362.213 avgB: 539.777 MNR: 0.268098 GNR: 0.21907 DICE: 0.214166
chA: 3 chB: 4 | avgC: 132.975 avgA: 473.02 avgB: 297.95 MNR: 0.440363 GNR: 0.348363 DICE: 0.338593
chA: 3 chB: 5 | avgC: 53.7813 avgA: 473.02 avgB: 539.777 MNR: 0.11392 GNR: 0.105287 DICE: 0.104799
chA: 4 chB: 5 | avgC: 48.5476 avgA: 297.95 avgB: 539.777 MNR: 0.16052 GNR: 0.119027 DICE: 0.113625

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 68.5657 avgA: 222.046 avgB: 324.949 MNR: 0.306734 GNR: 0.251506 DICE: 0.246141
chA: 0 chB: 2 | avgC: 165.042 avgA: 222.046 avgB: 357.041 MNR: 0.735702 GNR: 0.582125 DICE: 0.565466
chA: 0 chB: 3 | avgC: 107.858 avgA: 222.046 avgB: 466.721 MNR: 0.482654 GNR: 0.330297 DICE: 0.307596
chA: 0 chB: 4 | avgC: 71.275 avgA: 222.046 avgB: 290.442 MNR: 0.321227 GNR: 0.276068 DICE: 0.272502
chA: 0 chB: 5 | avgC: 93.8024 avgA: 222.046 avgB: 540.178 MNR: 0.421276 GNR: 0.269366 DICE: 0.24442
chA: 1 chB: 2 | avgC: 98.6459 avgA: 324.949 avgB: 357.041 MNR: 0.302673 GNR: 0.282024 DICE: 0.280947
chA: 1 chB: 3 | avgC: 318.763 avgA: 324.949 avgB: 466.721 MNR: 0.964083 GNR: 0.801888 DICE: 0.787619
chA: 1 chB: 4 | avgC: 84.5137 avgA: 324.949 avgB: 290.442 MNR: 0.284033 GNR: 0.2659 DICE: 0.265032
chA: 1 chB: 5 | avgC: 30.5824 avgA: 324.949 avgB: 540.178 MNR: 0.0946767 GNR: 0.0722804 DICE: 0.069523
chA: 2 chB: 3 | avgC: 140.917 avgA: 357.041 avgB: 466.721 MNR: 0.387947 GNR: 0.338216 DICE: 0.334591
chA: 2 chB: 4 | avgC: 117.938 avgA: 357.041 avgB: 290.442 MNR: 0.395067 GNR: 0.356505 DICE: 0.354105
chA: 2 chB: 5 | avgC: 97.8191 avgA: 357.041 avgB: 540.178 MNR: 0.27122 GNR: 0.219295 DICE: 0.21394
chA: 3 chB: 4 | avgC: 128.493 avgA: 466.721 avgB: 290.442 MNR: 0.435886 GNR: 0.342674 DICE: 0.332654
chA: 3 chB: 5 | avgC: 53.5356 avgA: 466.721 avgB: 540.178 MNR: 0.114913 GNR: 0.105283 DICE: 0.104685
chA: 4 chB: 5 | avgC: 45.5588 avgA: 290.441 avgB: 540.177 MNR: 0.155063 GNR: 0.113216 DICE: 0.107595

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 68.7964 avgA: 225.121 avgB: 330.847 MNR: 0.304195 GNR: 0.247919 DICE: 0.242318
chA: 0 chB: 2 | avgC: 169.038 avgA: 225.121 avgB: 364.03 MNR: 0.743681 GNR: 0.586181 DICE: 0.568983
chA: 0 chB: 3 | avgC: 107.813 avgA: 225.121 avgB: 471.871 MNR: 0.476543 GNR: 0.326392 DICE: 0.304027
chA: 0 chB: 4 | avgC: 71.8549 avgA: 225.121 avgB: 301.384 MNR: 0.321287 GNR: 0.271852 DICE: 0.267722
chA: 0 chB: 5 | avgC: 98.8388 avgA: 225.121 avgB: 544.667 MNR: 0.437249 GNR: 0.280484 DICE: 0.254837
chA: 1 chB: 2 | avgC: 101.765 avgA: 330.845 avgB: 364.029 MNR: 0.306722 GNR: 0.285076 DICE: 0.283905
chA: 1 chB: 3 | avgC: 325.477 avgA: 330.845 avgB: 471.868 MNR: 0.967725 GNR: 0.808237 DICE: 0.794371
chA: 1 chB: 4 | avgC: 88.1787 avgA: 330.845 avgB: 301.383 MNR: 0.287956 GNR: 0.270356 DICE: 0.269485
chA: 1 chB: 5 | avgC: 30.7682 avgA: 330.845 avgB: 544.664 MNR: 0.0914832 GNR: 0.0709149 DICE: 0.0684855
chA: 2 chB: 3 | avgC: 143.366 avgA: 364.028 avgB: 471.868 MNR: 0.386515 GNR: 0.338501 DICE: 0.335032
chA: 2 chB: 4 | avgC: 122.405 avgA: 364.028 avgB: 301.383 MNR: 0.394437 GNR: 0.358146 DICE: 0.355828
chA: 2 chB: 5 | avgC: 101.907 avgA: 364.028 avgB: 544.663 MNR: 0.27569 GNR: 0.224714 DICE: 0.21959
chA: 3 chB: 4 | avgC: 132.948 avgA: 471.868 avgB: 301.383 MNR: 0.434787 GNR: 0.346388 DICE: 0.337184
chA: 3 chB: 5 | avgC: 53.6481 avgA: 471.868 avgB: 544.663 MNR: 0.113558 GNR: 0.104277 DICE: 0.103705
chA: 4 chB: 5 | avgC: 49.9592 avgA: 301.383 avgB: 544.663 MNR: 0.163792 GNR: 0.121113 DICE: 0.115495

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 69.8254 avgA: 222.934 avgB: 329.247 MNR: 0.312448 GNR: 0.254204 DICE: 0.248293
chA: 0 chB: 2 | avgC: 167.54 avgA: 222.934 avgB: 359.467 MNR: 0.744606 GNR: 0.587602 DICE: 0.570301
chA: 0 chB: 3 | avgC: 109.513 avgA: 222.934 avgB: 471.065 MNR: 0.489921 GNR: 0.333898 DICE: 0.310413
chA: 0 chB: 4 | avgC: 71.6946 avgA: 222.934 avgB: 294.793 MNR: 0.323919 GNR: 0.275408 DICE: 0.271386
chA: 0 chB: 5 | avgC: 97.9475 avgA: 222.934 avgB: 542.214 MNR: 0.43679 GNR: 0.279173 DICE: 0.253262
chA: 1 chB: 2 | avgC: 99.8993 avgA: 329.244 avgB: 359.462 MNR: 0.30229 GNR: 0.28229 DICE: 0.281309
chA: 1 chB: 3 | avgC: 324.559 avgA: 329.244 avgB: 471.061 MNR: 0.970193 GNR: 0.808699 DICE: 0.79458
chA: 1 chB: 4 | avgC: 87.659 avgA: 329.244 avgB: 294.789 MNR: 0.291495 GNR: 0.27299 DICE: 0.272083
chA: 1 chB: 5 | avgC: 31.5618 avgA: 329.244 avgB: 542.212 MNR: 0.0955174 GNR: 0.0735129 DICE: 0.0708642
chA: 2 chB: 3 | avgC: 143.319 avgA: 359.462 avgB: 471.061 MNR: 0.391675 GNR: 0.341243 DICE: 0.337559
chA: 2 chB: 4 | avgC: 121.995 avgA: 359.462 avgB: 294.789 MNR: 0.402152 GNR: 0.364309 DICE: 0.361927
chA: 2 chB: 5 | avgC: 98.7852 avgA: 359.462 avgB: 542.212 MNR: 0.271229 GNR: 0.220032 DICE: 0.214717
chA: 3 chB: 4 | avgC: 131.785 avgA: 471.061 avgB: 294.789 MNR: 0.439722 GNR: 0.346771 DICE: 0.336778
chA: 3 chB: 5 | avgC: 53.5744 avgA: 471.061 avgB: 542.212 MNR: 0.113799 GNR: 0.104586 DICE: 0.104015
chA: 4 chB: 5 | avgC: 48.465 avgA: 294.789 avgB: 542.212 MNR: 0.162253 GNR: 0.119124 DICE: 0.113361

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 72.6346 avgA: 227.126 avgB: 329.962 MNR: 0.316935 GNR: 0.260582 DICE: 0.255085
chA: 0 chB: 2 | avgC: 168.073 avgA: 227.126 avgB: 356.776 MNR: 0.73138 GNR: 0.585898 DICE: 0.5707
chA: 0 chB: 3 | avgC: 114.109 avgA: 227.126 avgB: 468.687 MNR: 0.498848 GNR: 0.344798 DICE: 0.322202
chA: 0 chB: 4 | avgC: 73.4288 avgA: 227.126 avgB: 292.004 MNR: 0.325635 GNR: 0.280298 DICE: 0.276852
chA: 0 chB: 5 | avgC: 96.8155 avgA: 227.126 avgB: 538.916 MNR: 0.424738 GNR: 0.274927 DICE: 0.250709
chA: 1 chB: 2 | avgC: 99.6147 avgA: 329.962 avgB: 356.775 MNR: 0.30301 GNR: 0.282341 DICE: 0.281144
chA: 1 chB: 3 | avgC: 324.841 avgA: 329.962 avgB: 468.687 MNR: 0.966226 GNR: 0.808669 DICE: 0.794903
chA: 1 chB: 4 | avgC: 88.1149 avgA: 329.962 avgB: 292.003 MNR: 0.296349 GNR: 0.275269 DICE: 0.27412
chA: 1 chB: 5 | avgC: 31.4004 avgA: 329.962 avgB: 538.916 MNR: 0.0953603 GNR: 0.0735525 DICE: 0.0709215
chA: 2 chB: 3 | avgC: 141.267 avgA: 356.774 avgB: 468.687 MNR: 0.389528 GNR: 0.3386 DICE: 0.334741
chA: 2 chB: 4 | avgC: 118.166 avgA: 356.774 avgB: 292.003 MNR: 0.392656 GNR: 0.354852 DICE: 0.352363
chA: 2 chB: 5 | avgC: 95.4513 avgA: 356.774 avgB: 538.916 MNR: 0.264424 GNR: 0.214169 DICE: 0.208921
chA: 3 chB: 4 | avgC: 131.082 avgA: 468.687 avgB: 292.003 MNR: 0.441691 GNR: 0.347385 DICE: 0.337142
chA: 3 chB: 5 | avgC: 53.5077 avgA: 468.687 avgB: 538.916 MNR: 0.11497 GNR: 0.105606 DICE: 0.105026
chA: 4 chB: 5 | avgC: 48.7625 avgA: 292.003 avgB: 538.916 MNR: 0.165018 GNR: 0.1208 DICE: 0.11485

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 71.0394 avgA: 224.94 avgB: 328.304 MNR: 0.313892 GNR: 0.257514 DICE: 0.252024
chA: 0 chB: 2 | avgC: 171.123 avgA: 224.94 avgB: 362.325 MNR: 0.752947 GNR: 0.594389 DICE: 0.577263
chA: 0 chB: 3 | avgC: 109.456 avgA: 224.94 avgB: 467.448 MNR: 0.483965 GNR: 0.333029 DICE: 0.310728
chA: 0 chB: 4 | avgC: 72.3648 avgA: 224.94 avgB: 296.973 MNR: 0.323349 GNR: 0.275442 DICE: 0.271604
chA: 0 chB: 5 | avgC: 95.4387 avgA: 224.94 avgB: 541.616 MNR: 0.423588 GNR: 0.272325 DICE: 0.247636
chA: 1 chB: 2 | avgC: 102.174 avgA: 328.304 avgB: 362.325 MNR: 0.310127 GNR: 0.289337 DICE: 0.288255
chA: 1 chB: 3 | avgC: 323.955 avgA: 328.304 avgB: 467.448 MNR: 0.971504 GNR: 0.811869 DICE: 0.798065
chA: 1 chB: 4 | avgC: 87.6114 avgA: 328.304 avgB: 296.971 MNR: 0.29092 GNR: 0.27236 DICE: 0.271449
chA: 1 chB: 5 | avgC: 31.0016 avgA: 328.304 avgB: 541.614 MNR: 0.0938685 GNR: 0.072484 DICE: 0.0699306
chA: 2 chB: 3 | avgC: 144.301 avgA: 362.323 avgB: 467.447 MNR: 0.392151 GNR: 0.344312 DICE: 0.34096
chA: 2 chB: 4 | avgC: 122.514 avgA: 362.323 avgB: 296.971 MNR: 0.401818 GNR: 0.363742 DICE: 0.36136
chA: 2 chB: 5 | avgC: 101.454 avgA: 362.323 avgB: 541.612 MNR: 0.277181 GNR: 0.225871 DICE: 0.220669
chA: 3 chB: 4 | avgC: 131.515 avgA: 467.447 avgB: 296.97 MNR: 0.437128 GNR: 0.347345 DICE: 0.337916
chA: 3 chB: 5 | avgC: 54.9319 avgA: 467.447 avgB: 541.612 MNR: 0.117829 GNR: 0.107836 DICE: 0.107207
chA: 4 chB: 5 | avgC: 46.8801 avgA: 296.97 avgB: 541.612 MNR: 0.156208 GNR: 0.115175 DICE: 0.109757

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 71.1445 avgA: 225.71 avgB: 327.148 MNR: 0.313466 GNR: 0.257589 DICE: 0.25215
chA: 0 chB: 2 | avgC: 172.001 avgA: 225.709 avgB: 362.519 MNR: 0.754837 GNR: 0.597388 DICE: 0.580317
chA: 0 chB: 3 | avgC: 111.346 avgA: 225.709 avgB: 470.984 MNR: 0.491582 GNR: 0.337118 DICE: 0.314155
chA: 0 chB: 4 | avgC: 72.6626 avgA: 225.709 avgB: 297.777 MNR: 0.32268 GNR: 0.276161 DICE: 0.272436
chA: 0 chB: 5 | avgC: 97.4866 avgA: 225.709 avgB: 546.923 MNR: 0.428192 GNR: 0.274485 DICE: 0.249324
chA: 1 chB: 2 | avgC: 99.8243 avgA: 327.148 avgB: 362.519 MNR: 0.303223 GNR: 0.282063 DICE: 0.280864
chA: 1 chB: 3 | avgC: 321.781 avgA: 327.148 avgB: 470.984 MNR: 0.966083 GNR: 0.802781 DICE: 0.788388
chA: 1 chB: 4 | avgC: 87.1771 avgA: 327.148 avgB: 297.777 MNR: 0.287995 GNR: 0.270926 DICE: 0.270118
chA: 1 chB: 5 | avgC: 30.9179 avgA: 327.148 avgB: 546.923 MNR: 0.0941075 GNR: 0.0719986 DICE: 0.0692983
chA: 2 chB: 3 | avgC: 144.074 avgA: 362.519 avgB: 470.984 MNR: 0.391227 GNR: 0.341879 DICE: 0.338312
chA: 2 chB: 4 | avgC: 121.164 avgA: 362.519 avgB: 297.777 MNR: 0.396626 GNR: 0.359208 DICE: 0.356837
chA: 2 chB: 5 | avgC: 100.016 avgA: 362.519 avgB: 546.923 MNR: 0.272475 GNR: 0.221053 DICE: 0.21579
chA: 3 chB: 4 | avgC: 132.545 avgA: 470.984 avgB: 297.777 MNR: 0.439512 GNR: 0.348452 DICE: 0.338877
chA: 3 chB: 5 | avgC: 54.8974 avgA: 470.984 avgB: 546.923 MNR: 0.116266 GNR: 0.106699 DICE: 0.106113
chA: 4 chB: 5 | avgC: 48.3602 avgA: 297.777 avgB: 546.923 MNR: 0.160209 GNR: 0.117842 DICE: 0.112239

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 72.2789 avgA: 226.694 avgB: 332.37 MNR: 0.316539 GNR: 0.25854 DICE: 0.252798
chA: 0 chB: 2 | avgC: 171.951 avgA: 226.693 avgB: 365.147 MNR: 0.750336 GNR: 0.592811 DICE: 0.575668
chA: 0 chB: 3 | avgC: 112.029 avgA: 226.693 avgB: 472.158 MNR: 0.4911 GNR: 0.337122 DICE: 0.314214
chA: 0 chB: 4 | avgC: 74.0701 avgA: 226.693 avgB: 296.259 MNR: 0.327805 GNR: 0.280879 DICE: 0.277159
chA: 0 chB: 5 | avgC: 99.746 avgA: 226.693 avgB: 541.805 MNR: 0.439327 GNR: 0.282691 DICE: 0.257155
chA: 1 chB: 2 | avgC: 103.795 avgA: 332.37 avgB: 365.147 MNR: 0.310949 GNR: 0.289079 DICE: 0.2879
chA: 1 chB: 3 | avgC: 330.26 avgA: 332.37 avgB: 472.158 MNR: 0.977612 GNR: 0.817275 DICE: 0.803371
chA: 1 chB: 4 | avgC: 87.8935 avgA: 332.37 avgB: 296.259 MNR: 0.289253 GNR: 0.270709 DICE: 0.269791
chA: 1 chB: 5 | avgC: 31.4817 avgA: 332.37 avgB: 541.805 MNR: 0.0941492 GNR: 0.0729289 DICE: 0.0704242
chA: 2 chB: 3 | avgC: 146.44 avgA: 365.147 avgB: 472.158 MNR: 0.393749 GNR: 0.34489 DICE: 0.341332
chA: 2 chB: 4 | avgC: 121.063 avgA: 365.147 avgB: 296.259 MNR: 0.39685 GNR: 0.357202 DICE: 0.354579
chA: 2 chB: 5 | avgC: 101.515 avgA: 365.147 avgB: 541.804 MNR: 0.274357 GNR: 0.224161 DICE: 0.219081
chA: 3 chB: 4 | avgC: 130.811 avgA: 472.158 avgB: 296.259 MNR: 0.432707 GNR: 0.341831 DICE: 0.332124
chA: 3 chB: 5 | avgC: 55.0164 avgA: 472.158 avgB: 541.804 MNR: 0.116264 GNR: 0.107089 DICE: 0.106534
chA: 4 chB: 5 | avgC: 48.6565 avgA: 296.259 avgB: 541.804 MNR: 0.161772 GNR: 0.119152 DICE: 0.113502

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 68.8848 avgA: 225.489 avgB: 324.348 MNR: 0.30505 GNR: 0.251055 DICE: 0.245735
chA: 0 chB: 2 | avgC: 168.224 avgA: 225.489 avgB: 358.673 MNR: 0.738584 GNR: 0.588172 DICE: 0.571978
chA: 0 chB: 3 | avgC: 109.702 avgA: 225.489 avgB: 464.461 MNR: 0.484822 GNR: 0.334678 DICE: 0.312545
chA: 0 chB: 4 | avgC: 73.8632 avgA: 225.489 avgB: 294.685 MNR: 0.330013 GNR: 0.282052 DICE: 0.278136
chA: 0 chB: 5 | avgC: 99.24 avgA: 225.489 avgB: 536.142 MNR: 0.43709 GNR: 0.282773 DICE: 0.25783
chA: 1 chB: 2 | avgC: 98.6401 avgA: 324.348 avgB: 358.673 MNR: 0.302163 GNR: 0.280958 DICE: 0.279792
chA: 1 chB: 3 | avgC: 321.868 avgA: 324.348 avgB: 464.461 MNR: 0.974582 GNR: 0.811602 DICE: 0.797206
chA: 1 chB: 4 | avgC: 87.072 avgA: 324.348 avgB: 294.685 MNR: 0.290253 GNR: 0.272683 DICE: 0.271852
chA: 1 chB: 5 | avgC: 30.0613 avgA: 324.348 avgB: 536.142 MNR: 0.0925886 GNR: 0.0708693 DICE: 0.0682079
chA: 2 chB: 3 | avgC: 141.166 avgA: 358.673 avgB: 464.461 MNR: 0.386715 GNR: 0.338579 DICE: 0.335047
chA: 2 chB: 4 | avgC: 122.016 avgA: 358.672 avgB: 294.683 MNR: 0.401802 GNR: 0.364211 DICE: 0.36185
chA: 2 chB: 5 | avgC: 100.298 avgA: 358.672 avgB: 536.14 MNR: 0.276149 GNR: 0.224798 DICE: 0.219562
