# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.53043 avgA: 295.606 avgB: 358.457 MNR: 0.0294438 GNR: 0.0259403 DICE: 0.0256906

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.61522 avgA: 300.866 avgB: 353.932 MNR: 0.0293938 GNR: 0.0263002 DICE: 0.0260756

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.23696 avgA: 298.527 avgB: 355.883 MNR: 0.0317389 GNR: 0.0285647 DICE: 0.028341

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.34538 avgA: 294.312 avgB: 354.249 MNR: 0.0292427 GNR: 0.026043 DICE: 0.0258033

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.59348 avgA: 298.445 avgB: 355.831 MNR: 0.0296617 GNR: 0.0262169 DICE: 0.0259551

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.40815 avgA: 297.122 avgB: 354.474 MNR: 0.0324663 GNR: 0.0290485 DICE: 0.028799

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.80082 avgA: 299.354 avgB: 355.593 MNR: 0.0303301 GNR: 0.027098 DICE: 0.0268676

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.44783 avgA: 297.896 avgB: 354.109 MNR: 0.0293193 GNR: 0.0263185 DICE: 0.0261022

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.39864 avgA: 300.723 avgB: 359.449 MNR: 0.0319636 GNR: 0.0283695 DICE: 0.0281141

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.17853 avgA: 300.268 avgB: 361.577 MNR: 0.0314286 GNR: 0.0280039 DICE: 0.0277626

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.83478 avgA: 298.828 avgB: 356.234 MNR: 0.0303555 GNR: 0.0271625 DICE: 0.0269349

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.03043 avgA: 294.573 avgB: 346.304 MNR: 0.0283636 GNR: 0.0252813 DICE: 0.025054

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.80027 avgA: 297.967 avgB: 355.16 MNR: 0.0302838 GNR: 0.0271056 DICE: 0.0268808

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.67473 avgA: 297.903 avgB: 352.098 MNR: 0.0302941 GNR: 0.0270936 DICE: 0.0268527

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.40353 avgA: 298.111 avgB: 355.62 MNR: 0.0290725 GNR: 0.0258708 DICE: 0.0256423

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.72962 avgA: 294.683 avgB: 347.876 MNR: 0.0311501 GNR: 0.0277262 DICE: 0.027474

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.78125 avgA: 291.495 avgB: 346.634 MNR: 0.0274419 GNR: 0.0244536 DICE: 0.0242284

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.66196 avgA: 295 avgB: 350.983 MNR: 0.0305656 GNR: 0.0272983 DICE: 0.0270649

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.43342 avgA: 297.348 avgB: 347.897 MNR: 0.0299343 GNR: 0.0265794 DICE: 0.0263434

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.87908 avgA: 297.249 avgB: 354.068 MNR: 0.0307824 GNR: 0.0274727 DICE: 0.027237

