# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.895 avgA: 135.753 avgB: 296.505 MNR: 0.188664 GNR: 0.121909 DICE: 0.110917

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 29.5016 avgA: 142.094 avgB: 306.159 MNR: 0.208771 GNR: 0.133995 DICE: 0.121582

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.5144 avgA: 132.757 avgB: 286.27 MNR: 0.196331 GNR: 0.126823 DICE: 0.115345

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 25.5678 avgA: 134.927 avgB: 293.202 MNR: 0.179871 GNR: 0.116827 DICE: 0.1065

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.817 avgA: 135.159 avgB: 291.581 MNR: 0.199483 GNR: 0.126984 DICE: 0.114849

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 35.855 avgA: 170.092 avgB: 355.006 MNR: 0.21207 GNR: 0.139809 DICE: 0.128184

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 34.1843 avgA: 166.679 avgB: 353.234 MNR: 0.202919 GNR: 0.133402 DICE: 0.122215

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 32.926 avgA: 166.857 avgB: 348.215 MNR: 0.195697 GNR: 0.129755 DICE: 0.119244

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 31.3638 avgA: 151.452 avgB: 326.102 MNR: 0.205326 GNR: 0.132417 DICE: 0.120386

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 34.0426 avgA: 167.695 avgB: 351.181 MNR: 0.198106 GNR: 0.132643 DICE: 0.122349

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 27.2063 avgA: 142.838 avgB: 298.996 MNR: 0.182599 GNR: 0.12228 DICE: 0.112823

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 29.2182 avgA: 142.758 avgB: 305.309 MNR: 0.199557 GNR: 0.130058 DICE: 0.118738

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 25.7252 avgA: 131.288 avgB: 282.772 MNR: 0.192246 GNR: 0.125586 DICE: 0.114806

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 35.4849 avgA: 169.789 avgB: 357.715 MNR: 0.208268 GNR: 0.137214 DICE: 0.125781

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 33.5243 avgA: 162.319 avgB: 347.461 MNR: 0.207947 GNR: 0.135033 DICE: 0.123111

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 25.9804 avgA: 133.335 avgB: 286.313 MNR: 0.179631 GNR: 0.118662 DICE: 0.108975

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 34.6764 avgA: 169.245 avgB: 354.163 MNR: 0.203208 GNR: 0.13483 DICE: 0.123927

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.4418 avgA: 135.088 avgB: 292.388 MNR: 0.191492 GNR: 0.124294 DICE: 0.113331

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 30.9631 avgA: 150.759 avgB: 299.656 MNR: 0.198364 GNR: 0.140896 DICE: 0.132593

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 26.9448 avgA: 138.932 avgB: 293.149 MNR: 0.192077 GNR: 0.126662 DICE: 0.116164

