# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.4324 avgA: 108.568 avgB: 196.649 MNR: 0.118539 GNR: 0.0867989 DICE: 0.082441

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.91892 avgA: 103.243 avgB: 188.243 MNR: 0.0924425 GNR: 0.065689 DICE: 0.0617321

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.83784 avgA: 100.676 avgB: 187.432 MNR: 0.0849747 GNR: 0.0611795 DICE: 0.0578999

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.6486 avgA: 107.351 avgB: 210.892 MNR: 0.121683 GNR: 0.0854969 DICE: 0.0801126

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.83784 avgA: 100.676 avgB: 187.432 MNR: 0.0849747 GNR: 0.0611795 DICE: 0.0578999

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.8378 avgA: 106.568 avgB: 184.784 MNR: 0.096942 GNR: 0.0718574 DICE: 0.0682985

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.83784 avgA: 100.676 avgB: 187.432 MNR: 0.0849747 GNR: 0.0611795 DICE: 0.0578999

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.83784 avgA: 100.676 avgB: 187.432 MNR: 0.0849747 GNR: 0.0611795 DICE: 0.0578999

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.91892 avgA: 94.3784 avgB: 178.676 MNR: 0.104482 GNR: 0.0744 DICE: 0.0699842

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.5405 avgA: 103.162 avgB: 210.784 MNR: 0.128345 GNR: 0.0873756 DICE: 0.0810259

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.91892 avgA: 103.243 avgB: 188.243 MNR: 0.0924425 GNR: 0.065689 DICE: 0.0617321

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.91892 avgA: 103.243 avgB: 188.243 MNR: 0.0924425 GNR: 0.065689 DICE: 0.0617321

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.72973 avgA: 90.2162 avgB: 160.73 MNR: 0.0976756 GNR: 0.0708287 DICE: 0.0671699

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.3243 avgA: 100.135 avgB: 203.324 MNR: 0.129167 GNR: 0.0889841 DICE: 0.0828177

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.8108 avgA: 109.162 avgB: 205.432 MNR: 0.120944 GNR: 0.0854208 DICE: 0.0802159

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.1351 avgA: 97.9189 avgB: 178.973 MNR: 0.111203 GNR: 0.0806658 DICE: 0.0763428

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.0811 avgA: 104.243 avgB: 199.324 MNR: 0.101692 GNR: 0.0721176 DICE: 0.0676456

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.94595 avgA: 100.622 avgB: 189.757 MNR: 0.0870252 GNR: 0.0618062 DICE: 0.0582404

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.24324 avgA: 106.973 avgB: 183.649 MNR: 0.0843192 GNR: 0.060998 DICE: 0.0577059

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.7027 avgA: 106.595 avgB: 186.703 MNR: 0.0956557 GNR: 0.0706201 DICE: 0.0670137

