# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.61204 avgA: 266.639 avgB: 356.488 MNR: 0.0277259 GNR: 0.0229476 DICE: 0.0224492

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.91446 avgA: 270.693 avgB: 360.148 MNR: 0.0249228 GNR: 0.0206593 DICE: 0.0202044

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.89099 avgA: 269.507 avgB: 355.681 MNR: 0.025004 GNR: 0.0208448 DICE: 0.0204096

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.52082 avgA: 269.995 avgB: 359.521 MNR: 0.0270402 GNR: 0.022397 DICE: 0.0218954

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.0969 avgA: 268.245 avgB: 358.71 MNR: 0.0254715 GNR: 0.0211653 DICE: 0.0207085

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.3978 avgA: 273.101 avgB: 360.538 MNR: 0.0258648 GNR: 0.0216314 DICE: 0.0211953

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.54656 avgA: 272.566 avgB: 359.346 MNR: 0.026436 GNR: 0.0221451 DICE: 0.0217042

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.78539 avgA: 265.998 avgB: 351.699 MNR: 0.0241172 GNR: 0.0201413 DICE: 0.0197296

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.40537 avgA: 274.419 avgB: 362.134 MNR: 0.0260799 GNR: 0.0217265 DICE: 0.021264

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.66238 avgA: 266.083 avgB: 353.816 MNR: 0.0246165 GNR: 0.0203755 DICE: 0.0199189

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.06472 avgA: 270.435 avgB: 359.526 MNR: 0.0247285 GNR: 0.0206664 DICE: 0.0202512

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.01249 avgA: 269.568 avgB: 357.586 MNR: 0.0251659 GNR: 0.021049 DICE: 0.0206291

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.93338 avgA: 265.943 avgB: 353.294 MNR: 0.0254018 GNR: 0.0211056 DICE: 0.0206561

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.78653 avgA: 266.521 avgB: 354.607 MNR: 0.0250557 GNR: 0.0207436 DICE: 0.0202857

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.11204 avgA: 267.721 avgB: 359.818 MNR: 0.0259376 GNR: 0.0213573 DICE: 0.0208612

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.00681 avgA: 261.901 avgB: 352.29 MNR: 0.0261823 GNR: 0.0216333 DICE: 0.021148

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.09046 avgA: 267.429 avgB: 357.843 MNR: 0.0256382 GNR: 0.0212792 DICE: 0.0208191

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.99205 avgA: 265.284 avgB: 353.336 MNR: 0.0258058 GNR: 0.0213616 DICE: 0.0208856

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.73921 avgA: 267.916 avgB: 358.616 MNR: 0.0243934 GNR: 0.020203 DICE: 0.0197555

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.6022 avgA: 270.862 avgB: 360.777 MNR: 0.0274394 GNR: 0.0226593 DICE: 0.0221555

