# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.36712 avgA: 46.3799 avgB: 137.081 MNR: 0.0488627 GNR: 0.0276477 DICE: 0.0236988

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.73162 avgA: 45.4329 avgB: 132.96 MNR: 0.0352134 GNR: 0.0199937 DICE: 0.0171801

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.27737 avgA: 44.0411 avgB: 135.351 MNR: 0.0473988 GNR: 0.026067 DICE: 0.0220329

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.24361 avgA: 46.5931 avgB: 132.349 MNR: 0.0508038 GNR: 0.0307547 DICE: 0.0272102

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.01642 avgA: 46.281 avgB: 136.845 MNR: 0.0383026 GNR: 0.0219644 DICE: 0.0189417

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.78102 avgA: 44.5776 avgB: 134.024 MNR: 0.0394903 GNR: 0.0220004 DICE: 0.0187046

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.10858 avgA: 47.3549 avgB: 141.939 MNR: 0.0402241 GNR: 0.0225218 DICE: 0.0192147

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.98084 avgA: 47.4535 avgB: 143.808 MNR: 0.0362595 GNR: 0.0211029 DICE: 0.0183554

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.86223 avgA: 48.7071 avgB: 143.145 MNR: 0.0612872 GNR: 0.0341963 DICE: 0.0291066

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.12066 avgA: 42.3958 avgB: 131.931 MNR: 0.0402387 GNR: 0.0224402 DICE: 0.0190856

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.633609 avgA: 40.2929 avgB: 97.9826 MNR: 0.0123314 GNR: 0.00755958 DICE: 0.00671147

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.46097 avgA: 37.6226 avgB: 113.43 MNR: 0.0317705 GNR: 0.0174079 DICE: 0.0146654

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.95438 avgA: 44.5958 avgB: 139.074 MNR: 0.0417303 GNR: 0.0226991 DICE: 0.0190654

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.54745 avgA: 46.9206 avgB: 135.079 MNR: 0.0487008 GNR: 0.0275534 DICE: 0.023615

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.16788 avgA: 47.8604 avgB: 134.716 MNR: 0.0399327 GNR: 0.02351 DICE: 0.0205363

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.93339 avgA: 45.2737 avgB: 134.185 MNR: 0.0441101 GNR: 0.0241929 DICE: 0.0203961

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.8355 avgA: 42.0446 avgB: 124.781 MNR: 0.0450854 GNR: 0.0262229 DICE: 0.0227419

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.84004 avgA: 50.5667 avgB: 112.29 MNR: 0.0324096 GNR: 0.0203627 DICE: 0.0183094

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.95946 avgA: 46.0946 avgB: 139.023 MNR: 0.040071 GNR: 0.0233674 DICE: 0.020299

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.74314 avgA: 45.4525 avgB: 135.592 MNR: 0.0390435 GNR: 0.0217109 DICE: 0.0184379

