# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 21.2794 avgA: 118.606 avgB: 143.289 MNR: 0.153307 GNR: 0.126523 DICE: 0.123583

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.5238 avgA: 113.866 avgB: 135.846 MNR: 0.148654 GNR: 0.122499 DICE: 0.119526

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.372 avgA: 112.73 avgB: 134.993 MNR: 0.146153 GNR: 0.121891 DICE: 0.119268

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.4742 avgA: 115.712 avgB: 137.806 MNR: 0.148997 GNR: 0.122873 DICE: 0.119976

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.7548 avgA: 112.285 avgB: 136.881 MNR: 0.145267 GNR: 0.119831 DICE: 0.117016

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.0956 avgA: 113.035 avgB: 135.356 MNR: 0.14836 GNR: 0.121514 DICE: 0.118481

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.013 avgA: 107.272 avgB: 130.815 MNR: 0.129742 GNR: 0.10646 DICE: 0.103833

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.13 avgA: 106.756 avgB: 131.167 MNR: 0.130047 GNR: 0.106663 DICE: 0.104039

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.3462 avgA: 111.777 avgB: 137.38 MNR: 0.144202 GNR: 0.118247 DICE: 0.115319

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 20.3711 avgA: 118.88 avgB: 143.353 MNR: 0.149265 GNR: 0.122249 DICE: 0.119218

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.0295 avgA: 102.147 avgB: 126.695 MNR: 0.12488 GNR: 0.10146 DICE: 0.0987251

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.6543 avgA: 113.533 avgB: 138.058 MNR: 0.142498 GNR: 0.117428 DICE: 0.114597

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.5705 avgA: 103.649 avgB: 127.527 MNR: 0.118811 GNR: 0.0967617 DICE: 0.094212

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.3821 avgA: 112.473 avgB: 134.33 MNR: 0.147037 GNR: 0.121641 DICE: 0.118848

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 20.208 avgA: 116.19 avgB: 140.321 MNR: 0.151324 GNR: 0.124732 DICE: 0.121798

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 20.5107 avgA: 118.113 avgB: 142.658 MNR: 0.152245 GNR: 0.126086 DICE: 0.123252

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 20.0676 avgA: 115.144 avgB: 138.08 MNR: 0.1527 GNR: 0.125304 DICE: 0.1222

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.8076 avgA: 113.677 avgB: 137.353 MNR: 0.148497 GNR: 0.122015 DICE: 0.119012

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 20.6087 avgA: 115.79 avgB: 138.783 MNR: 0.150572 GNR: 0.123867 DICE: 0.120906

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 18.7149 avgA: 113.079 avgB: 134.936 MNR: 0.143806 GNR: 0.119211 DICE: 0.11652

