# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.46399 avgA: 145.377 avgB: 74.7384 MNR: 0.0104066 GNR: 0.00723632 DICE: 0.00676172

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.463795 avgA: 123.586 avgB: 68.3611 MNR: 0.00489182 GNR: 0.00369298 DICE: 0.00353582

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.41203 avgA: 151.525 avgB: 82.4403 MNR: 0.0115888 GNR: 0.00830259 DICE: 0.00783595

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.883747 avgA: 145.581 avgB: 74.1851 MNR: 0.0111579 GNR: 0.00724067 DICE: 0.00659484

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.72775 avgA: 205.157 avgB: 108.743 MNR: 0.0113255 GNR: 0.00826433 DICE: 0.00785226

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.36737 avgA: 169.1 avgB: 94.0319 MNR: 0.0109749 GNR: 0.00771623 DICE: 0.00723437

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.31922 avgA: 162.616 avgB: 87.0355 MNR: 0.010654 GNR: 0.00767141 DICE: 0.00725676

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.715922 avgA: 127.857 avgB: 68.6231 MNR: 0.00973125 GNR: 0.00651099 DICE: 0.00599324

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.50593 avgA: 173.896 avgB: 96.9927 MNR: 0.00955993 GNR: 0.00701134 DICE: 0.00666556

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.16682 avgA: 151.591 avgB: 79.8113 MNR: 0.0109714 GNR: 0.00760942 DICE: 0.00710288

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.892818 avgA: 141.224 avgB: 73.9039 MNR: 0.00905092 GNR: 0.00652343 DICE: 0.00617108

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.985854 avgA: 130.516 avgB: 72.6627 MNR: 0.00954834 GNR: 0.00730255 DICE: 0.00702832

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.37648 avgA: 149.109 avgB: 80.6819 MNR: 0.00996498 GNR: 0.00701875 DICE: 0.0065827

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.11036 avgA: 134.939 avgB: 68.6723 MNR: 0.010185 GNR: 0.00682963 DICE: 0.00629608

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.0237 avgA: 150.709 avgB: 82.1349 MNR: 0.0103062 GNR: 0.00703101 DICE: 0.00653056

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.331814 avgA: 111.86 avgB: 63.1003 MNR: 0.0042296 GNR: 0.00323522 DICE: 0.00310925

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.55581 avgA: 142.907 avgB: 75.5167 MNR: 0.0113655 GNR: 0.00798132 DICE: 0.00749081

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.0237 avgA: 150.88 avgB: 80.9581 MNR: 0.00916758 GNR: 0.00632703 DICE: 0.00589604

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.71667 avgA: 147.774 avgB: 76.2774 MNR: 0.0150045 GNR: 0.0100718 DICE: 0.00929404

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.801111 avgA: 136.066 avgB: 70.3633 MNR: 0.00805922 GNR: 0.00559129 DICE: 0.00521991

