# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.945534 avgA: 57.4804 avgB: 178.979 MNR: 0.0119831 GNR: 0.00687 DICE: 0.00593829

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.275547 avgA: 41.3093 avgB: 177.285 MNR: 0.0075643 GNR: 0.0030649 DICE: 0.00216595

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.846715 avgA: 49.781 avgB: 197.117 MNR: 0.0115538 GNR: 0.00554128 DICE: 0.00436353

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.90146 avgA: 59.937 avgB: 218.407 MNR: 0.0124613 GNR: 0.00587863 DICE: 0.00459215

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.810219 avgA: 56.3303 avgB: 204.331 MNR: 0.0105207 GNR: 0.005258 DICE: 0.00425659

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.475799 avgA: 41.0429 avgB: 174.061 MNR: 0.0112221 GNR: 0.00492512 DICE: 0.00365273

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.543458 avgA: 46.8747 avgB: 195.33 MNR: 0.0113998 GNR: 0.00529803 DICE: 0.00406727

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.732571 avgA: 56.0091 avgB: 195.864 MNR: 0.0115429 GNR: 0.00530875 DICE: 0.00405313

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.59307 avgA: 60.8294 avgB: 214.571 MNR: 0.014329 GNR: 0.00791213 DICE: 0.00674528

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.465074 avgA: 49.8217 avgB: 186.448 MNR: 0.00792844 GNR: 0.00373056 DICE: 0.00290905

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.540639 avgA: 52.9078 avgB: 205.592 MNR: 0.00735112 GNR: 0.00342625 DICE: 0.00266215

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.649635 avgA: 55.3203 avgB: 210.811 MNR: 0.0104545 GNR: 0.00465795 DICE: 0.00352434

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.380474 avgA: 37.6898 avgB: 166.106 MNR: 0.0107629 GNR: 0.00421752 DICE: 0.0029249

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.599453 avgA: 56.6569 avgB: 208.263 MNR: 0.00705028 GNR: 0.00343016 DICE: 0.00273425

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.454629 avgA: 43.7058 avgB: 178.56 MNR: 0.0109299 GNR: 0.00449128 DICE: 0.00321733

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.58942 avgA: 56.7454 avgB: 220.77 MNR: 0.0197763 GNR: 0.00931033 DICE: 0.00728683

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.594891 avgA: 55.2454 avgB: 207.977 MNR: 0.0122225 GNR: 0.00505125 DICE: 0.00366218

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.599087 avgA: 45.4247 avgB: 188.24 MNR: 0.0100894 GNR: 0.0045968 DICE: 0.0035182

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.845238 avgA: 50.7161 avgB: 194.792 MNR: 0.0123772 GNR: 0.00593903 DICE: 0.00467427

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.468493 avgA: 44.5662 avgB: 183.696 MNR: 0.0107158 GNR: 0.00466848 DICE: 0.00344866

