# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 76.9552 avgA: 252.425 avgB: 418.496 MNR: 0.290837 GNR: 0.227268 DICE: 0.219902
chA: 0 chB: 2 | avgC: 147.868 avgA: 252.425 avgB: 382.404 MNR: 0.555094 GNR: 0.450509 DICE: 0.44046
chA: 0 chB: 3 | avgC: 123.203 avgA: 252.425 avgB: 536.93 MNR: 0.469132 GNR: 0.321932 DICE: 0.300248
chA: 0 chB: 4 | avgC: 53.0627 avgA: 252.422 avgB: 312.706 MNR: 0.200825 GNR: 0.176509 DICE: 0.174786
chA: 0 chB: 5 | avgC: 64.2174 avgA: 252.422 avgB: 528.776 MNR: 0.248235 GNR: 0.170526 DICE: 0.159049
chA: 1 chB: 2 | avgC: 139.68 avgA: 418.491 avgB: 382.4 MNR: 0.351085 GNR: 0.327228 DICE: 0.326109
chA: 1 chB: 3 | avgC: 410.708 avgA: 418.491 avgB: 536.928 MNR: 0.956827 GNR: 0.834597 DICE: 0.824934
chA: 1 chB: 4 | avgC: 116.965 avgA: 418.491 avgB: 312.702 MNR: 0.359122 GNR: 0.302919 DICE: 0.297552
chA: 1 chB: 5 | avgC: 21.4105 avgA: 418.491 avgB: 528.763 MNR: 0.0511392 GNR: 0.0441549 DICE: 0.0434987
chA: 2 chB: 3 | avgC: 200.98 avgA: 382.394 avgB: 536.928 MNR: 0.494922 GNR: 0.418486 DICE: 0.412277
chA: 2 chB: 4 | avgC: 103.308 avgA: 382.393 avgB: 312.689 MNR: 0.311385 GNR: 0.278974 DICE: 0.276706
chA: 2 chB: 5 | avgC: 49.5703 avgA: 382.393 avgB: 528.758 MNR: 0.120773 GNR: 0.102796 DICE: 0.101328
chA: 3 chB: 4 | avgC: 163.509 avgA: 536.925 avgB: 312.689 MNR: 0.507983 GNR: 0.383048 DICE: 0.367389
chA: 3 chB: 5 | avgC: 28.3043 avgA: 536.921 avgB: 528.757 MNR: 0.0542901 GNR: 0.0524729 DICE: 0.0524144
chA: 4 chB: 5 | avgC: 22.5652 avgA: 312.68 avgB: 528.757 MNR: 0.06732 GNR: 0.05191 DICE: 0.0501308

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 75.6189 avgA: 251.702 avgB: 421.405 MNR: 0.286816 GNR: 0.223324 DICE: 0.215793
chA: 0 chB: 2 | avgC: 146.743 avgA: 251.702 avgB: 388.583 MNR: 0.550627 GNR: 0.442846 DICE: 0.432122
chA: 0 chB: 3 | avgC: 118.803 avgA: 251.702 avgB: 538.139 MNR: 0.453827 GNR: 0.310433 DICE: 0.289137
chA: 0 chB: 4 | avgC: 53.7391 avgA: 251.702 avgB: 318.44 MNR: 0.202394 GNR: 0.176502 DICE: 0.17457
chA: 0 chB: 5 | avgC: 67.8414 avgA: 251.702 avgB: 538.693 MNR: 0.260523 GNR: 0.177848 DICE: 0.165486
chA: 1 chB: 2 | avgC: 142.169 avgA: 421.404 avgB: 388.578 MNR: 0.351361 GNR: 0.327937 DICE: 0.326867
chA: 1 chB: 3 | avgC: 412.582 avgA: 421.404 avgB: 538.138 MNR: 0.953632 GNR: 0.832914 DICE: 0.823234
chA: 1 chB: 4 | avgC: 118.95 avgA: 421.404 avgB: 318.439 MNR: 0.359849 GNR: 0.303753 DICE: 0.298352
chA: 1 chB: 5 | avgC: 22.1893 avgA: 421.404 avgB: 538.691 MNR: 0.0525448 GNR: 0.0450611 DICE: 0.0443328
chA: 2 chB: 3 | avgC: 200.74 avgA: 388.574 avgB: 538.134 MNR: 0.486251 GNR: 0.413663 DICE: 0.407907
chA: 2 chB: 4 | avgC: 102.889 avgA: 388.574 avgB: 318.432 MNR: 0.305454 GNR: 0.273117 DICE: 0.27081
chA: 2 chB: 5 | avgC: 52.7212 avgA: 388.573 avgB: 538.684 MNR: 0.125033 GNR: 0.106352 DICE: 0.104837
chA: 3 chB: 4 | avgC: 162.5 avgA: 538.133 avgB: 318.423 MNR: 0.498689 GNR: 0.377666 DICE: 0.362501
chA: 3 chB: 5 | avgC: 28.6113 avgA: 538.123 avgB: 538.664 MNR: 0.0541322 GNR: 0.052147 DICE: 0.052082
chA: 4 chB: 5 | avgC: 25.3811 avgA: 318.413 avgB: 538.664 MNR: 0.0738188 GNR: 0.0570456 DICE: 0.0551219

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 77.312 avgA: 249.221 avgB: 416.648 MNR: 0.29651 GNR: 0.23067 DICE: 0.222869
chA: 0 chB: 2 | avgC: 143.138 avgA: 249.221 avgB: 385.769 MNR: 0.543714 GNR: 0.43655 DICE: 0.425866
chA: 0 chB: 3 | avgC: 120.88 avgA: 249.221 avgB: 537.07 MNR: 0.466469 GNR: 0.317825 DICE: 0.295633
chA: 0 chB: 4 | avgC: 51.399 avgA: 249.221 avgB: 309.738 MNR: 0.195961 GNR: 0.172424 DICE: 0.17074
chA: 0 chB: 5 | avgC: 66.8862 avgA: 249.219 avgB: 533.83 MNR: 0.260027 GNR: 0.177256 DICE: 0.164875
chA: 1 chB: 2 | avgC: 140.638 avgA: 416.642 avgB: 385.76 MNR: 0.35264 GNR: 0.328782 DICE: 0.32764
chA: 1 chB: 3 | avgC: 410.751 avgA: 416.642 avgB: 537.059 MNR: 0.962189 GNR: 0.836803 DICE: 0.826547
chA: 1 chB: 4 | avgC: 115.275 avgA: 416.642 avgB: 309.733 MNR: 0.3582 GNR: 0.300443 DICE: 0.294764
chA: 1 chB: 5 | avgC: 22.1573 avgA: 416.637 avgB: 533.816 MNR: 0.0531269 GNR: 0.0455809 DICE: 0.0448465
chA: 2 chB: 3 | avgC: 200.449 avgA: 385.751 avgB: 537.051 MNR: 0.488958 GNR: 0.415517 DICE: 0.409693
chA: 2 chB: 4 | avgC: 99.6445 avgA: 385.751 avgB: 309.729 MNR: 0.303752 GNR: 0.269806 DICE: 0.267293
chA: 2 chB: 5 | avgC: 49.6471 avgA: 385.751 avgB: 533.813 MNR: 0.119713 GNR: 0.101703 DICE: 0.100225
chA: 3 chB: 4 | avgC: 158.881 avgA: 537.051 avgB: 309.729 MNR: 0.499779 GNR: 0.374373 DICE: 0.358361
chA: 3 chB: 5 | avgC: 28.3645 avgA: 537.051 avgB: 533.813 MNR: 0.0540451 GNR: 0.0522099 DICE: 0.0521499
chA: 4 chB: 5 | avgC: 23.2877 avgA: 309.729 avgB: 533.813 MNR: 0.0700677 GNR: 0.0534831 DICE: 0.0515117

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 76.5908 avgA: 251.68 avgB: 419.566 MNR: 0.2898 GNR: 0.225973 DICE: 0.21849
chA: 0 chB: 2 | avgC: 144.775 avgA: 251.68 avgB: 386.753 MNR: 0.543679 GNR: 0.438089 DICE: 0.427735
chA: 0 chB: 3 | avgC: 121.886 avgA: 251.68 avgB: 541.723 MNR: 0.464613 GNR: 0.316857 DICE: 0.294838
chA: 0 chB: 4 | avgC: 52.078 avgA: 251.68 avgB: 310.66 MNR: 0.196653 GNR: 0.173377 DICE: 0.171727
chA: 0 chB: 5 | avgC: 65.6304 avgA: 251.68 avgB: 529.55 MNR: 0.251163 GNR: 0.172639 DICE: 0.161065
chA: 1 chB: 2 | avgC: 139.293 avgA: 419.566 avgB: 386.753 MNR: 0.348612 GNR: 0.324531 DICE: 0.32339
chA: 1 chB: 3 | avgC: 414.435 avgA: 419.566 avgB: 541.723 MNR: 0.964825 GNR: 0.838313 DICE: 0.828049
chA: 1 chB: 4 | avgC: 114.951 avgA: 419.563 avgB: 310.66 MNR: 0.356816 GNR: 0.298862 DICE: 0.293159
chA: 1 chB: 5 | avgC: 22.0729 avgA: 419.561 avgB: 529.55 MNR: 0.0521069 GNR: 0.0450678 DICE: 0.0444037
chA: 2 chB: 3 | avgC: 200.941 avgA: 386.74 avgB: 541.721 MNR: 0.489827 GNR: 0.414812 DICE: 0.408781
chA: 2 chB: 4 | avgC: 100.619 avgA: 386.74 avgB: 310.657 MNR: 0.305716 GNR: 0.271745 DICE: 0.269235
chA: 2 chB: 5 | avgC: 51.1662 avgA: 386.74 avgB: 529.535 MNR: 0.122507 GNR: 0.104822 DICE: 0.103414
chA: 3 chB: 4 | avgC: 160.334 avgA: 541.717 avgB: 310.652 MNR: 0.502648 GNR: 0.37542 DICE: 0.35908
chA: 3 chB: 5 | avgC: 28.4361 avgA: 541.717 avgB: 529.535 MNR: 0.0536976 GNR: 0.0518897 DICE: 0.0518332
chA: 4 chB: 5 | avgC: 22.6125 avgA: 310.647 avgB: 529.532 MNR: 0.0675545 GNR: 0.0519626 DICE: 0.0501443

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 76.2775 avgA: 250.285 avgB: 422.692 MNR: 0.292904 GNR: 0.2273 DICE: 0.219531
chA: 0 chB: 2 | avgC: 141.87 avgA: 250.285 avgB: 384.772 MNR: 0.538422 GNR: 0.433878 DICE: 0.423512
chA: 0 chB: 3 | avgC: 121.465 avgA: 250.285 avgB: 536.799 MNR: 0.468274 GNR: 0.320067 DICE: 0.29805
chA: 0 chB: 4 | avgC: 51.6854 avgA: 250.285 avgB: 314.601 MNR: 0.197921 GNR: 0.172594 DICE: 0.170705
chA: 0 chB: 5 | avgC: 65.0192 avgA: 250.285 avgB: 530.908 MNR: 0.251375 GNR: 0.172324 DICE: 0.160597
chA: 1 chB: 2 | avgC: 139.973 avgA: 422.692 avgB: 384.772 MNR: 0.34882 GNR: 0.325721 DICE: 0.324677
chA: 1 chB: 3 | avgC: 411.757 avgA: 422.692 avgB: 536.799 MNR: 0.951628 GNR: 0.834012 DICE: 0.824869
chA: 1 chB: 4 | avgC: 116.766 avgA: 422.692 avgB: 314.601 MNR: 0.356329 GNR: 0.300822 DICE: 0.295486
chA: 1 chB: 5 | avgC: 22.0767 avgA: 422.692 avgB: 530.908 MNR: 0.0530595 GNR: 0.0458144 DICE: 0.0451396
chA: 2 chB: 3 | avgC: 200.307 avgA: 384.772 avgB: 536.799 MNR: 0.490721 GNR: 0.416279 DICE: 0.410319
chA: 2 chB: 4 | avgC: 100.636 avgA: 384.772 avgB: 314.601 MNR: 0.302055 GNR: 0.269889 DICE: 0.267529
chA: 2 chB: 5 | avgC: 51.4898 avgA: 384.766 avgB: 530.908 MNR: 0.124642 GNR: 0.10619 DICE: 0.104689
chA: 3 chB: 4 | avgC: 159.056 avgA: 536.789 avgB: 314.598 MNR: 0.492383 GNR: 0.372028 DICE: 0.35692
chA: 3 chB: 5 | avgC: 28.9642 avgA: 536.776 avgB: 530.903 MNR: 0.0557795 GNR: 0.0538491 DICE: 0.0537868
chA: 4 chB: 5 | avgC: 24.0946 avgA: 314.581 avgB: 530.887 MNR: 0.0718236 GNR: 0.055517 DICE: 0.0536443

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 75.8798 avgA: 248.584 avgB: 414.307 MNR: 0.291694 GNR: 0.227413 DICE: 0.219849
chA: 0 chB: 2 | avgC: 141.041 avgA: 248.574 avgB: 380.964 MNR: 0.538985 GNR: 0.435023 DICE: 0.424844
chA: 0 chB: 3 | avgC: 119.987 avgA: 248.574 avgB: 533.582 MNR: 0.463927 GNR: 0.31686 DICE: 0.294994
chA: 0 chB: 4 | avgC: 50.6381 avgA: 248.574 avgB: 303.701 MNR: 0.19506 GNR: 0.172712 DICE: 0.171133
chA: 0 chB: 5 | avgC: 65.8184 avgA: 248.574 avgB: 525.014 MNR: 0.257486 GNR: 0.176492 DICE: 0.164485
chA: 1 chB: 2 | avgC: 139.361 avgA: 414.299 avgB: 380.962 MNR: 0.353938 GNR: 0.329466 DICE: 0.328284
chA: 1 chB: 3 | avgC: 408.82 avgA: 414.299 avgB: 533.582 MNR: 0.964199 GNR: 0.838971 DICE: 0.828802
chA: 1 chB: 4 | avgC: 114.115 avgA: 414.299 avgB: 303.701 MNR: 0.362428 GNR: 0.301921 DICE: 0.295876
chA: 1 chB: 5 | avgC: 21.9437 avgA: 414.299 avgB: 525.014 MNR: 0.05321 GNR: 0.045863 DICE: 0.0451554
chA: 2 chB: 3 | avgC: 200.921 avgA: 380.96 avgB: 533.579 MNR: 0.496198 GNR: 0.42055 DICE: 0.414471
chA: 2 chB: 4 | avgC: 99.344 avgA: 380.96 avgB: 303.692 MNR: 0.309953 GNR: 0.27388 DICE: 0.271168
chA: 2 chB: 5 | avgC: 49.234 avgA: 380.96 avgB: 525.013 MNR: 0.120699 GNR: 0.102913 DICE: 0.101472
chA: 3 chB: 4 | avgC: 159.623 avgA: 533.575 avgB: 303.692 MNR: 0.511021 GNR: 0.38072 DICE: 0.363927
chA: 3 chB: 5 | avgC: 27.7136 avgA: 533.573 avgB: 525.013 MNR: 0.0534253 GNR: 0.0516635 DICE: 0.0516071
chA: 4 chB: 5 | avgC: 20.9258 avgA: 303.692 avgB: 525.013 MNR: 0.0649924 GNR: 0.0494725 DICE: 0.047613

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 76.2276 avgA: 248.353 avgB: 414.11 MNR: 0.294162 GNR: 0.23043 DICE: 0.222967
chA: 0 chB: 2 | avgC: 143.087 avgA: 248.353 avgB: 379.505 MNR: 0.544511 GNR: 0.440128 DICE: 0.429893
chA: 0 chB: 3 | avgC: 118.758 avgA: 248.353 avgB: 533.481 MNR: 0.460697 GNR: 0.314817 DICE: 0.293135
chA: 0 chB: 4 | avgC: 51.4143 avgA: 248.353 avgB: 305.992 MNR: 0.196691 GNR: 0.173029 DICE: 0.17135
chA: 0 chB: 5 | avgC: 64.4309 avgA: 248.353 avgB: 524.894 MNR: 0.252148 GNR: 0.173053 DICE: 0.161353
