# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.37175 avgA: 109.758 avgB: 109.9 MNR: 0.0131697 GNR: 0.0116096 DICE: 0.011489

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.1487 avgA: 98.9257 avgB: 97.71 MNR: 0.0132346 GNR: 0.0115839 DICE: 0.0114513

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.40892 avgA: 107.532 avgB: 108.004 MNR: 0.0146812 GNR: 0.0128473 DICE: 0.0127016

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.13383 avgA: 107.212 avgB: 109.803 MNR: 0.0120083 GNR: 0.0106374 DICE: 0.0105281

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.04461 avgA: 92.8625 avgB: 90.4238 MNR: 0.013106 GNR: 0.0113978 DICE: 0.0112529

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.34201 avgA: 116.491 avgB: 113.952 MNR: 0.013477 GNR: 0.0119033 DICE: 0.0117789

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.18216 avgA: 97.5353 avgB: 96.7807 MNR: 0.0143759 GNR: 0.012632 DICE: 0.0124887

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.02974 avgA: 92.8699 avgB: 92.7323 MNR: 0.0126422 GNR: 0.010826 DICE: 0.0106581

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.881041 avgA: 88.29 avgB: 82.6097 MNR: 0.0129205 GNR: 0.0109248 DICE: 0.0107251

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.35316 avgA: 117.993 avgB: 117.517 MNR: 0.0130186 GNR: 0.0113592 DICE: 0.0112278

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.85874 avgA: 125.297 avgB: 123.903 MNR: 0.0169238 GNR: 0.0149762 DICE: 0.0148275

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.884758 avgA: 85.684 avgB: 86.1561 MNR: 0.0115005 GNR: 0.00993314 DICE: 0.00979016

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.12639 avgA: 90.145 avgB: 86.7844 MNR: 0.0146729 GNR: 0.0128685 DICE: 0.0127108

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1 avgA: 104.974 avgB: 103.758 MNR: 0.0109777 GNR: 0.00961499 DICE: 0.00950666

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.19703 avgA: 104.015 avgB: 101.569 MNR: 0.0138076 GNR: 0.0118548 DICE: 0.0116654

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1 avgA: 97.6877 avgB: 101.201 MNR: 0.0126552 GNR: 0.0107101 DICE: 0.0105262

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.00743 avgA: 95.5874 avgB: 91.2788 MNR: 0.0114266 GNR: 0.0100372 DICE: 0.00992494

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.171 avgA: 102.743 avgB: 101.84 MNR: 0.012893 GNR: 0.0113207 DICE: 0.0111978

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.22677 avgA: 105.257 avgB: 104.848 MNR: 0.0135718 GNR: 0.0119615 DICE: 0.0118327

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.869888 avgA: 85.8848 avgB: 83.5874 MNR: 0.0113645 GNR: 0.00971795 DICE: 0.00956788

