# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.623 avgA: 17.4897 avgB: 228.883 MNR: 0.628026 GNR: 0.175953 DICE: 0.0962653

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.5954 avgA: 19.7862 avgB: 247.795 MNR: 0.645891 GNR: 0.181148 DICE: 0.0987955

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.37179 avgA: 9.32051 avgB: 251.513 MNR: 0.413548 GNR: 0.0791181 DICE: 0.0297521

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.1701 avgA: 7.02062 avgB: 127.593 MNR: 0.299992 GNR: 0.0678872 DICE: 0.031331

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.1651 avgA: 21.2248 avgB: 254.69 MNR: 0.63631 GNR: 0.185101 DICE: 0.102804

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.3525 avgA: 20.3525 avgB: 248.2 MNR: 0.631857 GNR: 0.180852 DICE: 0.0994991

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.6221 avgA: 22.0323 avgB: 257.689 MNR: 0.6373 GNR: 0.18703 DICE: 0.104996

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.78462 avgA: 10.5231 avgB: 270.954 MNR: 0.467026 GNR: 0.0902906 DICE: 0.0342303

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.75207 avgA: 8.58678 avgB: 174.099 MNR: 0.279077 GNR: 0.0562406 DICE: 0.0226864

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.6789 avgA: 21.9794 avgB: 269.06 MNR: 0.63704 GNR: 0.185992 DICE: 0.103499

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.44149 avgA: 7.03457 avgB: 126.037 MNR: 0.383117 GNR: 0.0970945 DICE: 0.0478409

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.8352 avgA: 18.4027 avgB: 235.316 MNR: 0.680026 GNR: 0.193834 DICE: 0.106252

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.65517 avgA: 8.04598 avgB: 223.598 MNR: 0.431954 GNR: 0.076549 DICE: 0.0274806

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.08955 avgA: 10.4925 avgB: 276.015 MNR: 0.480561 GNR: 0.0920487 DICE: 0.0346413

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.83766 avgA: 10.1883 avgB: 168.169 MNR: 0.260204 GNR: 0.0621831 DICE: 0.0309358

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.46667 avgA: 7.97778 avgB: 206.8 MNR: 0.339803 GNR: 0.0654194 DICE: 0.0246985

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.3871 avgA: 8.85806 avgB: 158.787 MNR: 0.234177 GNR: 0.0530573 DICE: 0.0251898

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.95294 avgA: 6.24118 avgB: 130.359 MNR: 0.216813 GNR: 0.0458157 DICE: 0.0196213

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.9128 avgA: 21.9495 avgB: 259.596 MNR: 0.638499 GNR: 0.188924 DICE: 0.106001

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.6362 avgA: 22.3043 avgB: 256.632 MNR: 0.635624 GNR: 0.18835 DICE: 0.106903

