# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.1263 avgA: 147.209 avgB: 100.94 MNR: 0.00685267 GNR: 0.00568842 DICE: 0.00556767

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.805323 avgA: 129.3 avgB: 85.965 MNR: 0.00674652 GNR: 0.0054984 DICE: 0.00535613

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.753493 avgA: 125.488 avgB: 84.4967 MNR: 0.00586174 GNR: 0.00474877 DICE: 0.00461645

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.627714 avgA: 115.045 avgB: 76.7829 MNR: 0.00571404 GNR: 0.00462776 DICE: 0.00450468

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.686661 avgA: 133.857 avgB: 88.9971 MNR: 0.00544296 GNR: 0.00437485 DICE: 0.00424924

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.02939 avgA: 135.946 avgB: 92.8257 MNR: 0.00776621 GNR: 0.00637914 DICE: 0.00622582

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.94382 avgA: 146.623 avgB: 93.8797 MNR: 0.00691744 GNR: 0.00552035 DICE: 0.00535456

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.4034 avgA: 168.13 avgB: 112.018 MNR: 0.00827961 GNR: 0.00670486 DICE: 0.0065284

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.710457 avgA: 125.356 avgB: 82.3564 MNR: 0.00652775 GNR: 0.00527098 DICE: 0.00512372

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.743263 avgA: 133.943 avgB: 87.0187 MNR: 0.00649396 GNR: 0.00521189 DICE: 0.00505809

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.822656 avgA: 135.796 avgB: 86.4578 MNR: 0.00668892 GNR: 0.00531433 DICE: 0.00514822

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.865938 avgA: 139.26 avgB: 87.5731 MNR: 0.00615787 GNR: 0.0049065 DICE: 0.00475682

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.25505 avgA: 148.384 avgB: 97.7415 MNR: 0.00777055 GNR: 0.00627495 DICE: 0.00610029

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.976285 avgA: 145.826 avgB: 95.3328 MNR: 0.00663385 GNR: 0.00544224 DICE: 0.00530845

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.905804 avgA: 133.431 avgB: 88.6702 MNR: 0.00634522 GNR: 0.00512515 DICE: 0.00497883

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.13982 avgA: 152.55 avgB: 100.199 MNR: 0.00733868 GNR: 0.00598144 DICE: 0.00582241

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.882894 avgA: 135.077 avgB: 85.749 MNR: 0.00731639 GNR: 0.00585578 DICE: 0.00567838

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.885128 avgA: 136.888 avgB: 88.5859 MNR: 0.00673233 GNR: 0.00549174 DICE: 0.00534887

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 1.18476 avgA: 149.957 avgB: 101.726 MNR: 0.00772919 GNR: 0.00636902 DICE: 0.00621204

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 0.651713 avgA: 124.424 avgB: 80.5456 MNR: 0.00558322 GNR: 0.00450881 DICE: 0.00438418

