# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.2742 avgA: 34.5753 avgB: 119.004 MNR: 0.273592 GNR: 0.149335 DICE: 0.125779

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.3236 avgA: 29.5978 avgB: 104.951 MNR: 0.180017 GNR: 0.0923679 DICE: 0.0757419

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.5663 avgA: 38.0045 avgB: 133.555 MNR: 0.252556 GNR: 0.131223 DICE: 0.10745

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.42921 avgA: 37.4652 avgB: 130.169 MNR: 0.152818 GNR: 0.0830515 DICE: 0.0698133

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 19.5124 avgA: 53.2157 avgB: 188.227 MNR: 0.348402 GNR: 0.190049 DICE: 0.159899

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.74031 avgA: 35.8527 avgB: 119.888 MNR: 0.168692 GNR: 0.0890434 DICE: 0.0735725

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 10.1644 avgA: 34.7207 avgB: 131.655 MNR: 0.26578 GNR: 0.136385 DICE: 0.111091

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 52.8202 avgA: 94.2045 avgB: 312.193 MNR: 0.540174 GNR: 0.298529 DICE: 0.253015

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 52.5596 avgA: 94.6719 avgB: 313 MNR: 0.535561 GNR: 0.297402 DICE: 0.252661

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.2455 avgA: 34.3221 avgB: 138.306 MNR: 0.279762 GNR: 0.14082 DICE: 0.113429

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.4404 avgA: 46.0899 avgB: 150.378 MNR: 0.337217 GNR: 0.187619 DICE: 0.159645

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 57.0022 avgA: 100.955 avgB: 321.957 MNR: 0.539564 GNR: 0.304454 DICE: 0.260772

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.51461 avgA: 33.2989 avgB: 117.993 MNR: 0.232326 GNR: 0.123027 DICE: 0.102398

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 21.0584 avgA: 54.9618 avgB: 195.413 MNR: 0.374787 GNR: 0.201012 DICE: 0.167718

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 50.3191 avgA: 91.5506 avgB: 305.969 MNR: 0.529282 GNR: 0.289748 DICE: 0.244356

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.84615 avgA: 23.1946 avgB: 90.4434 MNR: 0.153008 GNR: 0.0752193 DICE: 0.0599398

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.8541 avgA: 27.9787 avgB: 98.1155 MNR: 0.154437 GNR: 0.0827047 DICE: 0.0689753

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 8.14607 avgA: 35.3685 avgB: 122.431 MNR: 0.20393 GNR: 0.110969 DICE: 0.0932175

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 54.4517 avgA: 97.0831 avgB: 321.342 MNR: 0.538393 GNR: 0.298119 DICE: 0.252907

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 9.18471 avgA: 32.3312 avgB: 115.538 MNR: 0.207906 GNR: 0.114078 DICE: 0.0963974

