# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.92322 avgA: 97.6115 avgB: 125.821 MNR: 0.0496637 GNR: 0.0424786 DICE: 0.0417676

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.06105 avgA: 98.3247 avgB: 130.741 MNR: 0.0510408 GNR: 0.0434936 DICE: 0.0427208

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.83256 avgA: 105.109 avgB: 132.891 MNR: 0.0548092 GNR: 0.0477499 DICE: 0.0470979

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.77058 avgA: 102.036 avgB: 129.406 MNR: 0.047725 GNR: 0.0399645 DICE: 0.0391515

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.77428 avgA: 106.646 avgB: 133.989 MNR: 0.0611387 GNR: 0.0528884 DICE: 0.0521327

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.89362 avgA: 92.3201 avgB: 119.317 MNR: 0.0465159 GNR: 0.0398168 DICE: 0.0391972

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.90833 avgA: 87.5102 avgB: 112.304 MNR: 0.0426403 GNR: 0.0363737 DICE: 0.0357344

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.93987 avgA: 88.6586 avgB: 114.488 MNR: 0.04397 GNR: 0.0376897 DICE: 0.0370718

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.16651 avgA: 99.8714 avgB: 126.901 MNR: 0.0551929 GNR: 0.0462442 DICE: 0.0452999

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.58002 avgA: 100.728 avgB: 123.922 MNR: 0.0486615 GNR: 0.0420946 DICE: 0.0414996

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.68363 avgA: 99.3238 avgB: 125.622 MNR: 0.0582127 GNR: 0.0494126 DICE: 0.0484763

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.82979 avgA: 95.7789 avgB: 121.192 MNR: 0.0401016 GNR: 0.0330329 DICE: 0.0322175

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.68178 avgA: 97.3996 avgB: 126.082 MNR: 0.0588721 GNR: 0.0500365 DICE: 0.0491422

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.09158 avgA: 100.925 avgB: 124.271 MNR: 0.0513455 GNR: 0.0432444 DICE: 0.0424048

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.15264 avgA: 97.6087 avgB: 123.772 MNR: 0.0426128 GNR: 0.035627 DICE: 0.0349154

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.2766 avgA: 97.9352 avgB: 120.186 MNR: 0.0539079 GNR: 0.0464938 DICE: 0.0457795

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.51526 avgA: 102.771 avgB: 126.259 MNR: 0.0541076 GNR: 0.0464884 DICE: 0.0457478

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.04718 avgA: 103.879 avgB: 130.398 MNR: 0.0578991 GNR: 0.0498556 DICE: 0.049059

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.32863 avgA: 91.0377 avgB: 114.208 MNR: 0.0514943 GNR: 0.0432097 DICE: 0.0423161

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.29417 avgA: 102.197 avgB: 129.576 MNR: 0.0421635 GNR: 0.0352795 DICE: 0.0345948

