# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 92.1643 avgA: 367.199 avgB: 341.318 MNR: 0.257432 GNR: 0.242671 DICE: 0.241806

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 92.8655 avgA: 368.124 avgB: 342.53 MNR: 0.259721 GNR: 0.244201 DICE: 0.243238

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 92.3351 avgA: 368.01 avgB: 339.211 MNR: 0.258393 GNR: 0.243576 DICE: 0.242684

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 90.7762 avgA: 364.018 avgB: 338.612 MNR: 0.256538 GNR: 0.241583 DICE: 0.24068

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 92.0052 avgA: 363.048 avgB: 340.472 MNR: 0.260442 GNR: 0.245084 DICE: 0.244183

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 90.0543 avgA: 365.263 avgB: 337.885 MNR: 0.254161 GNR: 0.238821 DICE: 0.237856

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 92 avgA: 367.79 avgB: 343.22 MNR: 0.255471 GNR: 0.241361 DICE: 0.240543

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 90.9625 avgA: 366.069 avgB: 341.242 MNR: 0.254612 GNR: 0.239387 DICE: 0.23845

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 90.652 avgA: 365.736 avgB: 340.354 MNR: 0.255449 GNR: 0.240807 DICE: 0.239899

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 92.9793 avgA: 366.335 avgB: 344.885 MNR: 0.259278 GNR: 0.243397 DICE: 0.2424

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 90.4812 avgA: 363.294 avgB: 336.748 MNR: 0.25589 GNR: 0.241508 DICE: 0.240618

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 90.2665 avgA: 367.314 avgB: 336.494 MNR: 0.255459 GNR: 0.23963 DICE: 0.238628

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 92.5602 avgA: 369.748 avgB: 341.128 MNR: 0.258129 GNR: 0.242413 DICE: 0.241406

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 89.8357 avgA: 363.895 avgB: 336.955 MNR: 0.252208 GNR: 0.238009 DICE: 0.237215

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 91.4321 avgA: 369.85 avgB: 340.405 MNR: 0.254193 GNR: 0.239311 DICE: 0.238411

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 93.7193 avgA: 370.554 avgB: 341.08 MNR: 0.261144 GNR: 0.245699 DICE: 0.244788

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 91.8085 avgA: 368.349 avgB: 339.975 MNR: 0.258024 GNR: 0.24245 DICE: 0.241497

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 92.1759 avgA: 366.709 avgB: 338.392 MNR: 0.259419 GNR: 0.244086 DICE: 0.243212

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 90.0906 avgA: 364.51 avgB: 339.135 MNR: 0.256641 GNR: 0.240261 DICE: 0.239289

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 92.4761 avgA: 367.357 avgB: 340.758 MNR: 0.258577 GNR: 0.243599 DICE: 0.242677

