# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.79182 avgA: 145.981 avgB: 166.257 MNR: 0.0419869 GNR: 0.0373526 DICE: 0.037008

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.71004 avgA: 145.717 avgB: 167.424 MNR: 0.0418141 GNR: 0.0369764 DICE: 0.0366075

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.79554 avgA: 146.42 avgB: 165.576 MNR: 0.0421448 GNR: 0.037617 DICE: 0.0372862

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.58364 avgA: 146.327 avgB: 168.524 MNR: 0.0402307 GNR: 0.0355235 DICE: 0.0351604

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.72119 avgA: 149.372 avgB: 172.903 MNR: 0.041006 GNR: 0.0362587 DICE: 0.0358925

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.75465 avgA: 146.584 avgB: 169.822 MNR: 0.0412855 GNR: 0.0364264 DICE: 0.0360536

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.67658 avgA: 146.245 avgB: 165.468 MNR: 0.0415401 GNR: 0.0369498 DICE: 0.036614

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.00372 avgA: 147.729 avgB: 170.123 MNR: 0.0430554 GNR: 0.038123 DICE: 0.0377574

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.55762 avgA: 147.784 avgB: 169.866 MNR: 0.0395547 GNR: 0.0352047 DICE: 0.0348759

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.0632 avgA: 149.312 avgB: 169.409 MNR: 0.0428719 GNR: 0.0381729 DICE: 0.03784

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.51301 avgA: 146.751 avgB: 169.773 MNR: 0.0396982 GNR: 0.0348964 DICE: 0.0345122

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.73606 avgA: 147.048 avgB: 167.164 MNR: 0.042088 GNR: 0.0373579 DICE: 0.0370127

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.68401 avgA: 146.617 avgB: 167.405 MNR: 0.0413796 GNR: 0.0368722 DICE: 0.0365554

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.76208 avgA: 147.52 avgB: 169.933 MNR: 0.0417661 GNR: 0.0369736 DICE: 0.0366059

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.78439 avgA: 150.022 avgB: 171.773 MNR: 0.0405954 GNR: 0.035925 DICE: 0.0355667

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.63941 avgA: 147.383 avgB: 168.167 MNR: 0.0402841 GNR: 0.035801 DICE: 0.0354691

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.62454 avgA: 146.331 avgB: 168.688 MNR: 0.0406465 GNR: 0.0359421 DICE: 0.0355879

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.89591 avgA: 147.636 avgB: 168.784 MNR: 0.0420598 GNR: 0.0373423 DICE: 0.0369887

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.56877 avgA: 146.446 avgB: 168.896 MNR: 0.040041 GNR: 0.0354564 DICE: 0.0351004

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.66171 avgA: 143.881 avgB: 163.74 MNR: 0.0428999 GNR: 0.0379578 DICE: 0.037578

