# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.4904 avgA: 79.9504 avgB: 86.4923 MNR: 0.0412748 GNR: 0.0339343 DICE: 0.0330212

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.3007 avgA: 77.6114 avgB: 82.9908 MNR: 0.0391985 GNR: 0.0333377 DICE: 0.0327098

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.47302 avgA: 82.4406 avgB: 86.6213 MNR: 0.038402 GNR: 0.03162 DICE: 0.0307871

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.22971 avgA: 77.963 avgB: 83.5964 MNR: 0.0381573 GNR: 0.0320959 DICE: 0.0314074

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.96063 avgA: 75.4689 avgB: 81.9737 MNR: 0.0354887 GNR: 0.0300104 DICE: 0.0294092

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.88853 avgA: 71.3509 avgB: 79.3227 MNR: 0.0347862 GNR: 0.0292909 DICE: 0.0286797

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.76075 avgA: 72.7133 avgB: 79.2119 MNR: 0.0354755 GNR: 0.0299435 DICE: 0.0293352

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.77837 avgA: 74.5902 avgB: 79.0341 MNR: 0.0350353 GNR: 0.0290355 DICE: 0.0283213

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.02392 avgA: 77.1452 avgB: 81.5071 MNR: 0.0364178 GNR: 0.0302053 DICE: 0.0294555

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.43576 avgA: 78.076 avgB: 82.4044 MNR: 0.0392505 GNR: 0.0327507 DICE: 0.0320023

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.19797 avgA: 75.6294 avgB: 82.8298 MNR: 0.0369162 GNR: 0.0309413 DICE: 0.0302455

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.16946 avgA: 74.4893 avgB: 78.499 MNR: 0.0393368 GNR: 0.0322952 DICE: 0.031417

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.50161 avgA: 77.5476 avgB: 82.6732 MNR: 0.0367542 GNR: 0.0310377 DICE: 0.030386

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.38903 avgA: 75.4332 avgB: 81.2162 MNR: 0.0398061 GNR: 0.0341154 DICE: 0.0335346

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.75046 avgA: 81.9324 avgB: 87.454 MNR: 0.0408729 GNR: 0.0343995 DICE: 0.0336582

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.08596 avgA: 83.3928 avgB: 87.9828 MNR: 0.0430891 GNR: 0.0349356 DICE: 0.033901

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.32745 avgA: 77.4258 avgB: 82.4356 MNR: 0.0383129 GNR: 0.0319502 DICE: 0.0311791

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.32338 avgA: 79.6785 avgB: 86.9806 MNR: 0.0384584 GNR: 0.0322206 DICE: 0.0315277

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 2.99305 avgA: 72.8047 avgB: 78.2474 MNR: 0.0382892 GNR: 0.0324224 DICE: 0.0317901

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.51747 avgA: 78.4806 avgB: 82.5098 MNR: 0.0397809 GNR: 0.033351 DICE: 0.0325994

