# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.9991 avgA: 208.805 avgB: 170.295 MNR: 0.0718399 GNR: 0.0618409 DICE: 0.0609242

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.8769 avgA: 213.259 avgB: 168.345 MNR: 0.0757662 GNR: 0.0635901 DICE: 0.06239

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.3318 avgA: 214.623 avgB: 171.848 MNR: 0.0722744 GNR: 0.0621911 DICE: 0.0612729

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.5196 avgA: 203.311 avgB: 163.375 MNR: 0.0674327 GNR: 0.0575041 DICE: 0.056563

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.7457 avgA: 222.957 avgB: 179.884 MNR: 0.0763511 GNR: 0.0655456 DICE: 0.0645734

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.876 avgA: 220.902 avgB: 177.44 MNR: 0.0765973 GNR: 0.0656607 DICE: 0.0646606

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.6636 avgA: 221.045 avgB: 177.255 MNR: 0.0715646 GNR: 0.0613487 DICE: 0.0604088

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.7448 avgA: 218.244 avgB: 175.218 MNR: 0.0728246 GNR: 0.0624465 DICE: 0.0614997

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.0155 avgA: 213.461 avgB: 169.869 MNR: 0.0771905 GNR: 0.0647512 DICE: 0.0635266

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.4057 avgA: 215.691 avgB: 174.632 MNR: 0.0756439 GNR: 0.0649146 DICE: 0.0639552

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.6062 avgA: 206.517 avgB: 164.892 MNR: 0.0671166 GNR: 0.0567681 DICE: 0.0557523

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 14.5087 avgA: 211.379 avgB: 171.37 MNR: 0.0744272 GNR: 0.0642101 DICE: 0.0632759

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.0811 avgA: 219.574 avgB: 177.196 MNR: 0.0764193 GNR: 0.0658171 DICE: 0.0648739

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.0474 avgA: 222.152 avgB: 178.72 MNR: 0.0726879 GNR: 0.0623918 DICE: 0.0614478

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.7457 avgA: 206.01 avgB: 166.389 MNR: 0.069745 GNR: 0.0599604 DICE: 0.0590369

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 11.8778 avgA: 198.421 avgB: 159.27 MNR: 0.0715591 GNR: 0.0608829 DICE: 0.0598491

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 12.3072 avgA: 206.972 avgB: 165.72 MNR: 0.0695303 GNR: 0.0589852 DICE: 0.0579755

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.2233 avgA: 218.596 avgB: 175.957 MNR: 0.0774702 GNR: 0.0666507 DICE: 0.065693

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.2078 avgA: 226.458 avgB: 183.707 MNR: 0.0750452 GNR: 0.0646753 DICE: 0.0637487

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 13.7593 avgA: 213.32 avgB: 169.014 MNR: 0.0753447 GNR: 0.0633251 DICE: 0.0621451

