# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.13383 avgA: 98.0929 avgB: 185.777 MNR: 0.0431923 GNR: 0.0311672 DICE: 0.0295466

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.1487 avgA: 98.5279 avgB: 186.13 MNR: 0.0420692 GNR: 0.0306176 DICE: 0.029082

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.04089 avgA: 97.9442 avgB: 187.595 MNR: 0.0418404 GNR: 0.0300122 DICE: 0.0283912

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.76208 avgA: 96.4349 avgB: 185.959 MNR: 0.0390359 GNR: 0.0280181 DICE: 0.0265081

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.87732 avgA: 96.5985 avgB: 188.394 MNR: 0.0408874 GNR: 0.0292552 DICE: 0.027651

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.22677 avgA: 96.0669 avgB: 182.498 MNR: 0.0446008 GNR: 0.0323991 DICE: 0.0307709

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.0632 avgA: 95.7955 avgB: 183.636 MNR: 0.0433253 GNR: 0.0312069 DICE: 0.0295647

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.75836 avgA: 98.2788 avgB: 188.152 MNR: 0.0383739 GNR: 0.0275654 DICE: 0.0260868

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.71375 avgA: 94.974 avgB: 181.026 MNR: 0.0400202 GNR: 0.0288156 DICE: 0.0272939

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.86617 avgA: 97.3494 avgB: 186.61 MNR: 0.0402713 GNR: 0.0291696 DICE: 0.0276767

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.88848 avgA: 96.5799 avgB: 185.052 MNR: 0.040201 GNR: 0.0291772 DICE: 0.0277011

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.22677 avgA: 96.8625 avgB: 185.502 MNR: 0.0444955 GNR: 0.0320131 DICE: 0.0303146

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.43494 avgA: 97.8401 avgB: 186.792 MNR: 0.0468163 GNR: 0.0335409 DICE: 0.0317108

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.89219 avgA: 98.2156 avgB: 184.584 MNR: 0.0407658 GNR: 0.0295948 DICE: 0.0281006

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.17472 avgA: 96.1227 avgB: 183.502 MNR: 0.0443331 GNR: 0.0318969 DICE: 0.0301935

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.56877 avgA: 95.2045 avgB: 178.387 MNR: 0.0377947 GNR: 0.0275399 DICE: 0.0261799

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.77695 avgA: 98.6877 avgB: 185.532 MNR: 0.0389718 GNR: 0.0281482 DICE: 0.0266746

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.94052 avgA: 98.1227 avgB: 186.1 MNR: 0.0408628 GNR: 0.0297114 DICE: 0.0282208

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.36431 avgA: 97.0892 avgB: 186.952 MNR: 0.0456523 GNR: 0.0328155 DICE: 0.03106

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.40149 avgA: 97.3717 avgB: 186.301 MNR: 0.0454614 GNR: 0.0327747 DICE: 0.031044

