# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.71747 avgA: 210.824 avgB: 356.66 MNR: 0.0261184 GNR: 0.0187088 DICE: 0.0175494

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.5972 avgA: 213.826 avgB: 361.437 MNR: 0.0254101 GNR: 0.0183019 DICE: 0.0172003

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.71672 avgA: 215.995 avgB: 362.457 MNR: 0.0253423 GNR: 0.0183158 DICE: 0.0172366

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.42247 avgA: 209.703 avgB: 354.915 MNR: 0.025473 GNR: 0.0181909 DICE: 0.0170272

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.69213 avgA: 213.903 avgB: 361.332 MNR: 0.0255287 GNR: 0.0183605 DICE: 0.0172584

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.50454 avgA: 210.054 avgB: 357.453 MNR: 0.0251743 GNR: 0.0180632 DICE: 0.0169622

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.5174 avgA: 213.778 avgB: 358.227 MNR: 0.0245508 GNR: 0.0178193 DICE: 0.0167835

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.1997 avgA: 215.026 avgB: 357.226 MNR: 0.0228594 GNR: 0.0166934 DICE: 0.0157561

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.65961 avgA: 214.794 avgB: 365.444 MNR: 0.024617 GNR: 0.0179148 DICE: 0.0169101

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.45272 avgA: 214.004 avgB: 359.065 MNR: 0.0247673 GNR: 0.0178971 DICE: 0.0168332

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.37368 avgA: 212.974 avgB: 357.168 MNR: 0.0242307 GNR: 0.017504 DICE: 0.0164615

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.43192 avgA: 212.111 avgB: 362.757 MNR: 0.0245221 GNR: 0.0176472 DICE: 0.0165942

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.40658 avgA: 213.317 avgB: 357.404 MNR: 0.0245804 GNR: 0.0179038 DICE: 0.0168853

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.71596 avgA: 213.495 avgB: 363.593 MNR: 0.0253408 GNR: 0.0183075 DICE: 0.0172373

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.67738 avgA: 214.068 avgB: 357.444 MNR: 0.0257436 GNR: 0.0185297 DICE: 0.0174082

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.52118 avgA: 211.381 avgB: 357.706 MNR: 0.0249113 GNR: 0.0179916 DICE: 0.0169212

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.54274 avgA: 214.084 avgB: 362.922 MNR: 0.0248544 GNR: 0.0178414 DICE: 0.016752

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.60023 avgA: 212.005 avgB: 359.118 MNR: 0.0258219 GNR: 0.0184275 DICE: 0.0172706

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.37368 avgA: 211.26 avgB: 355.39 MNR: 0.0247565 GNR: 0.017732 DICE: 0.016639

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.55711 avgA: 211.444 avgB: 364.644 MNR: 0.025056 GNR: 0.0180365 DICE: 0.0169611

