# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.65056 avgA: 65.6357 avgB: 214.892 MNR: 0.0773698 GNR: 0.0414256 DICE: 0.034518

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.2974 avgA: 64.6989 avgB: 217.725 MNR: 0.071736 GNR: 0.0377101 DICE: 0.0311194

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.7026 avgA: 54.5279 avgB: 185.677 MNR: 0.0753133 GNR: 0.039819 DICE: 0.0329549

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.54647 avgA: 66.171 avgB: 223.405 MNR: 0.0733896 GNR: 0.0386396 DICE: 0.0318888

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.2974 avgA: 52.2602 avgB: 179.595 MNR: 0.07 GNR: 0.036413 DICE: 0.0298608

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.36803 avgA: 62.7435 avgB: 210.532 MNR: 0.0805673 GNR: 0.0414753 DICE: 0.0337957

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.33085 avgA: 59.3903 avgB: 200.372 MNR: 0.0723864 GNR: 0.0387304 DICE: 0.0322475

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.01859 avgA: 68.9926 avgB: 231.026 MNR: 0.0757701 GNR: 0.0401984 DICE: 0.0333248

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.53532 avgA: 54.7138 avgB: 188.059 MNR: 0.0761174 GNR: 0.0388046 DICE: 0.0314591

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.77323 avgA: 67.171 avgB: 218.554 MNR: 0.0810606 GNR: 0.0421994 DICE: 0.0346381

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.20074 avgA: 62.7732 avgB: 207.063 MNR: 0.0717691 GNR: 0.0387812 DICE: 0.0324688

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.44238 avgA: 63.2119 avgB: 213.788 MNR: 0.0773419 GNR: 0.0408672 DICE: 0.0337925

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.21933 avgA: 61.145 avgB: 205.81 MNR: 0.0777604 GNR: 0.0408964 DICE: 0.0337409

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.81784 avgA: 60.3048 avgB: 205.059 MNR: 0.0873607 GNR: 0.0454417 DICE: 0.0372762

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.50186 avgA: 60.2602 avgB: 201.546 MNR: 0.0785885 GNR: 0.0418644 DICE: 0.0347789

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.30483 avgA: 57.1004 avgB: 196.729 MNR: 0.0615774 GNR: 0.0325391 DICE: 0.0269184

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 3.92937 avgA: 48.8699 avgB: 166.494 MNR: 0.08649 GNR: 0.0457064 DICE: 0.0378054

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.36431 avgA: 61.9554 avgB: 211.665 MNR: 0.0768573 GNR: 0.040514 DICE: 0.033453

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.04089 avgA: 63.0632 avgB: 216.885 MNR: 0.0853015 GNR: 0.0442816 DICE: 0.0362617

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 4.02974 avgA: 61.487 avgB: 211.532 MNR: 0.0697036 GNR: 0.0364872 DICE: 0.0300242

