# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.31324 avgA: 90.3416 avgB: 178.618 MNR: 0.0628388 GNR: 0.0435098 DICE: 0.0405877

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.4758 avgA: 87.6904 avgB: 173.992 MNR: 0.0753895 GNR: 0.0523054 DICE: 0.0488514

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 5.61553 avgA: 89.8731 avgB: 174.119 MNR: 0.0554374 GNR: 0.0392959 DICE: 0.0369252

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.49224 avgA: 88.5315 avgB: 174.621 MNR: 0.0664917 GNR: 0.046657 DICE: 0.043724

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.94703 avgA: 92.5845 avgB: 184.1 MNR: 0.0696476 GNR: 0.0482597 DICE: 0.0450539

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.01644 avgA: 95.1854 avgB: 184.581 MNR: 0.0661256 GNR: 0.0463942 DICE: 0.0434654

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.0621 avgA: 93.4758 avgB: 179.982 MNR: 0.06234 GNR: 0.0442284 DICE: 0.041614

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.07032 avgA: 94.9699 avgB: 181.525 MNR: 0.069155 GNR: 0.0493188 DICE: 0.0464949

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.3032 avgA: 86.9361 avgB: 171.409 MNR: 0.0698544 GNR: 0.0472766 DICE: 0.0437506

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.65114 avgA: 89.737 avgB: 176.152 MNR: 0.0668905 GNR: 0.0463126 DICE: 0.0432043

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.35342 avgA: 94.9425 avgB: 185.451 MNR: 0.0644865 GNR: 0.0454054 DICE: 0.0426071

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.42009 avgA: 88.5763 avgB: 171.29 MNR: 0.0656746 GNR: 0.0474026 DICE: 0.0448389

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.40548 avgA: 91.0767 avgB: 176.556 MNR: 0.0583826 GNR: 0.0409215 DICE: 0.0383193

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.47945 avgA: 89.8146 avgB: 174.043 MNR: 0.0638954 GNR: 0.0455063 DICE: 0.0428685

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.20548 avgA: 94.789 avgB: 183.123 MNR: 0.0710556 GNR: 0.0493772 DICE: 0.0461324

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.29041 avgA: 90.1918 avgB: 178.15 MNR: 0.0632807 GNR: 0.0438713 DICE: 0.0409262

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.26301 avgA: 94.9753 avgB: 184.076 MNR: 0.0653596 GNR: 0.0456137 DICE: 0.0426872

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.59543 avgA: 96.4977 avgB: 186.774 MNR: 0.0616906 GNR: 0.0440359 DICE: 0.0414992

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 6.44201 avgA: 89.7982 avgB: 173.977 MNR: 0.0692668 GNR: 0.0489173 DICE: 0.0459705

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 7.9516 avgA: 95.0813 avgB: 194.995 MNR: 0.0677366 GNR: 0.0453515 DICE: 0.041788

