# ---------- 01 Per-Channel Summary ----------
chA: 1 chB: 4 | avgC: 36.703 avgA: 165.514 avgB: 169.703 MNR: 0.226317 GNR: 0.206749 DICE: 0.205328
chA: 1 chB: 5 | avgC: 4.42636 avgA: 165.514 avgB: 235.107 MNR: 0.0267943 GNR: 0.0211445 DICE: 0.0204545
chA: 2 chB: 3 | avgC: 38.4152 avgA: 162.111 avgB: 244.296 MNR: 0.226234 GNR: 0.181709 DICE: 0.176702
chA: 2 chB: 4 | avgC: 29.438 avgA: 162.111 avgB: 169.703 MNR: 0.181064 GNR: 0.165416 DICE: 0.164368
chA: 2 chB: 5 | avgC: 12.5571 avgA: 162.111 avgB: 235.107 MNR: 0.0729528 GNR: 0.05916 DICE: 0.0576455
chA: 3 chB: 4 | avgC: 53.8 avgA: 244.296 avgB: 169.703 MNR: 0.312435 GNR: 0.253289 DICE: 0.246758
chA: 3 chB: 5 | avgC: 7.24185 avgA: 244.296 avgB: 235.107 MNR: 0.0316472 GNR: 0.0291729 DICE: 0.0289974
chA: 4 chB: 5 | avgC: 5.6087 avgA: 169.703 avgB: 235.107 MNR: 0.0318033 GNR: 0.0260193 DICE: 0.0253911

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.1943 avgA: 112.722 avgB: 164.912 MNR: 0.137824 GNR: 0.112215 DICE: 0.109481
chA: 0 chB: 2 | avgC: 50.9014 avgA: 112.722 avgB: 164.765 MNR: 0.414263 GNR: 0.338807 DICE: 0.331015
chA: 0 chB: 3 | avgC: 28.2764 avgA: 112.722 avgB: 244.233 MNR: 0.238006 GNR: 0.160542 DICE: 0.148494
chA: 0 chB: 4 | avgC: 17.1609 avgA: 112.722 avgB: 172.669 MNR: 0.135689 GNR: 0.108088 DICE: 0.104937
chA: 0 chB: 5 | avgC: 12.9231 avgA: 112.722 avgB: 229.515 MNR: 0.0998441 GNR: 0.0699494 DICE: 0.0656321
chA: 1 chB: 2 | avgC: 24.0177 avgA: 164.912 avgB: 164.765 MNR: 0.145545 GNR: 0.132576 DICE: 0.131623
chA: 1 chB: 3 | avgC: 104.357 avgA: 164.912 avgB: 244.233 MNR: 0.611019 GNR: 0.494522 DICE: 0.482229
chA: 1 chB: 4 | avgC: 35.6492 avgA: 164.912 avgB: 172.669 MNR: 0.210911 GNR: 0.191389 DICE: 0.189971
chA: 1 chB: 5 | avgC: 4.14212 avgA: 164.912 avgB: 229.515 MNR: 0.023078 GNR: 0.0187559 DICE: 0.0182808
chA: 2 chB: 3 | avgC: 38.8462 avgA: 164.765 avgB: 244.233 MNR: 0.222207 GNR: 0.179992 DICE: 0.175334
chA: 2 chB: 4 | avgC: 30.5239 avgA: 164.765 avgB: 172.669 MNR: 0.185353 GNR: 0.168935 DICE: 0.167804
chA: 2 chB: 5 | avgC: 11.6454 avgA: 164.765 avgB: 229.515 MNR: 0.0631272 GNR: 0.0526109 DICE: 0.0515329
chA: 3 chB: 4 | avgC: 54.8663 avgA: 244.233 avgB: 172.669 MNR: 0.313992 GNR: 0.255381 DICE: 0.249028
chA: 3 chB: 5 | avgC: 7.31929 avgA: 244.233 avgB: 229.515 MNR: 0.0331306 GNR: 0.0302976 DICE: 0.0301196
chA: 4 chB: 5 | avgC: 5.85109 avgA: 172.669 avgB: 229.515 MNR: 0.0326282 GNR: 0.0273635 DICE: 0.0268619

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 15.3495 avgA: 108.898 avgB: 156.839 MNR: 0.131211 GNR: 0.108485 DICE: 0.106173
chA: 0 chB: 2 | avgC: 47.6573 avgA: 108.898 avgB: 153.979 MNR: 0.404195 GNR: 0.336156 DICE: 0.329662
chA: 0 chB: 3 | avgC: 26.6712 avgA: 108.898 avgB: 237.932 MNR: 0.232644 GNR: 0.156624 DICE: 0.144756
chA: 0 chB: 4 | avgC: 16.744 avgA: 108.898 avgB: 165.557 MNR: 0.135987 GNR: 0.108946 DICE: 0.105975
chA: 0 chB: 5 | avgC: 12.5543 avgA: 108.898 avgB: 223.618 MNR: 0.107196 GNR: 0.073796 DICE: 0.0688122
chA: 1 chB: 2 | avgC: 22.6005 avgA: 156.839 avgB: 153.979 MNR: 0.144449 GNR: 0.131308 DICE: 0.130288
chA: 1 chB: 3 | avgC: 100.101 avgA: 156.839 avgB: 237.932 MNR: 0.616431 GNR: 0.491237 DICE: 0.47724
chA: 1 chB: 4 | avgC: 34.7266 avgA: 156.839 avgB: 165.557 MNR: 0.217272 GNR: 0.196362 DICE: 0.19478
chA: 1 chB: 5 | avgC: 4.09565 avgA: 156.839 avgB: 223.618 MNR: 0.0254271 GNR: 0.0201728 DICE: 0.019545
chA: 2 chB: 3 | avgC: 36.6359 avgA: 153.979 avgB: 237.932 MNR: 0.22431 GNR: 0.178712 DICE: 0.173481
chA: 2 chB: 4 | avgC: 27.7927 avgA: 153.979 avgB: 165.557 MNR: 0.176984 GNR: 0.159927 DICE: 0.158688
chA: 2 chB: 5 | avgC: 10.6334 avgA: 153.979 avgB: 223.618 MNR: 0.0624487 GNR: 0.0508414 DICE: 0.0495952
chA: 3 chB: 4 | avgC: 53.2745 avgA: 237.932 avgB: 165.557 MNR: 0.317073 GNR: 0.255773 DICE: 0.248805
chA: 3 chB: 5 | avgC: 6.23478 avgA: 237.932 avgB: 223.618 MNR: 0.0273135 GNR: 0.0250036 DICE: 0.0248466
chA: 4 chB: 5 | avgC: 5.18777 avgA: 165.557 avgB: 223.618 MNR: 0.0287937 GNR: 0.0241012 DICE: 0.0236355

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.0731 avgA: 115.251 avgB: 167.876 MNR: 0.130313 GNR: 0.107237 DICE: 0.10488
chA: 0 chB: 2 | avgC: 51.9552 avgA: 115.251 avgB: 168.011 MNR: 0.421169 GNR: 0.346265 DICE: 0.33878
chA: 0 chB: 3 | avgC: 28.788 avgA: 115.251 avgB: 251.913 MNR: 0.236149 GNR: 0.159869 DICE: 0.148115
chA: 0 chB: 4 | avgC: 17.9976 avgA: 115.251 avgB: 174.211 MNR: 0.142266 GNR: 0.113901 DICE: 0.110789
chA: 0 chB: 5 | avgC: 13.491 avgA: 115.251 avgB: 240.702 MNR: 0.109348 GNR: 0.0747759 DICE: 0.0695419
chA: 1 chB: 2 | avgC: 25.2332 avgA: 167.876 avgB: 168.011 MNR: 0.15201 GNR: 0.138537 DICE: 0.137541
chA: 1 chB: 3 | avgC: 108.648 avgA: 167.876 avgB: 251.913 MNR: 0.627423 GNR: 0.505756 DICE: 0.492897
chA: 1 chB: 4 | avgC: 36.4318 avgA: 167.876 avgB: 174.211 MNR: 0.219252 GNR: 0.198432 DICE: 0.1969
chA: 1 chB: 5 | avgC: 4.31304 avgA: 167.876 avgB: 240.702 MNR: 0.0243886 GNR: 0.0193995 DICE: 0.0188172
chA: 2 chB: 3 | avgC: 41.4573 avgA: 168.011 avgB: 251.913 MNR: 0.235127 GNR: 0.189805 DICE: 0.184802
chA: 2 chB: 4 | avgC: 30.4111 avgA: 168.011 avgB: 174.211 MNR: 0.185048 GNR: 0.166778 DICE: 0.165454
chA: 2 chB: 5 | avgC: 11.8084 avgA: 168.011 avgB: 240.702 MNR: 0.0655105 GNR: 0.0537191 DICE: 0.0524786
chA: 3 chB: 4 | avgC: 57.3087 avgA: 251.913 avgB: 174.211 MNR: 0.32682 GNR: 0.263887 DICE: 0.256838
chA: 3 chB: 5 | avgC: 7.27174 avgA: 251.913 avgB: 240.702 MNR: 0.0303585 GNR: 0.0280166 DICE: 0.0278644
chA: 4 chB: 5 | avgC: 6.33967 avgA: 174.211 avgB: 240.702 MNR: 0.0354612 GNR: 0.0289386 DICE: 0.0282142

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 17.0791 avgA: 116.584 avgB: 169.168 MNR: 0.137074 GNR: 0.112786 DICE: 0.11024
chA: 0 chB: 2 | avgC: 51.5791 avgA: 116.584 avgB: 168.127 MNR: 0.412864 GNR: 0.339703 DICE: 0.332428
chA: 0 chB: 3 | avgC: 30.8611 avgA: 116.584 avgB: 253.248 MNR: 0.256422 GNR: 0.172629 DICE: 0.159551
chA: 0 chB: 4 | avgC: 18.4076 avgA: 116.584 avgB: 175.893 MNR: 0.146032 GNR: 0.117777 DICE: 0.11474
chA: 0 chB: 5 | avgC: 13.6815 avgA: 116.584 avgB: 244.27 MNR: 0.106844 GNR: 0.0733377 DICE: 0.0682991
chA: 1 chB: 2 | avgC: 25.8655 avgA: 169.167 avgB: 168.127 MNR: 0.153481 GNR: 0.139987 DICE: 0.138977
chA: 1 chB: 3 | avgC: 107.18 avgA: 169.167 avgB: 253.248 MNR: 0.609649 GNR: 0.49284 DICE: 0.480537
chA: 1 chB: 4 | avgC: 38.3125 avgA: 169.167 avgB: 175.893 MNR: 0.228616 GNR: 0.20847 DICE: 0.207093
chA: 1 chB: 5 | avgC: 4.74212 avgA: 169.167 avgB: 244.27 MNR: 0.027286 GNR: 0.0216149 DICE: 0.0209334
chA: 2 chB: 3 | avgC: 41.1826 avgA: 168.127 avgB: 253.248 MNR: 0.234604 GNR: 0.188895 DICE: 0.183791
chA: 2 chB: 4 | avgC: 31.1196 avgA: 168.127 avgB: 175.893 MNR: 0.188209 GNR: 0.170392 DICE: 0.169126
chA: 2 chB: 5 | avgC: 12.7035 avgA: 168.127 avgB: 244.269 MNR: 0.0723709 GNR: 0.058524 DICE: 0.0570037
chA: 3 chB: 4 | avgC: 57.938 avgA: 253.248 avgB: 175.893 MNR: 0.327686 GNR: 0.264488 DICE: 0.257367
chA: 3 chB: 5 | avgC: 7.34293 avgA: 253.248 avgB: 244.269 MNR: 0.0301929 GNR: 0.0279484 DICE: 0.0277969
chA: 4 chB: 5 | avgC: 5.80598 avgA: 175.893 avgB: 244.269 MNR: 0.0303978 GNR: 0.0250855 DICE: 0.0245164

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 16.6288 avgA: 113.94 avgB: 166.393 MNR: 0.137646 GNR: 0.112989 DICE: 0.110421
chA: 0 chB: 2 | avgC: 52.353 avgA: 113.94 avgB: 163.959 MNR: 0.426711 GNR: 0.352063 DICE: 0.344895
chA: 0 chB: 3 | avgC: 28.9663 avgA: 113.94 avgB: 249.194 MNR: 0.241297 GNR: 0.162759 DICE: 0.150563
chA: 0 chB: 4 | avgC: 18.0063 avgA: 113.94 avgB: 175.446 MNR: 0.144515 GNR: 0.11503 DICE: 0.111808
chA: 0 chB: 5 | avgC: 12.7293 avgA: 113.94 avgB: 235.323 MNR: 0.100747 GNR: 0.0699411 DICE: 0.0654172
chA: 1 chB: 2 | avgC: 25.2783 avgA: 166.393 avgB: 163.959 MNR: 0.152988 GNR: 0.14075 DICE: 0.139849
chA: 1 chB: 3 | avgC: 104.501 avgA: 166.393 avgB: 249.194 MNR: 0.606288 GNR: 0.489964 DICE: 0.477764
chA: 1 chB: 4 | avgC: 36.2951 avgA: 166.393 avgB: 175.446 MNR: 0.216965 GNR: 0.19731 DICE: 0.195934
chA: 1 chB: 5 | avgC: 4.17011 avgA: 166.393 avgB: 235.323 MNR: 0.0234132 GNR: 0.0189694 DICE: 0.0184776
chA: 2 chB: 3 | avgC: 39.0739 avgA: 163.959 avgB: 249.194 MNR: 0.223206 GNR: 0.179378 DICE: 0.174442
