# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 88.0274 avgA: 330.242 avgB: 568.484 MNR: 0.264369 GNR: 0.200681 DICE: 0.19294

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 88.3027 avgA: 331.804 avgB: 565.05 MNR: 0.264497 GNR: 0.201514 DICE: 0.193904

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 87.5053 avgA: 328.091 avgB: 564.75 MNR: 0.264594 GNR: 0.200813 DICE: 0.193022

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 90.5402 avgA: 334.954 avgB: 567.263 MNR: 0.268318 GNR: 0.205387 DICE: 0.197885

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 85.9808 avgA: 324.099 avgB: 564.393 MNR: 0.262985 GNR: 0.198729 DICE: 0.190784

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 86.581 avgA: 332.729 avgB: 567.185 MNR: 0.257865 GNR: 0.196693 DICE: 0.189311

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 85.578 avgA: 324.978 avgB: 556.647 MNR: 0.26049 GNR: 0.19848 DICE: 0.191006

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 89.2224 avgA: 335.565 avgB: 570.858 MNR: 0.264685 GNR: 0.201644 DICE: 0.194009

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 85.3342 avgA: 323.58 avgB: 562.071 MNR: 0.26277 GNR: 0.198006 DICE: 0.189918

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 85.0894 avgA: 327.176 avgB: 564.966 MNR: 0.256931 GNR: 0.195088 DICE: 0.187569

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 88.6392 avgA: 331.92 avgB: 566.831 MNR: 0.264493 GNR: 0.201476 DICE: 0.193837

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 89.4245 avgA: 332.009 avgB: 565.249 MNR: 0.267964 GNR: 0.204091 DICE: 0.196323

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 88.9899 avgA: 328.634 avgB: 566.313 MNR: 0.268404 GNR: 0.20344 DICE: 0.195451

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 88.2158 avgA: 333.787 avgB: 565.58 MNR: 0.262786 GNR: 0.201091 DICE: 0.193692

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 89.3562 avgA: 334.209 avgB: 562.224 MNR: 0.264976 GNR: 0.203619 DICE: 0.196377

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 88.405 avgA: 332.376 avgB: 562.909 MNR: 0.264196 GNR: 0.20203 DICE: 0.194559

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 87.3639 avgA: 331.36 avgB: 561.757 MNR: 0.26221 GNR: 0.200502 DICE: 0.193095

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 87.0844 avgA: 324.957 avgB: 563.158 MNR: 0.267911 GNR: 0.201961 DICE: 0.193765

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 89.8215 avgA: 335.132 avgB: 573.817 MNR: 0.267012 GNR: 0.202908 DICE: 0.195055

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 87.2462 avgA: 329.041 avgB: 560.525 MNR: 0.26365 GNR: 0.200841 DICE: 0.193242

