# ---------- 01 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 123.075 avgA: 449.797 avgB: 346.745 MNR: 0.343988 GNR: 0.298238 DICE: 0.294139

# ---------- 02 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 125.252 avgA: 457.526 avgB: 349.963 MNR: 0.345998 GNR: 0.29929 DICE: 0.295144

# ---------- 03 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 123.285 avgA: 446.466 avgB: 351.968 MNR: 0.338726 GNR: 0.297024 DICE: 0.293438

# ---------- 04 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 125.645 avgA: 453.68 avgB: 362.694 MNR: 0.335107 GNR: 0.296453 DICE: 0.293258

# ---------- 05 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 120.63 avgA: 439.302 avgB: 344.354 MNR: 0.338234 GNR: 0.296108 DICE: 0.292516

# ---------- 06 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 122.677 avgA: 443.795 avgB: 351.65 MNR: 0.33581 GNR: 0.29596 DICE: 0.292631

# ---------- 07 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 118.874 avgA: 440.679 avgB: 344.787 MNR: 0.33365 GNR: 0.292169 DICE: 0.288686

# ---------- 08 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 123.626 avgA: 451.796 avgB: 351.639 MNR: 0.340662 GNR: 0.297296 DICE: 0.29362

# ---------- 09 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 121.028 avgA: 442.25 avgB: 349.332 MNR: 0.334827 GNR: 0.294158 DICE: 0.290699

# ---------- 10 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 122.071 avgA: 449.73 avgB: 350.431 MNR: 0.337907 GNR: 0.294908 DICE: 0.291224

# ---------- 11 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 124.382 avgA: 449.541 avgB: 356.137 MNR: 0.338437 GNR: 0.297802 DICE: 0.294312

# ---------- 12 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 121.991 avgA: 438.821 avgB: 349.036 MNR: 0.338492 GNR: 0.298258 DICE: 0.294738

# ---------- 13 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 123.214 avgA: 445.855 avgB: 351.566 MNR: 0.338782 GNR: 0.297559 DICE: 0.294075

# ---------- 14 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 122.221 avgA: 448.634 avgB: 345.034 MNR: 0.344107 GNR: 0.298217 DICE: 0.294155

# ---------- 15 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 125.768 avgA: 451.199 avgB: 354.934 MNR: 0.343287 GNR: 0.301118 DICE: 0.297545

# ---------- 16 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 123.803 avgA: 451.385 avgB: 358.01 MNR: 0.337218 GNR: 0.295738 DICE: 0.291973

# ---------- 17 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 122.803 avgA: 443.008 avgB: 351.394 MNR: 0.339954 GNR: 0.29845 DICE: 0.29471

# ---------- 18 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 126.067 avgA: 456.137 avgB: 353.899 MNR: 0.345409 GNR: 0.300848 DICE: 0.29699

# ---------- 19 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 120.123 avgA: 442.462 avgB: 349.974 MNR: 0.333685 GNR: 0.292921 DICE: 0.289357

# ---------- 20 Per-Channel Summary ----------
chA: 0 chB: 1 | avgC: 125.21 avgA: 451.854 avgB: 354.212 MNR: 0.342463 GNR: 0.299567 DICE: 0.295794

